asset_id,asset_type,asset_criticality,owner_ou,in_inventory,in_endpoint_mgmt,inventory_mismatch_flag,source_freshness_flag,last_updated_at
744452e4-5c41-6897-030b-9c97fa37f9ab,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b672abbf-73aa-311c-2699-c1e769530834,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
e65e0a6d-97b3-ec01-58b0-fabc2d6fdd70,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3ee0b81d-d221-aa0f-d882-8123eb6ea881,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
9d613f7f-f168-91af-0cf5-5db6bbd4ae07,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
2ca8bf17-663b-dcc7-fea5-36b8311e1828,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
6b876c55-ee85-c702-c98c-083d452e55ea,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3131fc13-95ce-3e5f-a043-3409b8b8dcf6,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
5ba13b0c-2d13-de1b-8274-6107a57d5d06,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
59d36806-ec01-7be2-ac58-9b152b45afd3,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
e827b30e-4d9b-0b33-f38a-b897b66af5d8,endpoint,medium,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
f21beba8-29fa-c67a-3ffd-21a725db22e1,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b405510d-1fcc-5267-05af-d6394a343516,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3617f531-9a55-d06c-9b93-e2b59f9ddbf2,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
d9703d8e-6b92-cf46-ca91-039fc19ad631,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b9878832-bf30-e6b4-e0b4-0f3c73a67faf,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
83b66174-013e-881e-2675-b56b6d0b3737,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1b06f755-3b53-e28c-3118-f4f11a018ef7,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
2fd6e236-093e-483c-d41f-4d656f747b40,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
78ac376a-243f-b2a3-aff1-dbc7d3d13599,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
9c01127f-5069-32fc-af40-97cc6e360982,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
232183eb-c754-0fea-23b9-167a1ed0c7eb,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ba25b822-f380-1e91-c3f0-4bfc1cd69db7,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
9e5b596e-12be-f2c0-c2b6-5997e2df4e1e,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
766a65ea-c560-0d9d-2437-6b25f8d9a86c,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ee253237-d28b-76b0-1255-463a78b742fd,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7927b1f8-1143-97c4-cbe9-9c0bbd63b0ff,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
6c57b5c7-6649-b8d3-705c-68614f6e741b,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
0304536d-2161-57af-ccaa-723c48fc8ca0,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
4a38adca-783a-92f9-e76f-b836c67705da,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
00f15c2c-d71b-22f0-a7cd-c4d48a0b76b6,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7100c24d-d0fa-3231-092e-17e9655cbfcb,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
9ff379f7-6d6d-20eb-31c3-899be69d58a1,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
f9045ce3-7aca-4181-5a12-2129e697fa7d,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
6d896d21-eaf2-b8df-112c-701595a53411,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
89ad7f37-d06c-2cea-1156-75d9a0d5e064,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
69035f45-4eb8-b0f0-73fb-4b5a105ff690,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b8fb5865-cc20-ca22-4bd2-9c80eeb3b4d1,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1f196d36-f341-6214-7fec-5869fb44b57d,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
056ded11-01f4-252e-ee20-e11a8c9a6f3a,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
aab3bd24-cb82-f7ec-c6b8-b15f9f113c71,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
58dd3726-c495-38b5-b465-49e57d06477a,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
c3e9f88c-fe99-b43e-541a-d06df1536e00,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
03f67132-7ef0-402a-3ede-4e6c9fc25d36,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
52dc25e3-760e-3daf-bc7b-74a172087ce2,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
d30bbc48-21ac-584e-277f-7296a4f8d3f1,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
abb70a1b-b635-5408-66f0-d70e229cd8e5,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
e3f00ede-72dc-0fbe-fe6b-2df996847529,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
0345bd2c-c653-3518-26d4-eaa1e3b19555,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
31f63417-1bc9-06a2-d325-4a1ffe257e9c,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
f415ace5-b877-505a-528b-009a8680e2f6,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
5d5b7060-1903-fdb3-e2b0-376f89b1d457,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
5d475cc8-d335-0781-618d-4971fe0c8462,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
203c7ccf-224d-70ed-ae6c-80d10626719e,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1403356f-547a-9d2b-2d83-51e62824e2cb,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
748635ca-d87f-3b20-db79-9713b4a19cd3,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b2210e3e-dd1f-2414-ac8d-f817725bbacc,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
d93f7b09-d84b-5d06-1ed4-6d2c6cb2d10c,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
766a57b0-115e-ef25-d078-105434cba8b4,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1c5ae001-1de2-e3ec-2c55-15f48c5f8a8e,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
f5623f1a-433f-d733-b3db-285da8c80116,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
557dffac-fab2-dc5d-f0a0-7aa417e378d7,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
deb2eaca-247e-f9da-49e7-0f340157a582,endpoint,high,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
69c5322c-ddfb-202e-75bc-7dd2368f1bb7,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
da0e32a4-02b1-251c-c819-104a5e8919ea,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
06907069-8b6d-7619-8b7a-b6b37efb06d3,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
99129d06-c02f-2df0-0311-9e719bbe8569,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
228b15c3-f60f-4e3d-fa63-9656c7b46b71,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
8dcdfd73-005e-4eb1-c2f0-0cd9f3033405,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
fe4bb1cc-63d1-ab09-322d-35cd81d8ce68,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
d798cecb-e5b7-6096-e056-75f26812713b,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
04ee3f02-8f81-ce91-0426-ae1635823864,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
581bc0b0-b64a-6de2-adcc-4bef80692f93,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
dd53cbe2-4fc0-0e9b-3e0b-b2dec5b44587,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
0d86dd35-7158-71b3-8005-09ee0c3c629d,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
840b8ab2-a59f-0215-e26c-72e3e72f2af4,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
13f8bb73-58f2-1dc4-94f6-9bdb43eb3b1e,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
19e46d3f-393c-e721-bdb4-b9111f63b45f,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b65467e4-2bf1-9adc-7495-7b8f35ae7173,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
a9d6250a-98de-5821-6ef3-5242339847af,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1e800194-ec64-0841-1641-0707aabfe76c,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
4fbd8654-8465-ebb7-ac25-0e4b99b9d70a,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
12dcb5d4-2008-77b0-5b3e-779448f6360d,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
18a39189-8f39-0a30-4753-0c8ed06ab15f,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1127438e-3001-382b-fafc-853b5ecc968b,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
fbfbea7e-0e83-d12a-1bbb-6202279c37c8,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
e3113620-d3a1-e0ca-e917-facb9b760cc8,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1c63907e-8f49-a513-98ae-899394af193b,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ea642877-cb22-34fa-fdf6-e49d8f6e218f,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3646e0cf-e128-7b8a-983d-56eac94c3f23,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ddf20a2c-386b-14ad-975b-09f13cfb73c5,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
60585263-b5bd-c422-dc67-ffa10d919df0,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
89c303cc-8e35-3845-10be-6041a46c722f,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
eb62b984-3aa9-3587-9955-1010513b54ba,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1a0409ba-c220-69d7-ce8c-30dd7353a4de,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
2ba6db5d-f0a6-da95-bb61-d2ea72de2caf,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b3db64c7-e46d-c99b-e3cb-c2059279144d,endpoint,medium,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
a28f4013-f91b-a70d-4a16-dc30526b97f1,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
c574ff03-f7c6-a1df-055a-4257d53a5843,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
f97d5f61-3988-d356-db0c-90adc1c37fcc,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
710209ea-cce9-d568-16e3-9252ec7b0045,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7969ac88-9cc8-a74b-599f-87994da37a52,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
52098a74-7332-a09e-a0ff-1152b9f7f78b,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3b7a2363-9805-12e1-1347-15d8c8c3c51e,endpoint,critical,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
651d222a-e073-0f73-c56d-431d6eb16c12,endpoint,medium,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
b5c630df-78ec-d5c0-703f-f058a4ee6cce,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
e1155cf6-057c-10d9-1bba-236406c7b29e,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ff5d1c02-4b1f-6531-0f5b-c2ed7e9762a6,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
8cc5b1c8-2337-b14b-69c7-82cbf3eb3b5f,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
2d780ad5-13bd-d3f4-7c2b-7b469c72c7a4,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
eef6bf48-9651-c11d-1de7-b6ece75cbace,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
d54e9f66-ad77-da6d-07c6-89516fca547a,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
abcbd60e-8ca2-ce16-1e3c-847dbe9210a8,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
98f6de67-e0b9-c2d2-1ba1-59e372294306,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
5a917c7b-0ff2-2eed-2888-26b7a001f335,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
fc223c02-b9c6-d08e-baf8-bdcf0208a904,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
c9d4e04d-23d2-5028-4118-69bbbfa71e64,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
97d89203-447e-e23c-54d9-30906a431944,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
2c30ab74-6e99-9434-63eb-908bfbd4dc21,endpoint,medium,"OU=Workstations,DC=corp,DC=local",False,True,True,fresh,2024-01-01T00:00:00
a43873b4-e2e7-f0c8-835d-e6654e9a00d0,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
6376b60e-7ed7-0c76-ef08-359a2ec609c9,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
1a6858e6-74c6-cca5-78f6-19d6b0b1ebfe,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7865368d-83c0-2582-59f7-bdc8b151bf4a,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3eee0c94-ec11-15e0-befa-56cc8420a649,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
002f3cdf-87a8-7ed4-a88e-7b0d32f97a8b,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
53a4e5c6-ff27-443d-00a2-f3b1cd4587fc,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
fb05df2a-b7ce-8413-5c10-457d8763378a,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
68559d40-4b46-e2ff-ad5f-b09decceb5ca,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
aeebf240-1747-d1e0-7575-e5f588acde07,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
05405a3a-be6f-3db7-68a1-7f5308dcaa50,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7cfd08db-abaf-4e74-f2c6-41a1d0423af2,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
7ef20c64-def2-56c2-8216-aba6381a6ae1,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
fe224697-99d3-bd42-4292-98390a875b80,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3125da84-d141-7a1a-cdf7-be085b9d6fab,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
53ceb404-92e6-af84-36b3-8ee74732e739,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
6bfadbd1-6af2-9ed5-80d7-fb57dabfdc26,endpoint,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
831356f5-353e-995f-8fb3-b747b5ef80a4,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
9b1a83e6-9688-0751-eae9-d9f6447329dd,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
bcf23178-7025-f30f-a7fb-2540f38f920f,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
85ae5e2f-750a-df2d-5a59-f48319f8bc4b,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
b91a980b-ddc5-1fc8-310a-951e6ca33ef7,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
27009b97-3b60-480b-bf5c-868eb7ad74ca,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
ef18857e-ac03-6cf9-a003-ec9bd17c2d5c,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
5044b993-3c24-4ea9-50ba-daa00e2fdb25,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
226f86af-44fc-8487-39d9-0830d6da1148,endpoint,low,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
3292326b-addd-a7f8-4df7-731ec7301bdd,endpoint,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
8baa485e-57a0-3496-3d51-06f4de4c71e9,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
72fe3e94-3859-96d9-2b27-c63234047431,endpoint,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
52e33229-d202-a83d-44b7-6f0ba000e134,server,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
bb796155-1b96-40e0-8606-cbcf67ae6201,server,critical,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
db5890aa-b792-ef05-b877-32fbf0695f13,server,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
95c7cf07-97f1-5700-4abc-b274f3b20a6d,server,medium,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
99eaf7a8-1c89-fa57-14ca-69e44bbf9059,server,high,"OU=Workstations,DC=corp,DC=local",True,True,False,fresh,2024-01-01T00:00:00
