event_id,user_id,computer_id,event_timestamp,logon_type,success,is_off_hours,is_cross_segment,is_anomalous,anomaly_class
cc0c351e-52d0-9a4a-b414-137670b7d966,718b9a18-45e1-9cd1-c970-07b5407fdae1,766a65ea-c560-0d9d-2437-6b25f8d9a86c,2024-01-27T14:58:00,service,True,True,False,False,
82578c68-f2bb-ba57-ed39-d02587189ac4,718b9a18-45e1-9cd1-c970-07b5407fdae1,f5623f1a-433f-d733-b3db-285da8c80116,2024-01-01T09:05:00,service,True,False,False,False,
b1fd4c41-78e2-34b6-9396-184732be1f8d,718b9a18-45e1-9cd1-c970-07b5407fdae1,226f86af-44fc-8487-39d9-0830d6da1148,2024-03-14T08:06:00,service,True,False,False,False,
53d41247-aeed-b091-6396-f83f099a8bcf,718b9a18-45e1-9cd1-c970-07b5407fdae1,52dc25e3-760e-3daf-bc7b-74a172087ce2,2024-03-04T15:24:00,service,True,False,False,False,
9a6d3229-99bb-109a-00a2-1708f90b591b,718b9a18-45e1-9cd1-c970-07b5407fdae1,3125da84-d141-7a1a-cdf7-be085b9d6fab,2024-02-23T05:01:00,service,True,True,False,False,
bed0d24b-db9d-dfdd-088d-7b018c09ae99,718b9a18-45e1-9cd1-c970-07b5407fdae1,5a917c7b-0ff2-2eed-2888-26b7a001f335,2024-03-20T08:08:00,service,True,False,False,False,
fa97676a-047e-00ae-4f85-0914dbbb90d0,718b9a18-45e1-9cd1-c970-07b5407fdae1,c3e9f88c-fe99-b43e-541a-d06df1536e00,2024-02-05T05:37:00,service,True,True,False,False,
ba76f3fb-2798-bc07-8198-07508c30e1e4,718b9a18-45e1-9cd1-c970-07b5407fdae1,0d86dd35-7158-71b3-8005-09ee0c3c629d,2024-02-21T18:56:00,service,True,True,False,False,
f7e9dc90-d598-5149-102e-aa87553ec27d,718b9a18-45e1-9cd1-c970-07b5407fdae1,e827b30e-4d9b-0b33-f38a-b897b66af5d8,2024-02-28T16:03:00,service,True,False,False,False,
24dc85a4-589e-9ee5-d0ef-c60b054efeb2,718b9a18-45e1-9cd1-c970-07b5407fdae1,4384893f-ad8d-2d20-7b06-d9cb973f54ec,2024-02-11T12:05:00,service,True,True,False,False,
3b25eecb-c177-46fa-8857-dcb0c4b0561e,718b9a18-45e1-9cd1-c970-07b5407fdae1,226f86af-44fc-8487-39d9-0830d6da1148,2024-02-03T03:14:00,service,True,True,False,False,
a4294f4b-a348-312f-035d-6746914a5a93,718b9a18-45e1-9cd1-c970-07b5407fdae1,85ae5e2f-750a-df2d-5a59-f48319f8bc4b,2024-03-09T01:33:00,service,True,True,False,False,
0bd0523c-8a38-8640-16b4-e81aa68e9f61,718b9a18-45e1-9cd1-c970-07b5407fdae1,58dd3726-c495-38b5-b465-49e57d06477a,2024-02-15T09:00:00,service,True,False,False,False,
1f749c6e-cee2-783a-a24f-0c82922b5699,718b9a18-45e1-9cd1-c970-07b5407fdae1,19e46d3f-393c-e721-bdb4-b9111f63b45f,2024-03-23T17:08:00,service,True,True,False,False,
09c36c71-157f-8b6b-4af2-3a112be3ab39,718b9a18-45e1-9cd1-c970-07b5407fdae1,f97d5f61-3988-d356-db0c-90adc1c37fcc,2024-03-12T04:37:00,service,True,True,False,False,
398bab8d-f1ff-b90b-16c2-b6a7a7bfb624,718b9a18-45e1-9cd1-c970-07b5407fdae1,1c5ae001-1de2-e3ec-2c55-15f48c5f8a8e,2024-01-12T01:24:00,service,True,True,False,False,
369ada68-f700-2b72-3fb9-634c67dccbcd,718b9a18-45e1-9cd1-c970-07b5407fdae1,2ba6db5d-f0a6-da95-bb61-d2ea72de2caf,2024-01-20T23:29:00,service,True,True,False,False,
8bd1e08b-f68c-3348-7d3a-307e28286022,718b9a18-45e1-9cd1-c970-07b5407fdae1,9c01127f-5069-32fc-af40-97cc6e360982,2024-02-16T11:45:00,service,False,False,False,False,
a9633b99-43eb-cc74-d5a5-99465b614950,718b9a18-45e1-9cd1-c970-07b5407fdae1,4fbd8654-8465-ebb7-ac25-0e4b99b9d70a,2024-01-30T01:06:00,service,True,True,False,False,
8df49b1a-5114-8f21-b26b-a89281651eea,718b9a18-45e1-9cd1-c970-07b5407fdae1,19e46d3f-393c-e721-bdb4-b9111f63b45f,2024-01-05T21:29:00,service,True,True,False,False,
fb73f36c-0892-6a6d-6408-5b7a8f1c7f87,718b9a18-45e1-9cd1-c970-07b5407fdae1,bd65f109-a7c6-546c-bc3c-8191ea30086a,2024-01-22T17:00:00,service,True,False,False,False,
9b5c61da-b974-9c94-2464-e811176ad7a0,718b9a18-45e1-9cd1-c970-07b5407fdae1,4a38adca-783a-92f9-e76f-b836c67705da,2024-02-21T14:16:00,service,True,False,False,False,
f88735a7-785f-37a4-9ae1-de73c19c866b,718b9a18-45e1-9cd1-c970-07b5407fdae1,232183eb-c754-0fea-23b9-167a1ed0c7eb,2024-01-21T11:23:00,service,True,True,False,False,
77e9559b-2214-051e-5d5d-18ec4afaf368,718b9a18-45e1-9cd1-c970-07b5407fdae1,85ae5e2f-750a-df2d-5a59-f48319f8bc4b,2024-03-14T12:22:00,service,True,False,False,False,
007c06ad-16f7-2d4c-6b39-9ae35e5428a3,718b9a18-45e1-9cd1-c970-07b5407fdae1,52098a74-7332-a09e-a0ff-1152b9f7f78b,2024-02-05T17:18:00,service,True,False,False,False,
7ece7f95-4167-d39b-9d09-b95056eb99bd,718b9a18-45e1-9cd1-c970-07b5407fdae1,1c63907e-8f49-a513-98ae-899394af193b,2024-03-26T09:56:00,service,True,False,False,False,
e50b8aec-c934-2f8c-e7cc-8fdcf3666271,718b9a18-45e1-9cd1-c970-07b5407fdae1,e65e0a6d-97b3-ec01-58b0-fabc2d6fdd70,2024-02-01T12:44:00,service,True,False,False,False,
28b89acf-9a5b-c27e-934d-6e286082478b,718b9a18-45e1-9cd1-c970-07b5407fdae1,12dcb5d4-2008-77b0-5b3e-779448f6360d,2024-03-03T15:05:00,service,True,True,False,False,
d5a29958-07ac-703c-c38a-0b38d5a08f20,718b9a18-45e1-9cd1-c970-07b5407fdae1,b5c630df-78ec-d5c0-703f-f058a4ee6cce,2024-01-07T03:11:00,service,True,True,False,False,
ece13250-9efa-75a3-3ed0-81f0d1bb6bcd,718b9a18-45e1-9cd1-c970-07b5407fdae1,e1155cf6-057c-10d9-1bba-236406c7b29e,2024-01-15T18:41:00,service,True,True,False,False,
427315b1-40a9-60d6-3b6a-9c7c319fadc4,718b9a18-45e1-9cd1-c970-07b5407fdae1,b672abbf-73aa-311c-2699-c1e769530834,2024-02-05T13:10:00,service,True,False,False,False,
5b9645d2-4614-013c-3cbf-1bdb1e14166d,718b9a18-45e1-9cd1-c970-07b5407fdae1,da0e32a4-02b1-251c-c819-104a5e8919ea,2024-02-29T05:54:00,service,True,True,False,False,
f663dd7d-78bd-b46f-2ce0-e5813286ffb4,718b9a18-45e1-9cd1-c970-07b5407fdae1,b672abbf-73aa-311c-2699-c1e769530834,2024-01-20T16:23:00,service,True,True,False,False,
0889674b-0af2-7ea1-066d-284e8e62e1e4,718b9a18-45e1-9cd1-c970-07b5407fdae1,83b66174-013e-881e-2675-b56b6d0b3737,2024-02-21T03:13:00,service,True,True,False,False,
3650cf86-fba2-441d-a25e-7a5f161410dc,718b9a18-45e1-9cd1-c970-07b5407fdae1,a9d6250a-98de-5821-6ef3-5242339847af,2024-02-24T12:50:00,service,True,True,False,False,
2312baba-e959-a91b-89ad-1f38afb1d146,718b9a18-45e1-9cd1-c970-07b5407fdae1,58dd3726-c495-38b5-b465-49e57d06477a,2024-03-04T20:07:00,service,True,True,False,False,
a1d07add-a69e-b448-c217-97256a435d28,718b9a18-45e1-9cd1-c970-07b5407fdae1,9d613f7f-f168-91af-0cf5-5db6bbd4ae07,2024-01-20T16:14:00,service,True,True,False,False,
5b54d8d5-f8aa-259e-317b-bcccab5f7972,718b9a18-45e1-9cd1-c970-07b5407fdae1,60585263-b5bd-c422-dc67-ffa10d919df0,2024-01-17T16:27:00,service,True,False,False,False,
65ea3fc4-e87b-8bfa-6b12-81a72f024c31,718b9a18-45e1-9cd1-c970-07b5407fdae1,04ee3f02-8f81-ce91-0426-ae1635823864,2024-03-02T11:28:00,service,True,True,False,False,
db9051ff-0f15-2c4d-09ea-ae8780c769d8,718b9a18-45e1-9cd1-c970-07b5407fdae1,f21beba8-29fa-c67a-3ffd-21a725db22e1,2024-02-10T13:13:00,service,True,True,False,False,
b2f1bd27-85ac-f3a8-3768-1f26154e4f1e,718b9a18-45e1-9cd1-c970-07b5407fdae1,7927b1f8-1143-97c4-cbe9-9c0bbd63b0ff,2024-02-21T17:32:00,service,True,False,False,False,
e4974b53-24ad-fc7f-25ec-83fb66da7a3a,718b9a18-45e1-9cd1-c970-07b5407fdae1,12dcb5d4-2008-77b0-5b3e-779448f6360d,2024-01-16T08:03:00,service,True,False,False,False,
aaa0b64e-2d1c-d4e3-ff12-1c313c3a88ea,718b9a18-45e1-9cd1-c970-07b5407fdae1,0d86dd35-7158-71b3-8005-09ee0c3c629d,2024-01-17T13:00:00,service,True,False,False,False,
c792c653-979d-90a8-3740-1160d2156cc8,718b9a18-45e1-9cd1-c970-07b5407fdae1,dd53cbe2-4fc0-0e9b-3e0b-b2dec5b44587,2024-02-22T09:23:00,service,True,False,False,False,
70e3621c-5fbf-aea1-f7a2-d70cc6f8987a,718b9a18-45e1-9cd1-c970-07b5407fdae1,7cfd08db-abaf-4e74-f2c6-41a1d0423af2,2024-03-03T10:45:00,service,True,True,False,False,
351568b2-b36a-42c0-5b9e-c461404a6daa,718b9a18-45e1-9cd1-c970-07b5407fdae1,06907069-8b6d-7619-8b7a-b6b37efb06d3,2024-03-15T17:27:00,service,True,False,False,False,
bd890b0b-616b-700b-d83c-2177c1c9065e,718b9a18-45e1-9cd1-c970-07b5407fdae1,69035f45-4eb8-b0f0-73fb-4b5a105ff690,2024-03-29T17:14:00,service,True,False,False,False,
def1ca5d-d9d4-9acc-1c95-d9c6acbf7395,718b9a18-45e1-9cd1-c970-07b5407fdae1,d93f7b09-d84b-5d06-1ed4-6d2c6cb2d10c,2024-02-10T19:21:00,service,True,True,False,False,
a7e64f5a-c174-1601-92fc-c40749dd8431,718b9a18-45e1-9cd1-c970-07b5407fdae1,b672abbf-73aa-311c-2699-c1e769530834,2024-03-23T18:49:00,service,True,True,False,False,
45d9051a-93ac-2aef-f449-773274fd483e,718b9a18-45e1-9cd1-c970-07b5407fdae1,6376b60e-7ed7-0c76-ef08-359a2ec609c9,2024-02-03T17:08:00,service,True,True,False,False,
f12d0fe8-1a71-9181-fd91-a286bbeecb80,718b9a18-45e1-9cd1-c970-07b5407fdae1,840b8ab2-a59f-0215-e26c-72e3e72f2af4,2024-02-05T14:35:00,service,True,False,False,False,
2b46724d-08bb-43f6-317a-b4e1bfc56d54,718b9a18-45e1-9cd1-c970-07b5407fdae1,05405a3a-be6f-3db7-68a1-7f5308dcaa50,2024-01-29T03:32:00,service,True,True,False,False,
3d3984f8-4c56-e708-ed59-db67fc9b6db6,718b9a18-45e1-9cd1-c970-07b5407fdae1,fbfbea7e-0e83-d12a-1bbb-6202279c37c8,2024-02-22T16:36:00,service,True,False,False,False,
37f00fea-6832-2153-96bb-e96629c71bd1,718b9a18-45e1-9cd1-c970-07b5407fdae1,7100c24d-d0fa-3231-092e-17e9655cbfcb,2024-03-13T11:20:00,service,True,False,False,False,
ce1b7919-58cc-a8a1-ba49-d450968c70d6,718b9a18-45e1-9cd1-c970-07b5407fdae1,1a6858e6-74c6-cca5-78f6-19d6b0b1ebfe,2024-03-20T02:37:00,service,True,True,False,False,
8a120f64-5f64-39cd-f8bf-b9acd532672e,718b9a18-45e1-9cd1-c970-07b5407fdae1,d93f7b09-d84b-5d06-1ed4-6d2c6cb2d10c,2024-02-15T23:02:00,service,True,True,False,False,
8593a182-f630-8bf0-26f7-90a896b14bc3,718b9a18-45e1-9cd1-c970-07b5407fdae1,ef18857e-ac03-6cf9-a003-ec9bd17c2d5c,2024-01-14T14:47:00,service,True,True,False,False,
1eef2c04-fd69-90e7-8e03-c1ee0ae3e634,718b9a18-45e1-9cd1-c970-07b5407fdae1,c9d4e04d-23d2-5028-4118-69bbbfa71e64,2024-01-26T09:25:00,service,True,False,False,False,
fe6bfe9e-64fa-d1b9-6672-f73529c07902,718b9a18-45e1-9cd1-c970-07b5407fdae1,f5623f1a-433f-d733-b3db-285da8c80116,2024-03-13T17:03:00,service,True,False,False,False,
c9d8bcc8-7134-369e-bb78-504d764954df,718b9a18-45e1-9cd1-c970-07b5407fdae1,5ba13b0c-2d13-de1b-8274-6107a57d5d06,2024-02-02T21:28:00,service,True,True,False,False,
fa16071b-fd8f-dc72-9388-39a4d12ad9d1,718b9a18-45e1-9cd1-c970-07b5407fdae1,5ba13b0c-2d13-de1b-8274-6107a57d5d06,2024-02-23T12:25:00,service,True,False,False,False,
8e8bdc32-e891-372f-8722-8fa2ec68ef2b,718b9a18-45e1-9cd1-c970-07b5407fdae1,05405a3a-be6f-3db7-68a1-7f5308dcaa50,2024-02-15T11:15:00,service,True,False,False,False,
c51aac92-0b35-3d90-45be-7a6f2305b351,718b9a18-45e1-9cd1-c970-07b5407fdae1,0345bd2c-c653-3518-26d4-eaa1e3b19555,2024-03-17T03:02:00,service,True,True,False,False,
6f95a033-d50b-e365-8278-cd5062cd4851,718b9a18-45e1-9cd1-c970-07b5407fdae1,766a65ea-c560-0d9d-2437-6b25f8d9a86c,2024-03-21T16:35:00,service,True,False,False,False,
ec6d39a6-9d77-c5d0-67d8-ca04db7faaa9,718b9a18-45e1-9cd1-c970-07b5407fdae1,abcbd60e-8ca2-ce16-1e3c-847dbe9210a8,2024-02-05T09:37:00,service,True,False,False,False,
6c8e7633-8b72-bd5b-23b3-7d8d644f78db,718b9a18-45e1-9cd1-c970-07b5407fdae1,6bfadbd1-6af2-9ed5-80d7-fb57dabfdc26,2024-02-23T08:51:00,service,True,False,False,False,
a6d8ab6b-c111-20d9-faf6-c73e1ab30590,718b9a18-45e1-9cd1-c970-07b5407fdae1,6c57b5c7-6649-b8d3-705c-68614f6e741b,2024-03-28T07:38:00,service,True,True,False,False,
9e29bb5c-967d-13c4-3577-d38fcb523ec6,718b9a18-45e1-9cd1-c970-07b5407fdae1,6bfadbd1-6af2-9ed5-80d7-fb57dabfdc26,2024-02-09T11:10:00,service,True,False,False,False,
a720aa3f-737c-fb4c-860a-c3284da296f4,718b9a18-45e1-9cd1-c970-07b5407fdae1,2d780ad5-13bd-d3f4-7c2b-7b469c72c7a4,2024-01-08T15:10:00,service,True,False,False,False,
10df07b0-98e3-9fc0-adc8-585781229287,718b9a18-45e1-9cd1-c970-07b5407fdae1,99eaf7a8-1c89-fa57-14ca-69e44bbf9059,2024-03-27T15:02:00,service,True,False,True,False,
7432901f-7bbe-e633-5435-d4334c45e463,718b9a18-45e1-9cd1-c970-07b5407fdae1,1c5ae001-1de2-e3ec-2c55-15f48c5f8a8e,2024-02-28T15:28:00,service,True,False,False,False,
c49e90bc-a43d-0ff5-970a-a1bc87643841,718b9a18-45e1-9cd1-c970-07b5407fdae1,05405a3a-be6f-3db7-68a1-7f5308dcaa50,2024-02-19T09:22:00,service,True,False,False,False,
ebad9dc1-c0e1-6799-4ab4-85c4d54567d2,718b9a18-45e1-9cd1-c970-07b5407fdae1,69c5322c-ddfb-202e-75bc-7dd2368f1bb7,2024-03-20T20:35:00,service,True,True,False,False,
c4846e89-491f-1164-4f3d-1a95ce7e525f,718b9a18-45e1-9cd1-c970-07b5407fdae1,e827b30e-4d9b-0b33-f38a-b897b66af5d8,2024-01-28T18:10:00,service,True,True,False,False,
30c29dd9-c5b2-1c58-6ac9-05742f741bfa,718b9a18-45e1-9cd1-c970-07b5407fdae1,4622d450-4eb5-5d71-5ba7-5601475cde59,2024-01-26T09:47:00,service,True,False,False,False,
91005aa6-6310-cf08-42e2-8eb1de113ada,718b9a18-45e1-9cd1-c970-07b5407fdae1,f97d5f61-3988-d356-db0c-90adc1c37fcc,2024-01-20T07:36:00,service,False,True,False,False,
4e315cae-e9cc-c095-9823-aae5465d957c,718b9a18-45e1-9cd1-c970-07b5407fdae1,581bc0b0-b64a-6de2-adcc-4bef80692f93,2024-01-16T03:34:00,service,True,True,False,False,
bde30b87-5637-1b24-360c-7e955b3660a0,718b9a18-45e1-9cd1-c970-07b5407fdae1,1a0409ba-c220-69d7-ce8c-30dd7353a4de,2024-01-19T14:45:00,service,True,False,False,False,
973bdc86-9f74-630d-ecc8-87efccd84a91,718b9a18-45e1-9cd1-c970-07b5407fdae1,8cc5b1c8-2337-b14b-69c7-82cbf3eb3b5f,2024-01-20T19:54:00,service,True,True,False,False,
da78cff2-fcd8-0759-7682-baaedc1b2a79,718b9a18-45e1-9cd1-c970-07b5407fdae1,3eee0c94-ec11-15e0-befa-56cc8420a649,2024-02-23T14:54:00,service,True,False,False,False,
406a62f4-ad31-3772-8a97-a41e5e143273,718b9a18-45e1-9cd1-c970-07b5407fdae1,557dffac-fab2-dc5d-f0a0-7aa417e378d7,2024-01-08T11:48:00,service,True,False,False,False,
f1ef11c1-5c38-ef9e-7348-0921acdc825c,718b9a18-45e1-9cd1-c970-07b5407fdae1,232183eb-c754-0fea-23b9-167a1ed0c7eb,2024-02-21T11:06:00,service,True,False,False,False,
2585292b-a8c8-1a24-fec9-4615ddecd996,718b9a18-45e1-9cd1-c970-07b5407fdae1,4fbd8654-8465-ebb7-ac25-0e4b99b9d70a,2024-01-12T15:56:00,service,True,False,False,False,
0d4eba41-a41f-d7c4-3e88-e858f64d2a4e,718b9a18-45e1-9cd1-c970-07b5407fdae1,99129d06-c02f-2df0-0311-9e719bbe8569,2024-01-26T20:25:00,service,True,True,False,False,
773e0101-7005-e951-7f5d-2c5c2ebedda6,718b9a18-45e1-9cd1-c970-07b5407fdae1,3292326b-addd-a7f8-4df7-731ec7301bdd,2024-01-27T21:44:00,service,True,True,False,False,
39fe57c5-4745-c7b0-06fa-47b280eada92,718b9a18-45e1-9cd1-c970-07b5407fdae1,04d8c99c-e4ae-3be7-8e0f-cab4ce50d23c,2024-02-25T06:36:00,service,True,True,False,False,
c2c7a68f-7a4b-93d2-1255-06787c30e044,718b9a18-45e1-9cd1-c970-07b5407fdae1,7cfd08db-abaf-4e74-f2c6-41a1d0423af2,2024-02-25T11:22:00,service,True,True,False,False,
c7005c89-0493-b8bd-1032-e0dd3769e389,718b9a18-45e1-9cd1-c970-07b5407fdae1,60585263-b5bd-c422-dc67-ffa10d919df0,2024-03-24T02:24:00,service,True,True,False,False,
41ec6a01-9849-11fa-798f-5c6de0854fd5,718b9a18-45e1-9cd1-c970-07b5407fdae1,b8fb5865-cc20-ca22-4bd2-9c80eeb3b4d1,2024-02-17T20:39:00,service,True,True,False,False,
e69a27d0-5fdd-4595-593b-3db93e744355,718b9a18-45e1-9cd1-c970-07b5407fdae1,056ded11-01f4-252e-ee20-e11a8c9a6f3a,2024-01-19T18:25:00,service,True,True,False,False,
