event_id,user_id,group_id,action,event_timestamp,actor_user_id,is_privileged_group,is_anomalous,anomaly_class
3cd48fb2-3842-5cbc-ced8-d3227a3dc41c,619243f9-240a-7823-ed4b-62cdc58179bf,e07ad88e-9977-08a3-4c5f-fb95d3bf5bf8,add,2024-03-11T10:00:00,51090129-4384-5f93-a39e-686326344cf8,False,False,
630bae8e-01bb-2e96-57e4-ec46cf64f6a6,35265041-eeba-dc25-5e84-f3514f449868,d9bee397-458d-c73e-bd9f-a5f587af48ea,add,2024-03-16T14:00:00,2bdba9ae-25b5-c84b-1ad6-44d94ac61610,False,False,
949c5748-7714-265c-3f14-21b6c2ab35ab,7bdca6dd-c1ec-7d01-fd0f-ad38476d1200,9a503f2f-a606-3abf-67e6-e51731eceb8e,add,2024-03-30T11:00:00,00c3d4c3-c986-0771-1ec8-0fc3b5d0e3ee,False,False,
a8339db4-5988-9b34-54aa-adba78cdc7ec,62a71654-91db-0c8e-583d-2d8709c25b88,f652bbf0-c6ca-3b36-0fa3-29c0a4941a36,add,2024-02-10T12:00:00,6171f970-9736-25dc-ae18-816c2c1de14a,False,False,
edb699fa-81f9-fadd-2902-db4c55d4feb1,c364385e-7494-db11-fea4-b4a0269818f0,ff2f3f8f-2324-d3d8-f4f8-85874cbb9ef0,add,2024-01-31T13:00:00,5fc24d89-c2ae-4e76-e8b4-13e0b196342d,False,False,
67d751e3-1352-f61a-2e3b-d595b389203d,acebea72-3b51-c73c-6c08-d5044762d6c9,5ea29a76-36d7-8b33-606f-3e7808d6625e,add,2024-03-04T13:00:00,a073a399-ae79-ea3b-1484-692e23080ced,False,False,
ca6da653-9598-b184-8814-b49f80acd3f6,7bb3d427-4ff3-1530-e408-48c7896adaea,ad8a1eef-1a6c-4a65-57b4-624024a39b86,add,2024-03-05T14:00:00,2bdba9ae-25b5-c84b-1ad6-44d94ac61610,False,False,
524f588c-3668-bea3-59ad-3aba37ad67f0,80c83261-e8be-1b0a-3af0-7ce5e3edd001,32c8ae97-57e1-1bbb-c3b6-8f06b1a5292f,add,2024-02-16T16:00:00,4b08aae4-0708-b319-349a-507c0af6fed2,False,False,
d1d33008-493b-6589-b9bc-6df4f8c0a11d,7ffc490c-4f87-c307-c641-f9661d80d05c,284c3e90-1c4c-effd-ea31-801266e72dae,add,2024-03-04T09:00:00,5fc24d89-c2ae-4e76-e8b4-13e0b196342d,False,False,
f4d95ec7-5e17-1b11-e262-094a0d17f840,07b6804e-28e3-2221-f7ef-cec78a7df623,e51ddacf-25bd-b2bf-ae5a-a97e5b9569d4,add,2024-02-13T14:00:00,6a6cc018-64f8-803d-d9f4-aae83296e5d6,False,False,
e98e3863-736b-43a2-a328-b9704a01c2a4,2f19c32a-f96d-a11a-c8ef-8543cd2276c9,bfc22912-fb13-5c35-9560-62eea68031b2,add,2024-01-27T16:00:00,91a61056-3f6b-4027-cef8-70ea01dc5c0c,False,False,
79dc843c-3c0e-7f66-519f-5b98e59072a9,62694cd4-6526-68bd-40b2-d8311440285e,64e2f1fc-0b41-a2d4-04b4-795a08dbb041,add,2024-01-25T10:00:00,7bb3d427-4ff3-1530-e408-48c7896adaea,False,False,
20a585d3-5aaa-854a-0dd6-7f9a5c40215f,63485ed5-cf95-65b1-5115-cec59743fb02,f652bbf0-c6ca-3b36-0fa3-29c0a4941a36,add,2024-02-19T16:00:00,4f7148d0-22fc-aa14-4aea-116731903ad2,False,False,
1a602e24-c181-18c0-54bc-b1e186a3094d,52aa84b7-0679-89bf-13da-915c43c97a07,284c3e90-1c4c-effd-ea31-801266e72dae,add,2024-01-12T09:00:00,66570146-ce6c-4cb9-f506-dcc8404c8fc6,False,False,
c7fefec3-ea49-1f00-83e3-f8a9d4678d61,3f412e5d-5e2d-e72b-d0c2-4d73366e38a3,5ea29a76-36d7-8b33-606f-3e7808d6625e,add,2024-02-10T15:00:00,66570146-ce6c-4cb9-f506-dcc8404c8fc6,False,False,
05a70f33-29ae-94e9-6858-0762f95702a7,593c39b6-dcbc-9693-e895-c29e6ef2e8b7,0e64b5ab-f441-7977-d8ac-06f351d6d3d6,add,2024-03-22T16:00:00,6194d96f-b6aa-1084-559c-0c0fa5bc5e5e,False,False,
8d233b7f-490a-de1e-7fac-49bb13db27db,ba2793ec-027a-e59a-b373-8c51fdaf9935,49f1da6b-3a8f-7a63-b30d-e447ac877532,add,2024-03-03T10:00:00,4a4c3e68-eb56-546b-fc83-568e594b8802,False,False,
04bcc9bb-1dca-8a84-835c-de02436a04a2,f865d5e5-ce9d-a8ea-32f2-1ef2698d2ef1,d4e9ae3c-643b-7626-5d2c-dc78403d7ec5,add,2024-01-26T15:00:00,e5ad6606-45eb-84d4-741f-129b2841a14f,False,False,
4c669457-72c6-792a-aa46-fe4eca49fa98,19500f36-c07e-d8b6-5e1c-f1238b0b8d88,0ebc8577-3852-8de3-9f56-1bf0d948b204,add,2024-02-07T16:00:00,fed8fa54-edd7-9c50-9ff9-cf4cb84cd7be,False,False,
023392da-f5dc-31b7-4c43-02f7194065b0,4f7148d0-22fc-aa14-4aea-116731903ad2,e47f0ecf-daba-ada1-9250-8387695a1c56,add,2024-01-03T14:00:00,05886995-8609-f089-5f22-d68b7f6f150a,False,False,
ec8620dc-8ceb-d01d-f259-9a90079e8d6c,d09f8491-32aa-319b-8d9e-559852300ff4,32c8ae97-57e1-1bbb-c3b6-8f06b1a5292f,add,2024-03-16T10:00:00,7784adfe-2ecb-37d7-8352-ce6833d15ac3,False,False,
c0ee56e4-bf07-8b5c-6b91-373401db2f75,78e441d3-51e9-178f-fe94-81488013229a,e98be451-8e59-69d6-e8d3-6e4bec0df15f,add,2024-03-07T11:00:00,2bdba9ae-25b5-c84b-1ad6-44d94ac61610,False,False,
0856919d-fc9f-8f45-62e4-d38e74b0d559,48c4f2a4-8f22-029f-ce5e-693f4bde5f32,64e2f1fc-0b41-a2d4-04b4-795a08dbb041,add,2024-03-19T10:00:00,23099877-484a-f97f-e65d-58ca0e071b43,False,False,
69e4ccd7-a158-4680-6ba8-4c9a066a21e1,a1195240-3d09-c18a-fda2-8f6bf8ba17a1,9cb3c4f3-3bbf-8518-9442-0a24c28dc465,add,2024-03-28T11:00:00,7b41beec-c525-0bc8-93bd-fe3ba2596b60,False,False,
b910307e-e509-34fe-ebab-ad4a683bae7a,e0cdf1ee-796d-7db4-8013-51f3ca082ce9,01620c71-0133-8b6c-4813-a166e626e333,add,2024-02-25T14:00:00,05886995-8609-f089-5f22-d68b7f6f150a,False,False,
d10f49d5-b897-773f-e5e8-b315e3de5cf6,64fa8013-b810-0bd2-3d90-5722821613ac,9552d786-8e30-5dab-8533-7e925535cf04,add,2024-01-27T09:00:00,7b41beec-c525-0bc8-93bd-fe3ba2596b60,False,False,
c1237128-ffce-7047-db2f-3d01f5ed18a1,fa94a94a-0f90-79e4-1d0a-4a89bf30a691,bfc22912-fb13-5c35-9560-62eea68031b2,add,2024-03-02T15:00:00,7784adfe-2ecb-37d7-8352-ce6833d15ac3,False,False,
dc38b9e7-ee7a-cfd1-c8c4-9ed03ede37da,660e024d-a8e8-4b19-784b-64586bb1b3cc,114c09b3-ca59-2cdb-92fe-aefe7593ff37,add,2024-03-15T12:00:00,39c535bc-9ae1-d833-a1d7-b59454c15a81,False,False,
78b63cc9-1c82-7025-2f07-16330bb97a3c,8f3d0cc5-bf8a-8c81-76b6-33c50d64c1bb,ee5184ce-9e9a-2946-8942-b6e91c5894ac,add,2024-02-15T03:00:00,a073a399-ae79-ea3b-1484-692e23080ced,False,True,group_membership_drift
d87a5795-8365-d692-3fdd-3d5c9436af4f,aff1313f-3955-5cba-803e-b34c76025108,87ea44e9-6441-865c-4b44-a0b53673944f,add,2024-03-04T04:00:00,a073a399-ae79-ea3b-1484-692e23080ced,False,True,group_membership_drift
e8f38fec-1333-1150-aaf2-2bcbae687d3a,adf91c45-2b3e-b1db-316d-de724b8a0a32,ff2f3f8f-2324-d3d8-f4f8-85874cbb9ef0,add,2024-01-25T06:00:00,a073a399-ae79-ea3b-1484-692e23080ced,False,True,group_membership_drift
9cfd5bc7-f5f0-dc45-7a10-36cab4d5d602,614f55f2-91ce-e7e1-9e7d-ee997ff63b65,776d8da4-dad5-7565-39f2-9b74f055ed14,add,2024-03-09T11:00:00,a073a399-ae79-ea3b-1484-692e23080ced,False,True,group_membership_drift
76372b5f-b8e2-d21d-b09b-c20b7ca9f955,dee13d20-b26d-e890-7fdc-d585d4600ec2,f63cdcca-d5bb-77dc-5b1c-c9842c95a22c,add,2024-03-20T04:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
cfb96e5d-9146-f835-8eca-6f52d19b5b57,c64ce29d-6705-813e-5b23-a4ba29bfe6e3,6dd55c1a-5627-dc59-ef26-a0803b03b205,add,2024-02-06T02:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
a4134aad-242d-086e-cad1-fc89cdbb85d1,c88d9462-0f87-2135-b5b9-739148e59a33,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-01-10T11:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
ba8520d8-c4c9-1f3b-0472-01c5d50d36d0,c88d9462-0f87-2135-b5b9-739148e59a33,bb8c5f18-9651-9ef6-7974-d076ce93e846,add,2024-01-20T14:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
64fb99d5-6758-29c2-819c-17205a8523fc,c88d9462-0f87-2135-b5b9-739148e59a33,bb8c5f18-9651-9ef6-7974-d076ce93e846,add,2024-01-30T14:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
bbc6d4f6-cdb9-6af1-afca-019f0c3efdcc,c88d9462-0f87-2135-b5b9-739148e59a33,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-02-02T15:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
cf4eb595-d1a3-8800-5ae8-6580368e12b4,06b2c10a-ba59-6a92-450a-9f16992b152c,63c4e7e1-3dbf-c750-99b9-5279cc084b47,add,2024-02-09T09:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
40daf1fb-fb8f-4375-61a7-d5ff08f8cb1e,06b2c10a-ba59-6a92-450a-9f16992b152c,f63cdcca-d5bb-77dc-5b1c-c9842c95a22c,add,2024-02-16T09:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
7fbe5af8-ce61-20f0-99f7-7a48b2c616d4,06b2c10a-ba59-6a92-450a-9f16992b152c,6dd55c1a-5627-dc59-ef26-a0803b03b205,add,2024-02-23T11:00:00,a073a399-ae79-ea3b-1484-692e23080ced,True,True,privilege_escalation_drift
