record_id,computer_id,snapshot_timestamp,missing_patch_count,critical_missing_patch_count,patch_compliance_score,days_since_last_patch_applied,open_kev_count,source_freshness_flag,last_updated_at,is_anomalous,anomaly_class
f9607ffd-f742-5c04-225d-5d03052d9246,d3a5c1ea-6ffe-86c0-79d1-a5d415dd858a,2024-01-01T00:00:00,0,0,0.864,16.0,0,fresh,2024-01-01T00:00:00,False,
84a0b811-bc96-6101-957c-88e0cbf4e06d,8f092115-54e6-bf6c-6c36-316f396d9a8d,2024-01-01T00:00:00,3,0,0.874,3.0,0,fresh,2024-01-01T00:00:00,False,
f3e971af-daa5-52de-38e7-00d8bf726085,f9cdaa33-ed1c-ded6-6cf4-9713314c7b5e,2024-01-01T00:00:00,2,0,0.883,22.6,0,fresh,2024-01-01T00:00:00,False,
f3b7ea69-ee46-5288-a26f-3e6c4bc58a9c,b5dcf9ee-f579-e67f-8578-03d972cee7e1,2024-01-01T00:00:00,1,0,0.903,26.6,0,fresh,2024-01-01T00:00:00,False,
0ddc0e8b-3d38-14a5-c288-941dce7a0905,9e1e5d79-9111-38b4-33de-e4ff5a51d4a5,2024-01-01T00:00:00,2,0,0.865,4.7,0,fresh,2024-01-01T00:00:00,False,
c955f661-e064-e4c7-e483-3d541a5128ec,652803d1-dc78-57f1-6e21-b5365debc317,2024-01-01T00:00:00,6,0,0.98,13.9,0,fresh,2024-01-01T00:00:00,False,
c64b221c-5cd5-bee9-7f26-4e83db45811b,7d2061a7-f393-f021-5ab4-f62d877a9867,2024-01-01T00:00:00,3,0,0.901,7.4,0,fresh,2024-01-01T00:00:00,False,
e3922f4c-e827-106f-6696-6bc6a0b4b3c4,0d924ec2-206e-fb1e-d2b1-443aeebc70fa,2024-01-01T00:00:00,5,1,0.708,87.8,0,fresh,2024-01-01T00:00:00,False,
5d7f173a-613b-1f8d-154c-e372884a6b0c,eca79d04-fb18-a69b-d249-52ab300f5c53,2024-01-01T00:00:00,4,0,0.87,4.3,0,fresh,2024-01-01T00:00:00,False,
1b33731e-677e-1973-d4d0-c27e4a682ff9,19bb66aa-a2de-28e3-9040-dfcbd5d3c893,2024-01-01T00:00:00,2,1,0.854,55.9,0,fresh,2024-01-01T00:00:00,False,
8a342964-6475-e423-1eca-1e01af78e6ee,7a605aaa-f3da-ce76-a2b1-e37ea3c0e8f1,2024-01-01T00:00:00,3,0,0.985,5.3,0,fresh,2024-01-01T00:00:00,False,
72118eea-f0a8-06c1-b086-41851c700ee4,fca8364d-04c3-dc14-1fe1-ad4be405a22a,2024-01-01T00:00:00,5,2,0.735,10.8,0,fresh,2024-01-01T00:00:00,False,
46652fb3-4243-c9ee-d775-1a1c8043e2b0,542b0063-e1ba-8576-d955-223616f7eb40,2024-01-01T00:00:00,3,1,0.771,11.2,0,fresh,2024-01-01T00:00:00,False,
5487781b-6f73-ad4d-09e5-0cf59c1eee99,7738692d-3b9c-0e0e-434c-beecd8eaedc8,2024-01-01T00:00:00,1,0,0.971,29.7,0,fresh,2024-01-01T00:00:00,False,
cf62da70-f9d1-03d8-feb2-dc276b5b1fc8,116ec50d-4a2c-58f1-1939-222af4a0bf86,2024-01-01T00:00:00,4,1,0.913,8.8,0,fresh,2024-01-01T00:00:00,False,
30cb70b6-266d-1c94-b511-b1e918ae76d0,9c7a6f84-742e-acac-3ebb-112778c4c4e0,2024-01-01T00:00:00,0,0,0.959,24.2,0,fresh,2024-01-01T00:00:00,False,
6c5d3b74-6c81-3ac7-613c-f7c2aa0dee63,4b02a1ab-4ccd-9e0b-ffa4-2229e2e758a2,2024-01-01T00:00:00,4,0,0.901,16.3,0,fresh,2024-01-01T00:00:00,False,
8e62e3d6-4d79-e2e1-bc47-055c011d16e6,cede00ac-20ab-78c9-d317-9b118f48bcc7,2024-01-01T00:00:00,2,1,0.795,8.1,0,fresh,2024-01-01T00:00:00,False,
c295ca48-7f8a-65bf-ece0-929b47f45b8e,1b905ae5-5381-bd95-bd1c-f96bc820956e,2024-01-01T00:00:00,1,0,0.83,6.8,0,fresh,2024-01-01T00:00:00,False,
795e8f94-d223-4e5a-4a99-f20268e5a265,024d633c-e1ac-e3db-08f5-4f5c851a19ca,2024-01-01T00:00:00,1,0,0.987,23.0,0,fresh,2024-01-01T00:00:00,False,
81c4b3b0-7e32-e43e-c541-c63d8ee7f819,86797408-7181-18e9-c9cc-cd2c51c0b23e,2024-01-01T00:00:00,0,0,0.992,10.2,0,fresh,2024-01-01T00:00:00,False,
8521430b-cf33-700e-3347-2ce24b664533,a8b90638-8364-8e10-b0d8-77568aaaf42a,2024-01-01T00:00:00,2,1,0.8,12.9,0,fresh,2024-01-01T00:00:00,False,
b61b9a73-1f44-e84e-baa7-cda28cecd169,30d2ceb5-7fea-33f1-fd3a-0e1f52d9edb2,2024-01-01T00:00:00,2,0,0.858,37.1,0,fresh,2024-01-01T00:00:00,False,
caec7e5a-8381-fa11-5ca9-d7fb4b99f321,e998c222-b4b9-1cd7-c337-5535311c58b5,2024-01-01T00:00:00,1,0,0.536,12.8,0,fresh,2024-01-01T00:00:00,False,
31fd11ac-e4ab-faf7-eca3-1e3103213ca1,26a8d590-2357-42d1-4870-1aa3c71ab9ff,2024-01-01T00:00:00,3,0,0.883,8.9,0,fresh,2024-01-01T00:00:00,False,
c0e6915a-8cf7-9967-af0d-b7b785bfdcbf,a6d1f070-9dd3-fab6-1106-ade5829a84ff,2024-01-01T00:00:00,5,0,0.945,8.1,0,fresh,2024-01-01T00:00:00,False,
31e1fbe3-2130-1663-dfb2-fc42e7a6c20a,8b1d2d49-1e55-7400-4eaa-8aaee4e24881,2024-01-01T00:00:00,1,0,0.87,10.3,0,fresh,2024-01-01T00:00:00,False,
bc613e3f-a63a-73eb-6856-ce17b24766a7,437e3e30-5d9e-4b3c-98eb-ba5e1394b196,2024-01-01T00:00:00,6,1,0.759,7.3,0,fresh,2024-01-01T00:00:00,False,
a2f20124-f670-9682-d8da-89255a3aae04,38085765-66eb-bacc-fc47-ac1d94c143ef,2024-01-01T00:00:00,6,1,0.827,3.2,0,fresh,2024-01-01T00:00:00,False,
8b66b74a-64aa-d41e-89af-42e5a804b891,95e1e5e1-16d6-840c-8617-8c34fdd1970a,2024-01-01T00:00:00,4,1,0.94,88.1,0,fresh,2024-01-01T00:00:00,False,
61812022-e993-d55b-1a07-d1826708d325,b9cc3875-77e2-bb39-820d-7e3ea33c340f,2024-01-01T00:00:00,4,1,0.729,19.7,0,fresh,2024-01-01T00:00:00,False,
6ecbd363-8c70-4bf2-fa29-c5245af8091c,f75aa37d-1034-fcbb-c59f-0fad5ca923f1,2024-01-01T00:00:00,1,0,0.884,19.2,0,fresh,2024-01-01T00:00:00,False,
3206e27a-5338-23ba-4abc-e27f97642b28,a3fb2212-fcf1-3c18-d424-4f2ce322e444,2024-01-01T00:00:00,1,0,0.827,43.8,0,fresh,2024-01-01T00:00:00,False,
be365cd8-d2a8-5e3c-c3f5-2e186ccfd988,af8c36c8-ee94-fd8e-55ff-1a2c718e7dad,2024-01-01T00:00:00,3,2,0.811,14.0,0,fresh,2024-01-01T00:00:00,False,
9aa8bea4-6b7e-9341-aaad-dcf264998bd3,c5190507-f8fa-d373-2d4d-8964fd5cca5d,2024-01-01T00:00:00,6,4,0.589,22.7,0,fresh,2024-01-01T00:00:00,False,
c0cc0375-6808-e968-124e-a30903cf2265,d7699c38-fd60-761c-c85e-f61a4d21f0bf,2024-01-01T00:00:00,6,4,0.753,14.8,0,fresh,2024-01-01T00:00:00,False,
1248b834-9a56-ce34-b0ff-9cd854d1b372,1c4e71de-88bb-ca05-5cbe-611e873f113f,2024-01-01T00:00:00,3,1,0.749,20.3,0,fresh,2024-01-01T00:00:00,False,
06d69a90-58cc-83f9-6d12-b77515efb9d2,df5d358d-96e3-1094-0c73-e1119fcd745c,2024-01-01T00:00:00,4,0,0.989,8.8,0,fresh,2024-01-01T00:00:00,False,
b1ce6492-cc36-9e89-8228-188e276175a0,e644ce7f-df18-0cc7-d2d2-3ea15d7a3705,2024-01-01T00:00:00,7,3,0.738,26.9,1,fresh,2024-01-01T00:00:00,False,
eccdfdb9-8bc9-04b0-15b5-267e0b30c9c8,2ba19a0d-1405-156a-44ae-9ff6e51f71fa,2024-01-01T00:00:00,4,2,0.661,13.8,0,fresh,2024-01-01T00:00:00,False,
87fe5a7b-afdd-af1e-ff28-a70b7ef40af3,ad694f9a-d24e-8ce5-e354-8a75fe2a6a11,2024-01-01T00:00:00,4,0,0.899,16.6,0,fresh,2024-01-01T00:00:00,False,
821491ec-48a4-554a-02e6-f834cb822744,ae706f43-06e4-c989-b9e4-e3b172f5561f,2024-01-01T00:00:00,2,0,0.945,50.7,0,fresh,2024-01-01T00:00:00,False,
4ccd88d4-7c64-ebc6-443f-f96c03846b50,315db770-3c47-b62a-44b9-c0000fe7b385,2024-01-01T00:00:00,5,0,0.947,7.4,0,fresh,2024-01-01T00:00:00,False,
2194b3c9-22e2-5c63-c66b-43b84fdd870d,4c4e4a84-ee73-ce7b-1c91-1d1d098fc660,2024-01-01T00:00:00,4,0,0.961,25.3,0,fresh,2024-01-01T00:00:00,False,
2200b00f-b4f9-6b8a-1ea1-9df755d19f07,63745383-4c43-8349-fcd6-d15d3281fd5c,2024-01-01T00:00:00,1,0,0.802,8.5,0,fresh,2024-01-01T00:00:00,False,
a54c2cab-01ff-ba42-985f-3e848215b003,266718da-54cc-b5ee-94f9-73e892040807,2024-01-01T00:00:00,3,0,0.834,9.1,0,fresh,2024-01-01T00:00:00,False,
345dff19-1f52-7891-0087-9f770ffb06dc,e44e6283-2deb-ff50-9e54-b49b2728e09e,2024-01-01T00:00:00,1,0,0.686,9.8,0,fresh,2024-01-01T00:00:00,False,
08e24f5d-504f-4217-280c-51237ec017c9,b8805125-baf3-d341-c53c-1f0f40546957,2024-01-01T00:00:00,3,0,0.988,13.3,0,fresh,2024-01-01T00:00:00,False,
9772050d-393a-f4d0-3099-19a67966314a,f5cb358c-522f-2e5a-5cf9-36bfad231d31,2024-01-01T00:00:00,1,1,0.727,21.6,0,fresh,2024-01-01T00:00:00,False,
2ff5bec9-d53a-b864-a6ee-7bacf24b3f22,cec7a69f-b334-7a48-5af2-85c76d5d10ec,2024-01-01T00:00:00,2,0,0.838,31.9,0,fresh,2024-01-01T00:00:00,False,
a3700c01-b2e0-d9a9-7936-70ed68aa072e,003871ca-6a0a-10cc-76aa-9405dce98ee1,2024-01-01T00:00:00,3,0,0.942,43.9,0,fresh,2024-01-01T00:00:00,False,
329af47f-5af1-ddcb-bc10-2d582c9e271f,2dc59623-e25b-6763-d116-2c4c8a374dab,2024-01-01T00:00:00,2,0,0.811,9.5,0,fresh,2024-01-01T00:00:00,False,
421f8432-5a63-06a5-ec0d-a85fa5a50188,b1145de7-5110-83db-0bd9-c06dd1a784d3,2024-01-01T00:00:00,4,0,0.795,20.7,0,fresh,2024-01-01T00:00:00,False,
234ce84b-6a5b-400b-9c9e-415ea5f8507d,858ee757-f9e7-021d-bc27-bf00d6d65254,2024-01-01T00:00:00,2,0,0.894,26.7,0,fresh,2024-01-01T00:00:00,False,
65177b21-01e9-ed18-0271-49630ccb7441,a7bbe0a8-9723-0436-d370-14fd0b987b8b,2024-01-01T00:00:00,3,1,0.757,5.5,0,fresh,2024-01-01T00:00:00,False,
5bbaf314-ccfa-4cc1-5bb0-0ab3ba547c03,da7a831d-17f6-79a2-9a6f-2a1cf2ee7c16,2024-01-01T00:00:00,2,0,0.821,33.5,0,fresh,2024-01-01T00:00:00,False,
d9a0b9e5-05ee-5cb3-e84c-9492d66121f2,f2599b77-d808-6fa4-bd78-b42b880ab571,2024-01-01T00:00:00,0,0,0.965,7.0,0,fresh,2024-01-01T00:00:00,False,
ce2e445c-518c-b1b2-5e37-6a8af9633580,81d07c30-f8d9-495c-bb5e-c1d716a6ac90,2024-01-01T00:00:00,2,1,0.884,9.8,0,fresh,2024-01-01T00:00:00,False,
51105d65-234e-3a2f-d45b-e1a959c11845,2a5034e6-0107-ee55-cb94-6799e4df4a4d,2024-01-01T00:00:00,7,2,0.791,6.8,0,fresh,2024-01-01T00:00:00,False,
5054d4ef-c6b2-ad91-57ab-196d0d4fd003,29765e2c-0697-6bdd-e93f-48a8caf0e08a,2024-01-01T00:00:00,1,0,0.948,81.4,0,fresh,2024-01-01T00:00:00,False,
b2da33ae-12da-60d5-6c16-9f9abba1235b,1edb8546-f740-78f6-f40a-1b1046a24a00,2024-01-01T00:00:00,7,0,0.817,9.5,0,fresh,2024-01-01T00:00:00,False,
63009b89-87e1-c672-e83c-346b9495faad,c5148dcd-f8e1-1d4d-31eb-c0ba07992e4c,2024-01-01T00:00:00,6,2,0.884,10.2,0,fresh,2024-01-01T00:00:00,False,
bac339fd-e16a-7a58-b1db-7d1f1af1ae12,338ae7a5-7c12-51e4-e5f3-46284da34b60,2024-01-01T00:00:00,1,0,0.824,21.2,0,fresh,2024-01-01T00:00:00,False,
a68f2b3d-61e5-1f41-7335-89a54cd4d708,d1372631-2618-7ddd-13d3-c3fab2aa71d5,2024-01-01T00:00:00,1,1,0.836,22.0,0,fresh,2024-01-01T00:00:00,False,
8f5d67cf-09c7-a352-0618-9e4422041eca,5512026a-d3ba-0a56-37b1-87eae9fc1f8c,2024-01-01T00:00:00,5,0,0.991,102.8,0,fresh,2024-01-01T00:00:00,False,
b4a7122e-08d6-e3ba-5510-9346879bd797,2ed2028a-3aa3-0b03-54af-0fbcfb2ffbfa,2024-01-01T00:00:00,1,0,0.687,9.6,0,fresh,2024-01-01T00:00:00,False,
1f38b97d-75c5-6e21-9b17-6ec1ea071813,34631ca3-924b-367d-2c53-f54c86b893db,2024-01-01T00:00:00,4,1,0.698,11.0,0,fresh,2024-01-01T00:00:00,False,
18e0d5b1-3c6f-2e96-aea6-13cbcc9654bc,7a9591f1-468e-df84-1c54-7a2f9f54941c,2024-01-01T00:00:00,1,0,0.983,70.9,0,fresh,2024-01-01T00:00:00,False,
d81b9ad8-28c5-d658-91ce-b8b30067f45b,79c262f6-1cea-34fb-e048-f47e3454d65a,2024-01-01T00:00:00,0,0,0.82,7.4,0,fresh,2024-01-01T00:00:00,False,
9c864bda-12d0-43c8-349f-7c066239ea57,487a5474-b313-374c-3c05-0197e7198d02,2024-01-01T00:00:00,1,1,0.904,16.6,0,fresh,2024-01-01T00:00:00,False,
a9ca6ef3-3ac3-26de-4f2d-e02710987490,cdd732af-a9a2-626c-3da5-1bd224f728db,2024-01-01T00:00:00,2,1,0.693,19.0,0,fresh,2024-01-01T00:00:00,False,
60cadd7a-416f-24fd-b7d2-176fc4b69d33,5dd5d47c-c019-49a0-af55-73ad8dfa88a9,2024-01-01T00:00:00,1,0,0.981,9.6,0,fresh,2024-01-01T00:00:00,False,
ddedca85-046c-fd7c-7e7f-1ed5a3dffa12,5017c91a-d929-15f6-4863-88f24c244419,2024-01-01T00:00:00,1,0,0.858,7.9,0,fresh,2024-01-01T00:00:00,False,
5b22c8d6-01d2-31aa-3188-cd3a60cec9c2,9ec05b34-b0b2-d815-0c62-f49adb9d0a83,2024-01-01T00:00:00,3,0,0.876,16.6,0,fresh,2024-01-01T00:00:00,False,
7d24403e-5b13-1dfc-3489-4a12b8530611,b6f6c805-e929-2eec-dce4-dfebc55c9a7a,2024-01-01T00:00:00,1,0,0.987,16.7,0,fresh,2024-01-01T00:00:00,False,
e39d980b-1bfa-bd38-145f-0941374e096f,863579bc-c75b-5e86-f537-b598b01a34d5,2024-01-01T00:00:00,0,0,0.787,19.4,0,fresh,2024-01-01T00:00:00,False,
79d00b80-9979-7db4-2907-d19fd3f9d55b,c36eaca4-2f74-b464-d4a7-bdb653ab262e,2024-01-01T00:00:00,2,0,0.986,19.1,0,fresh,2024-01-01T00:00:00,False,
a2e27e7b-3663-bb90-163a-d712390ceac0,d36e928f-51b6-fd36-e5d8-64470f7c4755,2024-01-01T00:00:00,2,0,0.63,20.7,0,fresh,2024-01-01T00:00:00,False,
e9f5869c-162a-e238-edef-d2e1478a6ea0,4dc7b645-944f-e6fb-f4f6-15f2e94aa73a,2024-01-01T00:00:00,1,0,0.74,6.4,0,fresh,2024-01-01T00:00:00,False,
0583eb51-eb93-d3b6-6c80-7d08b65327ad,895b465d-1102-d88e-c18d-a81351b6c767,2024-01-01T00:00:00,2,0,0.943,12.9,0,fresh,2024-01-01T00:00:00,False,
2535558e-0b61-bbe9-4c98-308ff552dff6,76809fab-45ef-d83f-af5c-a0ad9f558724,2024-01-01T00:00:00,0,0,0.858,20.3,0,fresh,2024-01-01T00:00:00,False,
e94b100c-0f29-6a1f-25ec-80eba7d8aecf,5679758f-1a6d-fb9f-2b82-337d2ddde64c,2024-01-01T00:00:00,0,0,0.973,13.7,0,fresh,2024-01-01T00:00:00,False,
a0cc39d3-fc06-1f3e-ef54-e72ab4766e85,a7fc1a7a-9074-1d39-2493-2a4f4c381023,2024-01-01T00:00:00,6,3,0.638,22.8,0,fresh,2024-01-01T00:00:00,False,
71196677-0e4c-98d2-aa9a-f260b10b8bd3,cff46a51-4873-b8b9-0793-62cafd1d3d8f,2024-01-01T00:00:00,4,0,0.901,4.1,0,fresh,2024-01-01T00:00:00,False,
35c9e3b2-bcd5-0d82-c2fc-6111b2d8c202,af8f3b90-68cd-e3ed-fca5-82cc57edc16a,2024-01-01T00:00:00,0,0,0.84,16.0,0,fresh,2024-01-01T00:00:00,False,
01d8e43e-e92b-c884-84cc-4606c7727252,ba3546c6-60e6-1f45-0e61-36dfaaed799c,2024-01-01T00:00:00,2,0,0.965,3.3,0,fresh,2024-01-01T00:00:00,False,
6e956a2b-4549-04e6-db09-78d0ddf33b42,f91f8f16-c44f-26e7-dd54-4d3ed7713acf,2024-01-01T00:00:00,0,0,0.821,4.6,0,fresh,2024-01-01T00:00:00,False,
82d3cfb2-048b-8118-122b-06f2e83a6582,4d6c0c22-2de9-8e6e-ab81-d3e7942ca129,2024-01-01T00:00:00,1,0,0.752,29.6,0,fresh,2024-01-01T00:00:00,False,
4284ed35-d2c4-20df-9ffa-fb95da05da23,61498fe7-2a78-755c-72ff-f19bb3c96ba8,2024-01-01T00:00:00,3,1,0.874,3.3,0,fresh,2024-01-01T00:00:00,False,
945a4b78-bca7-2e17-1453-edb54d9923cd,c9237bcd-60ea-64a3-da26-6e2af21d39cb,2024-01-01T00:00:00,3,0,0.915,9.7,0,fresh,2024-01-01T00:00:00,False,
585bc16d-330a-fd9e-10cf-89e19131920d,883c5dae-7534-b805-40e0-c1eac44342be,2024-01-01T00:00:00,3,1,0.791,15.2,0,fresh,2024-01-01T00:00:00,False,
84b81f64-ce8c-dfc2-8fbd-01d999007a00,16cdfc31-dcfd-2a0b-9378-abd345adf896,2024-01-01T00:00:00,3,2,0.688,13.9,0,fresh,2024-01-01T00:00:00,False,
5bdcc377-5d82-e829-b52f-c1fc2a6d8f9b,ae1a771a-445e-a754-dc15-9f5edf5b9d2e,2024-01-01T00:00:00,2,0,0.92,7.4,0,fresh,2024-01-01T00:00:00,False,
13cf7928-354f-0237-5416-ac8aac59fefa,18b8245b-237f-7cc0-951b-cfcbe19bafdd,2024-01-01T00:00:00,3,1,0.83,13.6,0,fresh,2024-01-01T00:00:00,False,
c2313d85-c53f-19ff-b222-9967fab147b2,6d64df4d-5cc5-3bc6-9cd0-90c61da581c1,2024-01-01T00:00:00,3,1,0.81,27.8,0,fresh,2024-01-01T00:00:00,False,
6ee7e159-e511-46df-5bc7-7c279052d8fb,43136634-5628-50f4-9c76-aa2d308a9021,2024-01-01T00:00:00,1,0,0.951,3.1,0,fresh,2024-01-01T00:00:00,False,
0d9341b2-d266-0dd7-1622-a1f321b7acfc,b77654c0-dfcc-609b-7a1d-7f01c538ff86,2024-01-01T00:00:00,2,1,0.879,7.5,0,fresh,2024-01-01T00:00:00,False,
6c578bd3-8746-88c8-77da-4928dea418a4,bfeab403-0813-9f97-7a46-0a7329835e38,2024-01-01T00:00:00,3,1,0.673,20.6,0,fresh,2024-01-01T00:00:00,False,
c1962b04-4963-ec27-9dbc-92d8aee51544,5370fefe-6928-7391-6f4b-95ca24ddef3f,2024-01-01T00:00:00,0,0,0.972,5.2,0,fresh,2024-01-01T00:00:00,False,
b68ed9de-e862-e126-3798-a8960f5940c9,01352f9f-3478-17c1-5477-26c82532343c,2024-01-01T00:00:00,2,0,0.839,22.6,0,fresh,2024-01-01T00:00:00,False,
25ba85d5-35f1-3f73-0136-66ea8c18a984,9f2ae55e-b764-07d0-9cf7-2ea171d538c9,2024-01-01T00:00:00,5,2,0.708,8.3,0,fresh,2024-01-01T00:00:00,False,
f5d8c845-38e7-005d-f99b-7eb3f0df21e0,ba39161e-d474-08c9-923f-baa80f0600ac,2024-01-01T00:00:00,4,1,0.85,33.6,0,fresh,2024-01-01T00:00:00,False,
62ce47c0-354b-b73b-309d-04230cead99c,e5c1aa1c-3f6f-b29e-7e86-9bd7146913d3,2024-01-01T00:00:00,3,0,0.841,26.1,0,fresh,2024-01-01T00:00:00,False,
d073e348-e5b4-528d-b911-19c3d86dc9bc,e7aa6356-779e-bdf8-e903-862973d27b8f,2024-01-01T00:00:00,1,0,0.954,10.9,0,fresh,2024-01-01T00:00:00,False,
6adb2095-6edd-8bf1-6d7e-347d46ce6cd8,74727432-0d2d-49fe-5c1d-4c707875b159,2024-01-01T00:00:00,1,0,0.898,24.0,0,fresh,2024-01-01T00:00:00,False,
15364d87-dc4c-5db9-7f21-2a90f51c2dd0,71d80f72-f498-9e89-0366-f4089cfdbe86,2024-01-01T00:00:00,5,2,0.863,51.9,0,fresh,2024-01-01T00:00:00,False,
e4b29fb8-1384-71ba-ad69-bc4975795b3b,90eb1a98-1771-4beb-1c57-c9e44775428b,2024-01-01T00:00:00,3,2,0.816,3.2,1,fresh,2024-01-01T00:00:00,False,
89504c8d-cf28-d7a4-54d7-6d74ecd3b7cc,3e5010f7-8d42-229d-a2ce-feafbf9ec220,2024-01-01T00:00:00,2,0,0.892,11.3,0,fresh,2024-01-01T00:00:00,False,
6af25ca5-46a0-6b65-28b6-81f86b125de7,3a68d508-0467-b5ee-de18-6b10d0169918,2024-01-01T00:00:00,2,1,0.806,14.4,0,fresh,2024-01-01T00:00:00,False,
0bdbf682-b33c-6333-6a3b-ecd1d0bc2981,17b667a2-9953-68b2-9a2c-a4c2498e56b0,2024-01-01T00:00:00,1,0,0.902,9.7,0,fresh,2024-01-01T00:00:00,False,
d1d41ec0-fbe9-abc0-0688-ae22e6ee777c,5b44cc91-84bc-870b-6d88-4f49ffe2144a,2024-01-01T00:00:00,1,0,0.989,67.2,0,fresh,2024-01-01T00:00:00,False,
66c35de1-b513-abef-a71b-455f15688aa9,da6ec751-fe68-949b-093e-245fb5e18d45,2024-01-01T00:00:00,1,0,0.949,8.2,0,fresh,2024-01-01T00:00:00,False,
b3090c1f-235d-c699-7f4b-c2a6125b178e,9566ed29-648d-b6fa-e38c-ffdb56b6700f,2024-01-01T00:00:00,1,0,0.954,20.7,0,fresh,2024-01-01T00:00:00,False,
5ccee2ea-5922-f543-1fe1-11c5ce5abc9f,c5d30fe9-f2d3-5bf5-cb84-457063f99b8d,2024-01-01T00:00:00,1,1,0.767,65.2,0,fresh,2024-01-01T00:00:00,False,
94b9dba2-faf9-235a-e1e2-3cefe6c547c5,652f3be8-4d8a-85be-8a30-1fb4bda840ef,2024-01-01T00:00:00,1,0,0.755,15.2,0,fresh,2024-01-01T00:00:00,False,
36e67ad3-63ee-1921-20ea-4374606a93b2,b2d263c3-5b7c-f4e0-068b-63bd27d5780d,2024-01-01T00:00:00,0,0,0.701,27.6,0,fresh,2024-01-01T00:00:00,False,
c41f2807-ddc7-865f-17d7-18a74147a0c0,be3e2fcf-66c5-0bca-cff3-8934e52cddbe,2024-01-01T00:00:00,6,0,0.931,20.2,0,fresh,2024-01-01T00:00:00,False,
251aab93-ab98-b916-0b08-17d5348d5b35,e8ed95e1-9f8d-a7fc-f374-0556a3972f5d,2024-01-01T00:00:00,0,0,0.835,4.7,0,fresh,2024-01-01T00:00:00,False,
356df16c-2c5c-c754-eb4f-1b40177ebc1b,4cdbeaee-2570-49e0-b13f-05210cdd72eb,2024-01-01T00:00:00,0,0,0.96,5.4,0,fresh,2024-01-01T00:00:00,False,
9d28e2b1-8897-5e79-bf60-fc22451ead4a,abe486e1-6c53-7702-fd86-ddeb3d8461ef,2024-01-01T00:00:00,0,0,0.944,23.1,0,fresh,2024-01-01T00:00:00,False,
f50ee168-7f1e-3786-0a63-2209194fd46f,579423b7-bd95-fe9d-3442-72014c93e0e7,2024-01-01T00:00:00,2,0,0.885,39.3,0,fresh,2024-01-01T00:00:00,False,
6030683f-f896-4933-f556-bc8880d2bc27,8974d633-86de-8204-7f5b-e43bf1ec4822,2024-01-01T00:00:00,4,1,0.908,23.6,0,fresh,2024-01-01T00:00:00,False,
