label_id,entity_type,entity_id,anomaly_class,anomaly_severity,injected_at,observable_from,source_record_ids,benchmark_task_id,split
2711a76a-3eb0-c617-6532-cdcbfd78dd62,computer,fb974c97-2934-a36c-e0b6-58c22c8b02f4,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,fb974c97-2934-a36c-e0b6-58c22c8b02f4,T4,train
d3de7509-58b2-7ed5-fbde-02e38dead469,computer,797e3b79-39f1-16ae-b5e9-33a9ea5de86a,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,797e3b79-39f1-16ae-b5e9-33a9ea5de86a,T4,test
c7826c8f-41b8-0561-bcf2-629c57cc7b1d,computer,1cf5eef4-f3b0-5866-9ea6-f9f391feb970,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,1cf5eef4-f3b0-5866-9ea6-f9f391feb970,T4,val
a340e938-c054-883c-89d3-16512aabd7ff,computer,e91cf43d-36d0-db38-936a-ec61d17ce20f,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,e91cf43d-36d0-db38-936a-ec61d17ce20f,T4,test
eb932f6f-84f8-6693-0114-fc632446d7d9,computer,ae8fae08-4179-a25b-01c0-c066ce139551,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,ae8fae08-4179-a25b-01c0-c066ce139551,T4,val
898f5662-8e3f-f3ec-271c-9dc4c7cb9012,computer,a6057590-2499-2dd9-d1a5-0b75958b7fc6,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,a6057590-2499-2dd9-d1a5-0b75958b7fc6,T4,train
923f7d4a-e1ce-6bf9-03ce-344036e9bdb4,computer,ca5bf567-06b2-10ff-e315-c3e8be8db75c,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,ca5bf567-06b2-10ff-e315-c3e8be8db75c,T4,train
1bfaad91-7950-9e6b-499e-4d042e4835da,computer,17ef10ae-f22a-de08-154b-3e03b77fb0b6,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,17ef10ae-f22a-de08-154b-3e03b77fb0b6,T4,train
2da2e243-0f13-966b-fa86-bc456a2adda2,computer,c9237bcd-60ea-64a3-da26-6e2af21d39cb,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,c9237bcd-60ea-64a3-da26-6e2af21d39cb,T4,train
83406d98-c7fe-b97f-2f36-b5ce280c06ef,computer,9e0b0f93-988a-a11f-d4a5-16494dda030c,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,9e0b0f93-988a-a11f-d4a5-16494dda030c,T4,train
11417c19-c64c-16ea-b901-9abd684fec1a,computer,48ca8e9c-82bd-e7c3-a2fe-ea0517ab31c7,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,48ca8e9c-82bd-e7c3-a2fe-ea0517ab31c7,T4,train
994a30be-6e72-6736-d481-601cac4b5248,computer,8ea158d4-4e87-1e0a-ac53-3b4803d33cf1,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,8ea158d4-4e87-1e0a-ac53-3b4803d33cf1,T4,test
7e63b11a-01e5-2c3f-60f9-bd89f0b0f819,computer,79ec86f4-4698-aaae-1256-2e22c418e320,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,79ec86f4-4698-aaae-1256-2e22c418e320,T4,train
e657524f-f649-fa77-3316-49e7ef4259a7,computer,0d924ec2-206e-fb1e-d2b1-443aeebc70fa,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,0d924ec2-206e-fb1e-d2b1-443aeebc70fa,T4,train
5510b86c-5e96-fee7-61ad-6d1db6c946fb,computer,8bf809c7-a13a-d975-bb41-dbaf196242ff,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,8bf809c7-a13a-d975-bb41-dbaf196242ff,T4,train
b4e6bb43-f48c-6669-48e4-8ea28d9506d5,computer,6a2d93b1-8a57-582a-ba53-b968b328a374,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,6a2d93b1-8a57-582a-ba53-b968b328a374,T4,train
691b5a2f-96e7-bc9a-3950-6bb19e688cc9,computer,92872d54-db60-9ea7-b2f1-215484c420fd,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,92872d54-db60-9ea7-b2f1-215484c420fd,T4,train
a52de598-586f-212f-2384-224bc3ca74b9,computer,361e8e54-6f30-9f71-a6ae-0b9c0a56b3e8,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,361e8e54-6f30-9f71-a6ae-0b9c0a56b3e8,T4,train
38e56a5d-64b2-26b1-518b-d85e31ce98ed,computer,dc6eea0c-bf92-ef3a-0926-8a16ac14285d,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,dc6eea0c-bf92-ef3a-0926-8a16ac14285d,T4,train
01699359-ec93-5c39-88f5-c4d4faecc066,computer,8aae14b4-e2d5-8957-147e-9740bf1e9782,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,8aae14b4-e2d5-8957-147e-9740bf1e9782,T4,train
c75f429e-b158-3a8e-f806-3c82b71d4d2f,computer,a5d77fed-d30d-238e-81b2-a6afb7e98890,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,a5d77fed-d30d-238e-81b2-a6afb7e98890,T4,train
4bca9c82-285c-6ae1-daa1-6f771cfb8664,computer,c9ab2684-73f4-a0e3-52fb-a9945c3dd8bd,missing_endpoint_agent,high,2024-01-01T00:00:00,2024-01-01T00:00:00,c9ab2684-73f4-a0e3-52fb-a9945c3dd8bd,T4,train
676aab78-7505-8d31-9a52-5d141141655b,asset,5061a056-9d58-977f-32ab-809ba8afda8c,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,5061a056-9d58-977f-32ab-809ba8afda8c,T4,test
402a09d1-adb1-2a49-ff2f-4a46819067c5,asset,232d08cc-ec05-5ea5-1621-4aa3491bcc18,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,232d08cc-ec05-5ea5-1621-4aa3491bcc18,T4,train
016513eb-1392-b6be-4f35-13f52cde26f0,asset,77ae2ff1-5ffa-8f1c-de17-c595fbdcb8b4,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,77ae2ff1-5ffa-8f1c-de17-c595fbdcb8b4,T4,train
42c737d8-9d5f-4cdf-fb47-767bd2804c56,asset,246c842f-fefe-d2b7-4a07-0b974238c193,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,246c842f-fefe-d2b7-4a07-0b974238c193,T4,val
9b6f308c-e90b-2f44-ec85-96858eb20697,asset,d37346ed-a42b-dfab-a766-e4dd4eb486b3,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,d37346ed-a42b-dfab-a766-e4dd4eb486b3,T4,val
bffad2e5-2d95-3ec9-073f-8f18443871c9,asset,1fc95df5-6e14-8773-11dc-a0e255e4354e,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,1fc95df5-6e14-8773-11dc-a0e255e4354e,T4,test
ff631455-5d33-2cf2-9342-c80991921127,asset,c1b30949-a15f-7789-4daf-38510d4a018a,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,c1b30949-a15f-7789-4daf-38510d4a018a,T4,val
efc2e374-2bc0-4ab9-f514-fb0c4d443cc1,asset,1237c8e0-b81e-aac0-88b7-ec95bb353ea4,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,1237c8e0-b81e-aac0-88b7-ec95bb353ea4,T4,test
18487149-d447-abff-3ae5-35d144db0419,asset,5cddfcfd-4aee-3372-e17b-44c1a4092fa7,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,5cddfcfd-4aee-3372-e17b-44c1a4092fa7,T4,train
d560afdf-c63e-20d7-5aa4-da81bc571fe3,asset,0a9ea9cf-3c68-4224-cbaf-c7a3e1b3b00b,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,0a9ea9cf-3c68-4224-cbaf-c7a3e1b3b00b,T4,train
f9e0eb8f-738a-7f94-82fc-fcda9fc1a7b1,asset,cef05b27-9ced-8651-bf04-029b4bd04336,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,cef05b27-9ced-8651-bf04-029b4bd04336,T4,train
b1f7401d-6c58-6d69-353d-50920b46f5e2,asset,0e48a257-cc81-a44c-ff1a-ea0e63ea0ca9,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,0e48a257-cc81-a44c-ff1a-ea0e63ea0ca9,T4,train
b08c7fc2-2a25-2a1e-2a0e-346e5ff878f3,asset,195d841a-6753-371f-1af9-67d4de036b62,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,195d841a-6753-371f-1af9-67d4de036b62,T4,train
7baa8203-1ee1-e451-3b5f-73ed44562dcc,asset,2a5034e6-0107-ee55-cb94-6799e4df4a4d,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,2a5034e6-0107-ee55-cb94-6799e4df4a4d,T4,train
b406c37f-944d-f9a4-088b-6e03610691a9,asset,eb679db6-232e-3a0f-479d-6bf323ff3c68,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,eb679db6-232e-3a0f-479d-6bf323ff3c68,T4,train
8136d534-3901-614c-2d3f-5cd0156fec6d,asset,3297503c-f8f9-184f-fcc4-a9da183fafd9,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,3297503c-f8f9-184f-fcc4-a9da183fafd9,T4,train
28119fb5-f7ff-c1b1-b5f4-89cc06156315,asset,a7bbe0a8-9723-0436-d370-14fd0b987b8b,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,a7bbe0a8-9723-0436-d370-14fd0b987b8b,T4,train
3de89da5-9709-cfd1-2f4f-6d02c82ea0be,asset,34da74a2-a576-51ce-121c-5b6e05e53b51,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,34da74a2-a576-51ce-121c-5b6e05e53b51,T4,val
56aad16d-c6f3-9e8d-ccb4-e0e5f406279c,asset,dc6eea0c-bf92-ef3a-0926-8a16ac14285d,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,dc6eea0c-bf92-ef3a-0926-8a16ac14285d,T4,train
b565e4c7-7372-5bd9-cf56-b1f6c5b55d3f,asset,dea75c5b-e92c-01d2-6099-75935a7cd8d4,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,dea75c5b-e92c-01d2-6099-75935a7cd8d4,T4,train
b9c7b182-c152-6364-edce-98979f4857a9,asset,e5c1aa1c-3f6f-b29e-7e86-9bd7146913d3,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,e5c1aa1c-3f6f-b29e-7e86-9bd7146913d3,T4,train
0ab91636-c24c-574f-91c4-5df3160e7b80,asset,0f665eb2-f679-981c-50ec-fa765b561f59,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,0f665eb2-f679-981c-50ec-fa765b561f59,T4,test
2164669c-6253-73ee-ea06-f5cd5684f102,asset,255ae177-6379-20f4-a307-6f6c12fb38d2,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,255ae177-6379-20f4-a307-6f6c12fb38d2,T4,val
cff327e9-644d-6364-0cb9-a51a0e184fd9,asset,c2169ae5-ab95-cd15-2311-fa521ab8eace,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,c2169ae5-ab95-cd15-2311-fa521ab8eace,T4,test
087a5484-ff85-ab75-1b72-248ce9e38a53,asset,8a9b06ef-6287-bec0-13a0-fd1c1e6d672e,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,8a9b06ef-6287-bec0-13a0-fd1c1e6d672e,T4,test
af05c74d-2b77-e862-431a-fe6d242d6fb9,asset,39543da7-e253-ba6b-1b83-ee744b685c05,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,39543da7-e253-ba6b-1b83-ee744b685c05,T4,train
7d5ae556-e3b1-eb2e-e09c-f90b99e06379,asset,2ba19a0d-1405-156a-44ae-9ff6e51f71fa,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,2ba19a0d-1405-156a-44ae-9ff6e51f71fa,T4,train
2a8a497d-1cea-c900-ba39-43adb93a9b3b,asset,5a8a8433-a3d7-681e-be04-e239549a5772,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,5a8a8433-a3d7-681e-be04-e239549a5772,T4,test
6d34f26b-40a4-76e0-2b08-e538ead716da,asset,241f3cbe-0187-0005-c490-7a54491cbbaa,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,241f3cbe-0187-0005-c490-7a54491cbbaa,T4,test
c95f445d-f853-e672-bec4-a873971f9285,asset,895b465d-1102-d88e-c18d-a81351b6c767,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,895b465d-1102-d88e-c18d-a81351b6c767,T4,train
7a4baf78-e809-76bd-4b09-237d4205dd75,asset,588412ab-4a18-d8de-693d-c91ec8bfbf18,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,588412ab-4a18-d8de-693d-c91ec8bfbf18,T4,train
62f97482-caad-67af-283e-f69418f85659,asset,1c4e71de-88bb-ca05-5cbe-611e873f113f,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,1c4e71de-88bb-ca05-5cbe-611e873f113f,T4,val
521372c2-2a24-8357-d19d-b098cd25bf6a,asset,28770048-4c02-74fb-f9e9-fc902fc8e4ed,asset_inventory_mismatch,medium,2024-01-01T00:00:00,2024-01-01T00:00:00,28770048-4c02-74fb-f9e9-fc902fc8e4ed,T4,train
138262fd-0ba3-075a-8370-4dc2d6e283c9,computer,85f9d87f-2517-b54e-29b8-f4f4101dc067,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,85f9d87f-2517-b54e-29b8-f4f4101dc067,T5,train
df5e0c9d-625c-a60c-b7d8-69465b26c9ce,computer,3af46b9d-38e6-f557-8341-c7cc71d6348f,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,3af46b9d-38e6-f557-8341-c7cc71d6348f,T5,train
b52f3b67-608f-2784-264f-2138dced8902,computer,d6ca95d3-cb98-08f1-ce75-087e9d90c978,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,d6ca95d3-cb98-08f1-ce75-087e9d90c978,T5,train
4ed8b420-a5e1-370e-37ea-e9d1a2758c49,computer,0fb9dba5-77f6-81c9-8cd3-1885e02e81d0,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,0fb9dba5-77f6-81c9-8cd3-1885e02e81d0,T5,test
2a6dcbcf-7b89-3e4f-ade2-9c21421b140e,computer,156d7cc8-a5a5-1620-b71b-e6f0f7421848,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,156d7cc8-a5a5-1620-b71b-e6f0f7421848,T5,test
79a0f833-8e4d-80ad-11cc-25c2f2439e38,computer,2a931a52-5acc-8073-79ec-d916e6886400,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,2a931a52-5acc-8073-79ec-d916e6886400,T5,train
3de16d56-c2bc-551e-8129-14c040da94fb,computer,fe28ed44-732a-b01e-5f9c-a5f6a872952f,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,fe28ed44-732a-b01e-5f9c-a5f6a872952f,T5,test
24a18020-2e34-e25a-283e-2da7a2c8cdcc,computer,66f1192f-bde7-38a4-e3ff-ebc8f84ab1de,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,66f1192f-bde7-38a4-e3ff-ebc8f84ab1de,T5,val
49782927-c3e1-6f99-1e18-b3d6ae664593,computer,0fb9dba5-77f6-81c9-8cd3-1885e02e81d0,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,16983e14-4085-b8f6-c80f-bd4238e5fd3c,T5,train
ccde0a3d-735c-7c3a-1d94-8d436c4af966,computer,bfeab403-0813-9f97-7a46-0a7329835e38,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,7ace1e04-c7ea-f79e-a2c7-f95d29be2827,T5,test
2278d62c-e237-0227-8c06-979613aabca0,computer,797e3b79-39f1-16ae-b5e9-33a9ea5de86a,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,c054ba58-e9cd-7bdd-11cb-f35d88a30839,T5,val
550d2a92-7e03-c763-2619-ba5652551c51,computer,e35bbf41-4552-221d-3041-951f7b86bef0,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,d1858c9f-484f-28c1-b723-565102ed12e3,T5,train
a5b3e9b6-2085-7f0b-e7fb-1a1d1ddf72bb,computer,7ef26e0a-ed0d-da9d-0d3c-e9f320bc6fae,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,477d8145-d2ae-6a73-0980-8d2e2b510365,T5,train
89ac3c80-a7a5-2b1b-5b09-53c159919474,computer,799bd21a-c3e3-e59a-ade6-95f174413b63,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,6d5cbc24-2a4e-6f00-efb7-45ccd79f6b40,T5,val
aac6fb2e-ea81-31d0-c4f8-6dff11b4a52d,computer,8530f331-6994-bcf6-2185-2ee069837909,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,018feda1-191d-aa2c-d989-2e3baec0d3ef,T5,test
050d01e0-1504-d7c6-23cb-b2c1251af644,computer,27efe07c-24a6-f007-bb17-82e65cc7861a,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,eebd1684-02bd-86a7-d12a-dacf5a1081e5,T5,train
61c26d33-e6ec-b3f5-167e-8009e0482bd1,computer,a44b409f-eceb-06e4-6a8a-2a35351cdf13,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,1b354986-7dd6-40ac-414c-0a1a6e17246c,T5,train
52cf593c-94f4-473a-f77d-894270cd7b3c,user,167de1d0-8735-1db0-f5c3-f8bc26aeefc6,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-03-08T05:00:00,34e8e971-7f53-6a09-143f-0b74f578accb,T6,train
c5cd74bd-a75a-2c43-63ba-602ad8a6e0eb,user,63f53bac-0aa4-765e-72c0-5d0fa4698438,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-01-31T03:00:00,516b622c-7170-f3e0-9acc-7b7021d49ac0,T6,train
