event_id,computer_id,cve_id,action_type,action_timestamp,actor_type,remediation_latency_days,is_anomalous,anomaly_class
ea8cdbbd-9b68-067d-4284-952dc2cbb068,3e5010f7-8d42-229d-a2ce-feafbf9ec220,CVE-SYNTH-2024-34301,patch_applied,2023-09-24T04:48:00,manual,98.8,False,
daa7bf84-9a82-a93f-6e10-025e4de5eb52,652f3be8-4d8a-85be-8a30-1fb4bda840ef,CVE-SYNTH-2024-78202,patch_applied,2023-12-17T12:00:00,manual,14.5,False,
576ff76a-c869-3e23-495a-2941b07ab09e,b2d263c3-5b7c-f4e0-068b-63bd27d5780d,CVE-SYNTH-2024-73830,patch_applied,2023-12-06T21:36:00,automated,25.1,False,
2f21723b-30cd-e40c-f4ca-6fcb373aa56c,be3e2fcf-66c5-0bca-cff3-8934e52cddbe,CVE-SYNTH-2024-80776,patch_applied,2023-12-16T16:48:00,automated,15.3,False,
b568e504-0c5e-9795-58aa-b9ffa709a384,73f0ffa9-de3e-1516-2f08-8b8f890609b0,CVE-SYNTH-2024-25656,patch_applied,2023-11-21T02:24:00,automated,40.9,False,
70582414-ed8a-abbf-1b5a-7b7c3b522b27,73f0ffa9-de3e-1516-2f08-8b8f890609b0,CVE-SYNTH-2024-80824,patch_applied,2023-10-29T12:00:00,automated,63.5,False,
27e79b39-5c4f-54ad-7283-400c849af7d2,9dec6e7b-67ba-9cee-5e62-7b1c2f732e8e,CVE-SYNTH-2024-34068,patch_applied,2023-11-20T07:12:00,manual,41.7,False,
b955fd32-673f-5f26-a33d-ea0af120f7bb,15639e1a-d625-0cea-bb4e-1920d1e9e1c8,CVE-SYNTH-2024-50656,patch_applied,2023-11-21T16:48:00,manual,40.3,False,
d62c1561-f4c1-aadc-2427-7b7849965069,e3cd7da5-f615-29cf-1708-c909aa604f21,CVE-SYNTH-2024-79974,patch_applied,2023-12-11T00:00:00,automated,21.0,False,
114e2f51-a849-d6f4-f00c-bf943a8ed756,008c1002-fb9a-9e8e-3436-de2613368c22,CVE-SYNTH-2024-46358,patch_applied,2023-10-29T00:00:00,automated,64.0,False,
3062ce13-e719-21f4-e775-f36ed71d1608,57a84bee-3716-cf26-6ac7-bb99e5881a66,CVE-SYNTH-2024-16697,patch_applied,2023-11-08T02:24:00,automated,53.9,False,
1f486b70-d3b8-fd0b-68b0-be0c71a7b865,1fd2be47-973e-3caa-60c9-d02c96f3f7ac,CVE-SYNTH-2024-09570,patch_applied,2023-11-12T07:12:00,automated,49.7,False,
ea15e801-ba6f-cd0e-5207-00b5402d5517,d24aa8f8-5822-0774-c567-8a4a742ad7ce,CVE-SYNTH-2024-84538,patch_applied,2023-12-20T04:48:00,automated,11.8,False,
9122c24a-f87c-73a3-4a24-8beb028ab777,7a796fee-cad0-406b-9379-423d704058a7,CVE-SYNTH-2024-22964,patch_applied,2023-10-25T19:12:00,automated,67.2,False,
34810474-a857-72da-b0bd-6d1e308737f1,7a796fee-cad0-406b-9379-423d704058a7,CVE-SYNTH-2024-37894,patch_applied,2023-12-07T14:24:00,automated,24.4,False,
052f53e1-a9c4-a946-1a11-bfe9a950dddc,95c7cf7c-75f6-3065-9a51-bbc75182449e,CVE-SYNTH-2024-34553,patch_applied,2023-10-14T07:12:00,automated,78.7,False,
28757728-d982-ec08-822a-d307ec238f3d,66633092-09dc-ba21-08f2-a555adf1cb7a,CVE-SYNTH-2024-00402,patch_applied,2023-09-27T14:24:00,automated,95.4,False,
c94a08a5-c9b4-66ec-74fe-816a6e5e1977,698af14b-e9ab-0a53-2b76-921200b1803a,CVE-SYNTH-2024-62794,patch_applied,2023-12-10T09:36:00,automated,21.6,False,
0ba53562-913b-268a-d28c-d6a6d340a5cc,f75aa37d-1034-fcbb-c59f-0fad5ca923f1,CVE-SYNTH-DELAY-1395,deferred,2023-05-09T14:15:16.607811,manual,236.4,True,abnormal_remediation_delay
9609ecc2-a651-a841-cbef-07c5f419f680,df5d358d-96e3-1094-0c73-e1119fcd745c,CVE-SYNTH-DELAY-4038,deferred,2023-03-29T09:23:56.966170,manual,277.6,True,abnormal_remediation_delay
457150ed-b58f-8ed3-fb33-525e781a68b4,73f0ffa9-de3e-1516-2f08-8b8f890609b0,CVE-SYNTH-DELAY-1139,deferred,2023-09-14T22:45:15.862433,manual,108.1,True,abnormal_remediation_delay
21021c39-040e-9564-c3cb-56ca64193aea,1fd2be47-973e-3caa-60c9-d02c96f3f7ac,CVE-SYNTH-DELAY-6433,deferred,2023-05-07T13:21:44.389224,manual,238.4,True,abnormal_remediation_delay
