user_id,username,display_name,department,ou_path,account_enabled,account_created_at,account_last_logon,days_since_last_logon,is_privileged,privileged_group_count,is_service_account,password_last_set,days_since_password_change,mfa_enabled,source_freshness_flag,last_updated_at,split
530af954-251e-9032-0830-626bdc4a4d48,user_00034,Synthetic User 00034,Operations,"OU=Operations,DC=corp,DC=local",True,2020-03-28T00:00:00,2023-12-31T00:14:37.811887,1.0,False,0,False,2023-08-06T00:00:00,148,True,fresh,2024-01-01T00:00:00,train
847291be-3d59-a1e3-e7ec-3ba5991725db,user_00035,Synthetic User 00035,IT,"OU=IT,DC=corp,DC=local",True,2020-07-05T00:00:00,2023-12-25T08:34:45.598262,6.6,False,0,False,2023-11-05T00:00:00,57,True,fresh,2024-01-01T00:00:00,train
49fac4d8-0cd6-b9c2-ee6c-dbac63bbd5df,user_00036,Synthetic User 00036,HR,"OU=HR,DC=corp,DC=local",True,2020-03-06T00:00:00,2023-12-28T12:57:30.972783,3.5,False,0,False,2023-12-14T00:00:00,18,True,fresh,2024-01-01T00:00:00,test
a0b61d32-7f8c-31ae-9652-25104900c18c,user_00037,Synthetic User 00037,Executive,"OU=Executive,DC=corp,DC=local",True,2022-04-13T00:00:00,2023-12-23T22:10:10.092169,8.1,False,0,False,2023-07-27T00:00:00,158,False,fresh,2024-01-01T00:00:00,train
e372b944-d064-0f19-bdb9-8e5e4163fc28,user_00038,Synthetic User 00038,Security,"OU=Security,DC=corp,DC=local",True,2022-03-08T00:00:00,2023-12-30T11:27:11.168181,1.5,False,0,False,2023-09-11T00:00:00,112,False,fresh,2024-01-01T00:00:00,train
d067641c-1a6c-71e9-3dfb-5198c780ac29,user_00039,Synthetic User 00039,HR,"OU=HR,DC=corp,DC=local",True,2020-01-10T00:00:00,2023-12-29T14:56:52.487975,2.4,False,0,False,2023-09-15T00:00:00,108,False,fresh,2024-01-01T00:00:00,test
03430193-b631-e193-9fa8-0aeeb61cae51,user_00040,Synthetic User 00040,Executive,"OU=Executive,DC=corp,DC=local",True,2021-05-06T00:00:00,2023-12-28T18:07:27.519128,3.2,True,2,False,2023-12-14T00:00:00,18,True,fresh,2024-01-01T00:00:00,val
adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,user_00041,Synthetic User 00041,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-01-27T00:00:00,2023-12-17T06:38:25.386731,14.7,False,0,False,2023-08-28T00:00:00,126,False,fresh,2024-01-01T00:00:00,test
72afecab-437f-0bbf-c3cb-a0e662e15299,svc_00042,Synthetic User 00042,Finance,"OU=Finance,DC=corp,DC=local",True,2021-03-09T00:00:00,2023-12-31T13:00:34.370109,0.5,False,0,True,2023-08-28T00:00:00,126,False,fresh,2024-01-01T00:00:00,train
032c4953-f0f9-f801-b8c7-bcc25e725a19,svc_00043,Synthetic User 00043,Executive,"OU=Executive,DC=corp,DC=local",True,2021-04-02T00:00:00,2023-12-31T19:31:17.551305,0.2,False,0,True,2023-11-16T00:00:00,46,False,fresh,2024-01-01T00:00:00,train
8b75a26a-4db1-fca8-380d-14dce5799b31,user_00044,Synthetic User 00044,HR,"OU=HR,DC=corp,DC=local",True,2020-04-10T00:00:00,2023-12-11T04:00:57.718573,20.8,False,0,False,2023-12-13T00:00:00,19,False,fresh,2024-01-01T00:00:00,train
b84c2565-f527-ce07-a9b5-cfea03004acd,user_00045,Synthetic User 00045,IT,"OU=IT,DC=corp,DC=local",True,2022-01-06T00:00:00,2023-12-30T06:36:02.841015,1.7,False,0,False,2023-12-20T00:00:00,12,False,fresh,2024-01-01T00:00:00,test
ff86de61-53cf-6801-0665-a5d015918ab9,user_00046,Synthetic User 00046,Finance,"OU=Finance,DC=corp,DC=local",False,2022-03-18T00:00:00,2023-12-30T14:35:41.553782,1.4,False,0,False,2023-10-04T00:00:00,89,True,fresh,2024-01-01T00:00:00,test
7c0e06a2-5bbf-0682-ee57-1e86d3240940,user_00047,Synthetic User 00047,Executive,"OU=Executive,DC=corp,DC=local",True,2022-03-02T00:00:00,2023-11-21T02:04:48.946946,40.9,False,0,False,2023-08-27T00:00:00,127,False,fresh,2024-01-01T00:00:00,test
ed761a7a-bf31-d6e7-1637-a36cf6d860ec,user_00048,Synthetic User 00048,Operations,"OU=Operations,DC=corp,DC=local",True,2020-07-15T00:00:00,2023-12-28T00:26:56.666195,4.0,False,0,False,2023-07-25T00:00:00,160,False,fresh,2024-01-01T00:00:00,test
37ddc306-d5e3-e9be-cd68-0c98fea22915,svc_00049,Synthetic User 00049,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-12-27T00:00:00,2023-12-30T12:12:26.039995,1.5,False,0,True,2023-07-09T00:00:00,176,True,fresh,2024-01-01T00:00:00,train
094f3e24-4b58-3397-9768-cda2d658642b,user_00050,Synthetic User 00050,Executive,"OU=Executive,DC=corp,DC=local",True,2021-08-07T00:00:00,2023-12-21T22:48:22.465066,10.0,False,0,False,2023-09-26T00:00:00,97,False,fresh,2024-01-01T00:00:00,train
5c31a15c-6cd4-330c-3eeb-8fcc12777383,user_00051,Synthetic User 00051,Security,"OU=Security,DC=corp,DC=local",True,2021-01-15T00:00:00,2023-12-28T22:14:03.972387,3.1,False,0,False,2023-12-07T00:00:00,25,False,fresh,2024-01-01T00:00:00,val
b6e4718c-eb5f-061b-baa4-390d53dbf3ac,user_00052,Synthetic User 00052,Executive,"OU=Executive,DC=corp,DC=local",True,2020-06-02T00:00:00,2023-12-26T00:04:20.139082,6.0,False,0,False,2023-12-30T00:00:00,2,True,fresh,2024-01-01T00:00:00,train
27b72116-a89d-5158-528f-8f02513c27f0,user_00053,Synthetic User 00053,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-12-02T00:00:00,2023-12-29T04:30:37.740126,2.8,False,0,False,2023-11-01T00:00:00,61,False,fresh,2024-01-01T00:00:00,val
a66100ee-6772-9100-0e73-d4f292643996,user_00054,Synthetic User 00054,HR,"OU=HR,DC=corp,DC=local",True,2022-11-11T00:00:00,2023-12-23T02:32:21.766562,8.9,False,0,False,2023-09-07T00:00:00,116,False,fresh,2024-01-01T00:00:00,test
37e328ec-eb60-a1f9-c6f3-f676d5975367,user_00055,Synthetic User 00055,HR,"OU=HR,DC=corp,DC=local",True,2022-01-25T00:00:00,2023-12-09T15:30:17.243261,22.4,False,0,False,2023-12-19T00:00:00,13,True,fresh,2024-01-01T00:00:00,train
7c84a780-6b5f-8a0d-25dc-2df663c86b26,user_00056,Synthetic User 00056,IT,"OU=IT,DC=corp,DC=local",True,2020-06-05T00:00:00,2023-12-17T03:51:13.076818,14.8,False,0,False,2023-07-24T00:00:00,161,True,fresh,2024-01-01T00:00:00,val
78bffc6a-b116-3dfe-35b6-50eca4552755,user_00057,Synthetic User 00057,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-05-04T00:00:00,2023-12-28T02:36:57.845339,3.9,False,0,False,2023-09-10T00:00:00,113,True,fresh,2024-01-01T00:00:00,test
ee21ba45-df3e-d63c-8c47-96ed600455e9,user_00058,Synthetic User 00058,Finance,"OU=Finance,DC=corp,DC=local",True,2021-07-21T00:00:00,2023-12-25T18:38:16.281753,6.2,False,0,False,2023-07-29T00:00:00,156,False,fresh,2024-01-01T00:00:00,val
ab4818c8-7499-8a64-d09a-ab97358b22e1,user_00059,Synthetic User 00059,Executive,"OU=Executive,DC=corp,DC=local",True,2020-07-16T00:00:00,2023-12-23T06:34:21.082502,8.7,False,0,False,2023-12-17T00:00:00,15,True,fresh,2024-01-01T00:00:00,train
4b6a0a99-a1e9-4a31-91c9-c587391e14ca,user_00060,Synthetic User 00060,Legal,"OU=Legal,DC=corp,DC=local",True,2020-07-03T00:00:00,2023-12-29T19:07:11.136243,2.2,False,0,False,2023-08-29T00:00:00,125,True,fresh,2024-01-01T00:00:00,train
28c28efb-7134-2df9-76b1-fb82f4e95108,user_00061,Synthetic User 00061,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-08-02T00:00:00,2023-12-25T05:41:13.718389,6.8,False,0,False,2023-07-11T00:00:00,174,True,fresh,2024-01-01T00:00:00,train
e9c9ef0b-57ba-8964-e0c4-55904eccc862,user_00062,Synthetic User 00062,HR,"OU=HR,DC=corp,DC=local",True,2022-07-30T00:00:00,2023-12-28T04:25:58.954516,3.8,False,0,False,2023-10-10T00:00:00,83,False,fresh,2024-01-01T00:00:00,train
26316085-86ac-3963-fd7c-754fc219ec67,user_00063,Synthetic User 00063,Operations,"OU=Operations,DC=corp,DC=local",False,2021-05-06T00:00:00,2023-12-06T23:18:47.570887,25.0,False,0,False,2023-10-03T00:00:00,90,False,fresh,2024-01-01T00:00:00,train
2049f31a-d9bd-bc24-1fbe-867ed09378f2,svc_00064,Synthetic User 00064,Security,"OU=Security,DC=corp,DC=local",True,2020-03-26T00:00:00,2023-12-31T21:36:00,0.1,False,0,True,2023-09-17T00:00:00,106,True,fresh,2024-01-01T00:00:00,train
f0de7e4d-00d9-48f5-8549-40a816db6e15,user_00065,Synthetic User 00065,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-11-09T00:00:00,2023-12-25T02:17:24.027692,6.9,False,0,False,2023-07-23T00:00:00,162,False,fresh,2024-01-01T00:00:00,train
0934dd26-939f-bdfd-cdd6-067dbac02ffa,user_00066,Synthetic User 00066,Operations,"OU=Operations,DC=corp,DC=local",True,2021-02-16T00:00:00,2023-12-18T19:41:34.486262,13.2,False,0,False,2023-10-09T00:00:00,84,False,fresh,2024-01-01T00:00:00,train
b7c2138f-9e22-e9ca-b19c-657043eb71f7,user_00067,Synthetic User 00067,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-09-16T00:00:00,2023-12-31T01:14:53.151213,0.9,False,0,False,2023-09-09T00:00:00,114,False,fresh,2024-01-01T00:00:00,train
54c4bfe4-1e80-966e-ce1a-5942b16cecc0,user_00068,Synthetic User 00068,Security,"OU=Security,DC=corp,DC=local",True,2021-08-26T00:00:00,2023-12-17T09:37:14.575130,14.6,False,0,False,2023-12-26T00:00:00,6,True,fresh,2024-01-01T00:00:00,val
7c12b620-66e4-c1b9-a04b-5acb31047c95,svc_00069,Synthetic User 00069,Security,"OU=Security,DC=corp,DC=local",True,2021-07-29T00:00:00,2023-12-30T15:51:48.408858,1.3,False,0,True,2023-12-04T00:00:00,28,False,fresh,2024-01-01T00:00:00,test
628b4161-90cb-d60d-2bae-73b01ee73292,user_00070,Synthetic User 00070,Operations,"OU=Operations,DC=corp,DC=local",True,2022-10-25T00:00:00,2023-12-30T15:45:49.994332,1.3,False,0,False,2023-10-08T00:00:00,85,True,fresh,2024-01-01T00:00:00,train
fde3ac8d-87e8-62df-1594-86158fad6921,user_00071,Synthetic User 00071,Legal,"OU=Legal,DC=corp,DC=local",True,2020-04-03T00:00:00,2023-12-29T07:04:46.820263,2.7,False,0,False,2023-07-08T00:00:00,177,False,fresh,2024-01-01T00:00:00,train
d8f364d6-0864-aea6-9c42-50821407af2f,user_00072,Synthetic User 00072,Operations,"OU=Operations,DC=corp,DC=local",True,2020-12-18T00:00:00,2023-12-27T14:55:54.040139,4.4,False,0,False,2023-09-07T00:00:00,116,False,fresh,2024-01-01T00:00:00,test
ace51292-7106-a1ac-5dbb-152f48efb814,user_00073,Synthetic User 00073,Legal,"OU=Legal,DC=corp,DC=local",True,2022-05-06T00:00:00,2023-12-23T13:16:36.522469,8.4,False,0,False,2023-11-13T00:00:00,49,True,fresh,2024-01-01T00:00:00,train
d0447ac9-c0e9-f5ad-7170-8afd35331290,svc_00074,Synthetic User 00074,Operations,"OU=Operations,DC=corp,DC=local",True,2021-10-25T00:00:00,2023-12-31T02:48:33.587557,0.9,False,0,True,2023-10-04T00:00:00,89,False,fresh,2024-01-01T00:00:00,val
8e768d1f-91d5-7a24-12e7-f73db62f8ff1,user_00075,Synthetic User 00075,IT,"OU=IT,DC=corp,DC=local",True,2020-07-11T00:00:00,2023-12-30T16:46:38.191589,1.3,False,0,False,2023-11-07T00:00:00,55,False,fresh,2024-01-01T00:00:00,val
073c2617-5396-681e-d81d-75280901ed80,user_00076,Synthetic User 00076,Executive,"OU=Executive,DC=corp,DC=local",True,2020-01-21T00:00:00,2023-12-25T06:23:27.147029,6.7,False,0,False,2023-08-07T00:00:00,147,False,fresh,2024-01-01T00:00:00,test
d3df5492-3e9c-52cf-648f-63cfc8588e00,user_00077,Synthetic User 00077,Operations,"OU=Operations,DC=corp,DC=local",True,2021-04-13T00:00:00,2023-12-23T22:30:04.167415,8.1,False,0,False,2023-09-10T00:00:00,113,False,fresh,2024-01-01T00:00:00,test
64d69a29-d925-91d8-b2f2-8ce539e0cce6,user_00078,Synthetic User 00078,Legal,"OU=Legal,DC=corp,DC=local",True,2021-01-07T00:00:00,2023-12-28T20:13:23.584272,3.2,False,0,False,2023-12-13T00:00:00,19,True,fresh,2024-01-01T00:00:00,val
042cbe6b-2777-9afc-248c-8a63ab02aabf,user_00079,Synthetic User 00079,HR,"OU=HR,DC=corp,DC=local",True,2022-05-12T00:00:00,2023-12-27T01:15:08.865185,4.9,False,0,False,2023-11-10T00:00:00,52,False,fresh,2024-01-01T00:00:00,train
367b1a96-315a-5f30-15a4-d413a81062ff,svc_00080,Synthetic User 00080,Operations,"OU=Operations,DC=corp,DC=local",True,2021-01-01T00:00:00,2023-12-31T21:36:00,0.1,False,0,True,2023-11-16T00:00:00,46,False,fresh,2024-01-01T00:00:00,train
64fc8a13-5a98-62ec-f82a-4c0fd35807d1,user_00081,Synthetic User 00081,Legal,"OU=Legal,DC=corp,DC=local",True,2021-06-01T00:00:00,2023-12-25T22:05:00.208226,6.1,False,0,False,2023-09-15T00:00:00,108,False,fresh,2024-01-01T00:00:00,val
9417afc0-0641-9460-bd00-4201c2044767,user_00082,Synthetic User 00082,HR,"OU=HR,DC=corp,DC=local",True,2021-07-09T00:00:00,2023-12-08T13:25:30.337554,23.4,False,0,False,2023-10-01T00:00:00,92,True,fresh,2024-01-01T00:00:00,val
3e85ae9a-c9c6-754d-28bb-b24002d989b8,user_00083,Synthetic User 00083,Executive,"OU=Executive,DC=corp,DC=local",True,2022-09-11T00:00:00,2023-12-16T12:54:24.051703,15.5,False,0,False,2023-10-28T00:00:00,65,False,fresh,2024-01-01T00:00:00,train
9f07f24d-cdf9-f369-e116-1999a9bba6cc,user_00084,Synthetic User 00084,Finance,"OU=Finance,DC=corp,DC=local",True,2020-12-06T00:00:00,2023-12-27T03:28:10.583727,4.9,False,0,False,2023-09-23T00:00:00,100,False,fresh,2024-01-01T00:00:00,train
ec42b895-4808-4ac1-71d7-0d82d50576c6,user_00085,Synthetic User 00085,HR,"OU=HR,DC=corp,DC=local",True,2020-10-31T00:00:00,2023-12-16T21:25:00.862637,15.1,False,0,False,2023-12-07T00:00:00,25,True,fresh,2024-01-01T00:00:00,val
0816a48c-832c-39da-fdf5-d5d0f2a21c8e,svc_00086,Synthetic User 00086,Finance,"OU=Finance,DC=corp,DC=local",True,2021-08-10T00:00:00,2023-12-31T21:10:32.316228,0.1,False,0,True,2023-12-28T00:00:00,4,True,fresh,2024-01-01T00:00:00,val
bcb7464c-67af-b41e-2493-8e433a1b0a20,user_00087,Synthetic User 00087,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-11-25T00:00:00,2023-12-21T07:17:01.398709,10.7,False,0,False,2023-11-24T00:00:00,38,True,fresh,2024-01-01T00:00:00,test
41442c6b-03fd-6776-c603-ae83bf477830,user_00088,Synthetic User 00088,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-11-24T00:00:00,2023-12-29T19:17:35.177430,2.2,False,0,False,2023-12-25T00:00:00,7,True,fresh,2024-01-01T00:00:00,test
ad30af9f-716f-0dfc-d700-9b4a6b7e3d0b,user_00089,Synthetic User 00089,Security,"OU=Security,DC=corp,DC=local",True,2021-06-16T00:00:00,2023-12-16T00:37:32.468019,16.0,False,0,False,2023-08-04T00:00:00,150,True,fresh,2024-01-01T00:00:00,test
7d6ba5f4-4459-31bb-bc7d-f2fb1db8521a,user_00090,Synthetic User 00090,Executive,"OU=Executive,DC=corp,DC=local",True,2020-08-29T00:00:00,2023-12-14T12:12:01.302591,17.5,False,0,False,2023-12-21T00:00:00,11,False,fresh,2024-01-01T00:00:00,train
72c6c7f5-f546-cdf1-968f-c899b016a850,user_00091,Synthetic User 00091,HR,"OU=HR,DC=corp,DC=local",True,2020-04-05T00:00:00,2023-12-31T06:27:04.146486,0.7,False,0,False,2023-11-17T00:00:00,45,False,fresh,2024-01-01T00:00:00,train
7a5e5775-5f40-2620-27a9-8ff0024eeb77,user_00092,Synthetic User 00092,Finance,"OU=Finance,DC=corp,DC=local",True,2021-05-19T00:00:00,2023-12-13T08:14:37.030268,18.7,False,0,False,2023-07-29T00:00:00,156,True,fresh,2024-01-01T00:00:00,train
89146386-fdb2-420d-5a30-8b62fdf5b396,user_00093,Synthetic User 00093,Executive,"OU=Executive,DC=corp,DC=local",True,2020-01-04T00:00:00,2023-12-28T00:20:21.406327,4.0,False,0,False,2023-08-13T00:00:00,141,False,fresh,2024-01-01T00:00:00,train
2c425ac2-95b0-40fa-7f61-566d79b4a3d2,svc_00094,Synthetic User 00094,HR,"OU=HR,DC=corp,DC=local",True,2021-10-14T00:00:00,2023-12-31T16:53:59.628911,0.3,False,0,True,2023-07-20T00:00:00,165,False,fresh,2024-01-01T00:00:00,val
989be968-e392-5fb2-8c08-a59652b7409b,user_00095,Synthetic User 00095,Operations,"OU=Operations,DC=corp,DC=local",True,2021-12-01T00:00:00,2023-12-26T15:21:38.833509,5.4,False,0,False,2023-07-08T00:00:00,177,False,fresh,2024-01-01T00:00:00,train
43d73184-29b9-478c-8237-f1f723e0221b,user_00096,Synthetic User 00096,Legal,"OU=Legal,DC=corp,DC=local",True,2021-04-29T00:00:00,2023-12-24T14:55:50.716516,7.4,False,0,False,2023-08-29T00:00:00,125,False,fresh,2024-01-01T00:00:00,test
