event_id,user_id,group_id,action,event_timestamp,actor_user_id,is_privileged_group,is_anomalous,anomaly_class
9cfd5bc7-f5f0-dc45-7a10-36cab4d5d602,593c39b6-dcbc-9693-e895-c29e6ef2e8b7,8618ae4e-9461-5641-f013-2b0f7e9a79ba,add,2024-03-09T11:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,False,True,group_membership_drift
76372b5f-b8e2-d21d-b09b-c20b7ca9f955,d20b896d-26ea-8f99-7cf9-95638481c034,f63cdcca-d5bb-77dc-5b1c-c9842c95a22c,add,2024-03-20T04:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
cfb96e5d-9146-f835-8eca-6f52d19b5b57,d87a010d-53a0-ca83-9d46-31794209bdcc,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-02-06T02:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
eae0f2e0-14b3-5085-affe-4119cb5a5784,fbb8b408-e340-f610-6418-17fcb913e5b7,6dd55c1a-5627-dc59-ef26-a0803b03b205,add,2024-01-12T10:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
a09363c8-e48f-7ea5-87d0-0a901757dec4,fbb8b408-e340-f610-6418-17fcb913e5b7,6dd55c1a-5627-dc59-ef26-a0803b03b205,add,2024-01-17T16:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
ccb74413-35b2-b118-bfbd-ea8ffeba320e,fbb8b408-e340-f610-6418-17fcb913e5b7,f63cdcca-d5bb-77dc-5b1c-c9842c95a22c,add,2024-02-07T09:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
805de070-2894-7f8e-edab-2fbc8b6b6647,db08ff6f-a023-aec7-90cf-76d646865ef8,f63cdcca-d5bb-77dc-5b1c-c9842c95a22c,add,2024-02-23T14:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
91ef62ba-6525-f559-283c-abf98c77f00d,db08ff6f-a023-aec7-90cf-76d646865ef8,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-02-27T15:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
5703f761-85ae-52af-21be-8414d1b15498,db08ff6f-a023-aec7-90cf-76d646865ef8,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-02-29T14:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
82c2aae9-4c5f-709b-cc1d-0ac21aeab81e,db08ff6f-a023-aec7-90cf-76d646865ef8,6dd55c1a-5627-dc59-ef26-a0803b03b205,add,2024-03-01T13:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
11224cfa-b024-e70d-c5b9-5e6123825bd4,db08ff6f-a023-aec7-90cf-76d646865ef8,e514df14-0f4d-f837-fed5-e9616449a75c,add,2024-03-07T15:00:00,7ffc490c-4f87-c307-c641-f9661d80d05c,True,True,privilege_escalation_drift
