label_id,entity_type,entity_id,anomaly_class,anomaly_severity,injected_at,observable_from,source_record_ids,benchmark_task_id,split
a1e89932-695d-1813-3632-323052121d59,computer,16cdfc31-dcfd-2a0b-9378-abd345adf896,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,16cdfc31-dcfd-2a0b-9378-abd345adf896,T5,test
44ada54c-7536-7830-129d-fe83748c7308,computer,ae1a771a-445e-a754-dc15-9f5edf5b9d2e,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,ae1a771a-445e-a754-dc15-9f5edf5b9d2e,T5,train
20661800-bef6-d79d-01bb-1213b653d2f2,computer,18b8245b-237f-7cc0-951b-cfcbe19bafdd,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,18b8245b-237f-7cc0-951b-cfcbe19bafdd,T5,test
49d076c2-8919-97c1-7325-535ff17406f1,computer,6d64df4d-5cc5-3bc6-9cd0-90c61da581c1,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,6d64df4d-5cc5-3bc6-9cd0-90c61da581c1,T5,train
2711a76a-3eb0-c617-6532-cdcbfd78dd62,computer,43136634-5628-50f4-9c76-aa2d308a9021,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,43136634-5628-50f4-9c76-aa2d308a9021,T5,train
d3de7509-58b2-7ed5-fbde-02e38dead469,computer,b77654c0-dfcc-609b-7a1d-7f01c538ff86,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,b77654c0-dfcc-609b-7a1d-7f01c538ff86,T5,test
c7826c8f-41b8-0561-bcf2-629c57cc7b1d,computer,bfeab403-0813-9f97-7a46-0a7329835e38,patch_noncompliance_cluster,high,2024-01-01T00:00:00,2024-01-01T00:00:00,bfeab403-0813-9f97-7a46-0a7329835e38,T5,val
a340e938-c054-883c-89d3-16512aabd7ff,computer,8c99518f-8fed-121a-c4ec-628a96a25178,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,e606e4f1-2930-359b-ce24-2d739d92de10,T5,train
eb932f6f-84f8-6693-0114-fc632446d7d9,computer,be3e2fcf-66c5-0bca-cff3-8934e52cddbe,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,63124a2f-a941-4c8f-dea2-da63f5fecd47,T5,train
898f5662-8e3f-f3ec-271c-9dc4c7cb9012,computer,7a9591f1-468e-df84-1c54-7a2f9f54941c,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,a5acaf0b-c71c-9479-4597-b34366bed752,T5,test
923f7d4a-e1ce-6bf9-03ce-344036e9bdb4,computer,e6812f32-430d-8be4-4ea8-41b07dca1b9e,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,f0b94d94-8549-37ab-b007-9969d1af3fc1,T5,val
1bfaad91-7950-9e6b-499e-4d042e4835da,computer,652803d1-dc78-57f1-6e21-b5365debc317,kev_exposure_aging,critical,2024-01-01T00:00:00,2024-01-01T00:00:00,a53cda0c-d0cf-8639-b3e6-c1adc2118e49,T5,train
2da2e243-0f13-966b-fa86-bc456a2adda2,computer,f75aa37d-1034-fcbb-c59f-0fad5ca923f1,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,0ba53562-913b-268a-d28c-d6a6d340a5cc,T5,train
83406d98-c7fe-b97f-2f36-b5ce280c06ef,computer,df5d358d-96e3-1094-0c73-e1119fcd745c,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,9609ecc2-a651-a841-cbef-07c5f419f680,T5,val
11417c19-c64c-16ea-b901-9abd684fec1a,computer,73f0ffa9-de3e-1516-2f08-8b8f890609b0,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,457150ed-b58f-8ed3-fb33-525e781a68b4,T5,train
994a30be-6e72-6736-d481-601cac4b5248,computer,1fd2be47-973e-3caa-60c9-d02c96f3f7ac,abnormal_remediation_delay,high,2024-01-01T00:00:00,2024-01-01T00:00:00,21021c39-040e-9564-c3cb-56ca64193aea,T5,test
7e63b11a-01e5-2c3f-60f9-bd89f0b0f819,user,36335bd9-7ac6-e01b-7293-c7a7287c1280,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-02-07T03:00:00,e2c8aa1a-2ecc-e308-385c-8294881d70d5,T6,test
e657524f-f649-fa77-3316-49e7ef4259a7,user,ab2af160-83f1-e414-0d21-6cb2d5a40c0a,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-03-17T02:00:00,c578a59f-88a6-1c8c-4d0b-05315d2595df,T6,train
5510b86c-5e96-fee7-61ad-6d1db6c946fb,user,e9fb05d9-a688-2ec1-74ff-3c9ecd2cd349,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-01-16T03:00:00,06c8f2ff-a0dc-0a56-a86b-87bbd56e877a,T6,val
b4e6bb43-f48c-6669-48e4-8ea28d9506d5,user,ce906c6b-65db-1bcc-323f-fc865cf8e51a,dormant_account_reactivation,high,2024-01-01T00:00:00,2024-01-19T05:00:00,293090a9-c511-a439-2853-6cf781224af5,T6,train
691b5a2f-96e7-bc9a-3950-6bb19e688cc9,user,fbb8b408-e340-f610-6418-17fcb913e5b7,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-02-07T00:00:00,fbb8b408-e340-f610-6418-17fcb913e5b7,T7,train
a52de598-586f-212f-2384-224bc3ca74b9,user,db08ff6f-a023-aec7-90cf-76d646865ef8,privilege_escalation_drift,critical,2024-01-01T00:00:00,2024-03-07T00:00:00,db08ff6f-a023-aec7-90cf-76d646865ef8,T7,train
