user_id,username,display_name,department,ou_path,account_enabled,account_created_at,account_last_logon,days_since_last_logon,is_privileged,privileged_group_count,is_service_account,password_last_set,days_since_password_change,mfa_enabled,source_freshness_flag,last_updated_at,split
51767f17-6625-dce1-16ab-6bb9ad5cae74,user_00010,Synthetic User 00010,Security,"OU=Security,DC=corp,DC=local",True,2021-06-18T00:00:00,2023-12-28T12:14:37.894345,3.5,False,0,False,2023-09-24T00:00:00,99,False,fresh,2024-01-01T00:00:00,train
05d9e439-07ea-0f56-2367-42a1e697dd5a,user_00011,Synthetic User 00011,Legal,"OU=Legal,DC=corp,DC=local",True,2020-10-26T00:00:00,2023-12-28T09:19:50.741748,3.6,False,0,False,2023-08-12T00:00:00,142,True,fresh,2024-01-01T00:00:00,test
fb7d82be-6b45-1cd3-48df-4602aa0e1a0e,user_00012,Synthetic User 00012,Security,"OU=Security,DC=corp,DC=local",True,2021-07-09T00:00:00,2023-12-28T08:28:50.262232,3.6,False,0,False,2023-07-23T00:00:00,162,False,fresh,2024-01-01T00:00:00,train
528a4d4b-b3df-9a3d-f9a7-b26218c9dfe8,user_00013,Synthetic User 00013,IT,"OU=IT,DC=corp,DC=local",True,2021-11-16T00:00:00,2023-12-26T16:46:48.458072,5.3,False,0,False,2023-10-13T00:00:00,80,True,fresh,2024-01-01T00:00:00,val
2a03bfc8-9c04-5ef2-8ec3-70d0eadca961,user_00014,Synthetic User 00014,Executive,"OU=Executive,DC=corp,DC=local",True,2020-07-04T00:00:00,2023-12-27T01:25:23.156199,4.9,False,0,False,2023-08-08T00:00:00,146,True,stale_mild,2024-01-01T00:00:00,test
3e6f8be5-7d3d-b045-195c-a822f884787e,user_00015,Synthetic User 00015,Security,"OU=Security,DC=corp,DC=local",True,2020-09-20T00:00:00,2023-12-31T05:01:07.641177,0.8,False,0,False,2023-08-16T00:00:00,138,False,fresh,2024-01-01T00:00:00,train
f13aec99-c7a2-3b59-85d8-12aeb07a6a71,user_00016,Synthetic User 00016,Security,"OU=Security,DC=corp,DC=local",True,2020-11-30T00:00:00,2023-12-27T20:29:47.073113,4.1,False,0,False,2023-11-09T00:00:00,53,False,stale_mild,2024-01-01T00:00:00,train
c6e3272c-0a29-6d74-acd9-733e4a388819,user_00017,Synthetic User 00017,Security,"OU=Security,DC=corp,DC=local",True,2021-07-19T00:00:00,2023-12-15T07:43:15.115479,16.7,False,0,False,2023-07-06T00:00:00,179,False,fresh,2024-01-01T00:00:00,train
e6d14d44-716c-a5ff-9b73-67353526ba6b,user_00018,Synthetic User 00018,Finance,"OU=Finance,DC=corp,DC=local",True,2020-01-30T00:00:00,2023-12-22T12:42:37.999718,9.5,False,0,False,2023-08-12T00:00:00,142,False,fresh,2024-01-01T00:00:00,val
f6ab1c9a-f361-a999-37a1-fba0b5f4154f,user_00019,Synthetic User 00019,Executive,"OU=Executive,DC=corp,DC=local",True,2022-08-18T00:00:00,2023-12-28T04:55:49.141649,3.8,False,0,False,2023-08-22T00:00:00,132,True,fresh,2024-01-01T00:00:00,train
a92b5fca-cbe0-94b8-c3d2-b37f568f6317,user_00020,Synthetic User 00020,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-09-06T00:00:00,2023-12-27T08:57:03.038016,4.6,False,0,False,2023-10-20T00:00:00,73,True,fresh,2024-01-01T00:00:00,train
6787df6b-2aef-a459-a545-6f35c791ce5c,user_00021,Synthetic User 00021,Finance,"OU=Finance,DC=corp,DC=local",True,2021-06-30T00:00:00,2023-12-23T18:57:52.602552,8.2,False,0,False,2023-10-30T00:00:00,63,True,fresh,2024-01-01T00:00:00,train
97c00dca-13e5-73d2-8b4e-f630674f204f,user_00022,Synthetic User 00022,IT,"OU=IT,DC=corp,DC=local",True,2022-03-24T00:00:00,2023-12-29T22:07:41.823359,2.1,False,0,False,2023-11-26T00:00:00,36,False,fresh,2024-01-01T00:00:00,train
2ede6636-2e7b-767c-d86a-1a8353e0efbe,user_00023,Synthetic User 00023,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-01-06T00:00:00,2023-12-21T16:11:00.074513,10.3,False,0,False,2023-10-10T00:00:00,83,True,fresh,2024-01-01T00:00:00,train
165037d4-a2b1-31bd-ccb5-cc16f6a43345,user_00024,Synthetic User 00024,Legal,"OU=Legal,DC=corp,DC=local",True,2021-07-14T00:00:00,2023-12-11T23:13:53.713219,20.0,False,0,False,2023-11-21T00:00:00,41,True,stale_mild,2024-01-01T00:00:00,test
e2e002d4-8664-4fd7-305e-529800a29f01,user_00025,Synthetic User 00025,HR,"OU=HR,DC=corp,DC=local",True,2020-04-03T00:00:00,2023-12-23T18:33:00.456264,8.2,False,0,False,2023-10-01T00:00:00,92,True,fresh,2024-01-01T00:00:00,test
2149da87-cf4c-1bdf-08ca-f5114838e84e,user_00026,Synthetic User 00026,HR,"OU=HR,DC=corp,DC=local",True,2021-08-12T00:00:00,2023-12-29T16:55:40.921512,2.3,False,0,False,2023-09-16T00:00:00,107,False,fresh,2024-01-01T00:00:00,train
2f56aa76-ed2a-28ff-f25a-1c66bb456eea,user_00027,Synthetic User 00027,HR,"OU=HR,DC=corp,DC=local",True,2021-03-31T00:00:00,2023-02-18T05:19:49.846137,316.8,True,1,False,2023-09-23T00:00:00,100,False,fresh,2024-01-01T00:00:00,test
bb5e0094-3826-f9a7-d0d6-2ad993b875b6,user_00028,Synthetic User 00028,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-01-03T00:00:00,2023-12-22T19:12:24.861205,9.2,False,0,False,2023-11-27T00:00:00,35,False,fresh,2024-01-01T00:00:00,train
1122a6e0-d92d-7c69-9f73-b53a8d5a2770,user_00029,Synthetic User 00029,HR,"OU=HR,DC=corp,DC=local",True,2022-01-24T00:00:00,2023-12-11T03:36:03.067984,20.8,False,0,False,2023-10-28T00:00:00,65,False,stale_mild,2024-01-01T00:00:00,test
2a818da5-ae9b-68b4-ee65-0c075f529154,user_00030,Synthetic User 00030,IT,"OU=IT,DC=corp,DC=local",True,2022-04-20T00:00:00,2023-12-23T05:55:47.728304,8.8,False,0,False,2023-07-08T00:00:00,177,True,fresh,2024-01-01T00:00:00,train
3252ed8f-84cb-9647-00f3-713666465562,user_00031,Synthetic User 00031,Operations,"OU=Operations,DC=corp,DC=local",True,2021-08-22T00:00:00,2023-12-14T07:10:20.526616,17.7,False,0,False,2023-12-16T00:00:00,16,True,fresh,2024-01-01T00:00:00,val
4e7a338e-18c8-78bd-4816-6ed3f98dbedd,user_00032,Synthetic User 00032,IT,"OU=IT,DC=corp,DC=local",True,2022-02-09T00:00:00,2023-12-29T06:12:53.884581,2.7,False,0,False,2023-12-03T00:00:00,29,False,fresh,2024-01-01T00:00:00,test
8cb46543-1cee-63da-1b71-8f3e7c6eb977,user_00033,Synthetic User 00033,Security,"OU=Security,DC=corp,DC=local",True,2020-06-06T00:00:00,2023-12-29T16:38:28.934268,2.3,False,0,False,2023-10-06T00:00:00,87,False,fresh,2024-01-01T00:00:00,train
c3bf72fe-3cf6-2c8f-8251-523ea655a083,svc_00034,Synthetic User 00034,HR,"OU=HR,DC=corp,DC=local",True,2021-08-12T00:00:00,2023-12-31T07:02:21.259861,0.7,False,0,True,2023-09-25T00:00:00,98,True,fresh,2024-01-01T00:00:00,val
292e3a1e-f41a-9bd3-b1ce-e2b07d6bc15d,user_00035,Synthetic User 00035,Security,"OU=Security,DC=corp,DC=local",True,2022-08-22T00:00:00,2023-12-28T18:57:54.731338,3.2,False,0,False,2023-09-01T00:00:00,122,True,fresh,2024-01-01T00:00:00,train
cb21e3ea-144e-a108-6f08-db7177be1366,user_00036,Synthetic User 00036,Security,"OU=Security,DC=corp,DC=local",True,2021-10-04T00:00:00,2023-12-11T05:34:30.965527,20.8,False,0,False,2023-09-03T00:00:00,120,False,fresh,2024-01-01T00:00:00,train
987faaab-7762-e4fa-74e2-b2288823ff04,user_00037,Synthetic User 00037,Finance,"OU=Finance,DC=corp,DC=local",True,2020-07-11T00:00:00,2023-12-25T06:25:50.120651,6.7,False,0,False,2023-09-30T00:00:00,93,False,fresh,2024-01-01T00:00:00,train
5a793a81-5abe-5224-6fad-5405a044f5e2,user_00038,Synthetic User 00038,Operations,"OU=Operations,DC=corp,DC=local",True,2020-05-24T00:00:00,2023-12-28T01:40:43.088565,3.9,False,0,False,2023-08-25T00:00:00,129,False,fresh,2024-01-01T00:00:00,train
8ad5ad1b-5511-fe4b-d9a0-52ad399f6bd3,user_00039,Synthetic User 00039,Legal,"OU=Legal,DC=corp,DC=local",True,2022-04-26T00:00:00,2023-12-28T08:11:52.150160,3.7,False,0,False,2023-08-08T00:00:00,146,True,fresh,2024-01-01T00:00:00,test
48d21ad9-3560-ebd3-d2ab-2277ec2832cd,user_00040,Synthetic User 00040,HR,"OU=HR,DC=corp,DC=local",True,2021-01-11T00:00:00,2023-12-27T21:38:21.324518,4.1,False,0,False,2023-09-24T00:00:00,99,True,stale_mild,2024-01-01T00:00:00,train
7a2f7cba-8dc7-63b4-e414-f05c67023e9f,user_00041,Synthetic User 00041,Executive,"OU=Executive,DC=corp,DC=local",True,2020-03-29T00:00:00,2023-12-19T13:06:24.486052,12.5,False,0,False,2023-08-24T00:00:00,130,False,fresh,2024-01-01T00:00:00,test
4dc77c5b-f196-de0a-d68b-ddcdacb6cb59,user_00042,Synthetic User 00042,Executive,"OU=Executive,DC=corp,DC=local",True,2022-12-22T00:00:00,2023-12-21T16:48:58.253482,10.3,False,0,False,2023-08-24T00:00:00,130,False,fresh,2024-01-01T00:00:00,train
b844c9c8-27a0-a449-6ab5-f182c8e1bfd8,user_00043,Synthetic User 00043,Operations,"OU=Operations,DC=corp,DC=local",True,2020-07-16T00:00:00,2023-12-30T11:13:42.398596,1.5,False,0,False,2023-07-24T00:00:00,161,True,fresh,2024-01-01T00:00:00,val
1cc50958-23e8-ee50-029d-feac0b02a145,user_00044,Synthetic User 00044,Finance,"OU=Finance,DC=corp,DC=local",True,2021-12-12T00:00:00,2023-11-23T12:07:17.165239,38.5,False,0,False,2023-09-29T00:00:00,94,False,fresh,2024-01-01T00:00:00,train
de22d03a-c08e-a2e4-e389-921a9b4fe58e,svc_00045,Synthetic User 00045,Security,"OU=Security,DC=corp,DC=local",True,2022-04-14T00:00:00,2023-12-31T21:36:00,0.1,False,0,True,2023-10-16T00:00:00,77,False,fresh,2024-01-01T00:00:00,train
6d955373-b8c0-6058-4bda-055f61fb7356,user_00046,Synthetic User 00046,Executive,"OU=Executive,DC=corp,DC=local",True,2022-09-23T00:00:00,2023-12-30T20:06:23.853401,1.2,False,0,False,2023-08-08T00:00:00,146,False,fresh,2024-01-01T00:00:00,test
a4432af2-4195-1eb2-b55a-e3b8e7b73e49,user_00047,Synthetic User 00047,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-04-14T00:00:00,2023-12-25T21:22:19.920536,6.1,False,0,False,2023-08-02T00:00:00,152,True,fresh,2024-01-01T00:00:00,train
915b3358-23b9-fd3b-9fb6-ed8d73db0e10,user_00048,Synthetic User 00048,Legal,"OU=Legal,DC=corp,DC=local",False,2021-05-17T00:00:00,2023-12-28T22:20:13.349091,3.1,False,0,False,2023-12-31T00:00:00,1,False,fresh,2024-01-01T00:00:00,train
f4d452cc-aa59-bc89-0784-4a21cee0f6f6,user_00049,Synthetic User 00049,HR,"OU=HR,DC=corp,DC=local",True,2022-08-27T00:00:00,2023-12-30T15:33:40.906485,1.4,False,0,False,2023-12-06T00:00:00,26,False,fresh,2024-01-01T00:00:00,train
2f537147-1147-dfec-7090-ff59d9325ea7,svc_00050,Synthetic User 00050,Security,"OU=Security,DC=corp,DC=local",True,2021-05-15T00:00:00,2023-12-31T16:56:51.524425,0.3,False,0,True,2023-08-25T00:00:00,129,True,fresh,2024-01-01T00:00:00,test
32528502-a2d3-fda4-6156-a88d9f44f0e3,user_00051,Synthetic User 00051,Operations,"OU=Operations,DC=corp,DC=local",True,2022-09-13T00:00:00,2023-12-26T00:00:33.961660,6.0,False,0,False,2023-09-18T00:00:00,105,True,fresh,2024-01-01T00:00:00,train
8775171d-4dbc-be6c-d5f7-14b34c2cead9,user_00052,Synthetic User 00052,IT,"OU=IT,DC=corp,DC=local",True,2020-06-09T00:00:00,2023-12-26T07:15:10.767897,5.7,False,0,False,2023-07-06T00:00:00,179,True,stale_mild,2024-01-01T00:00:00,train
dada646c-a80e-89a8-d5ba-1888b31dbbd0,user_00053,Synthetic User 00053,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-09-28T00:00:00,2023-12-21T10:48:37.051932,10.5,False,0,False,2023-10-15T00:00:00,78,False,fresh,2024-01-01T00:00:00,train
50cd7a7d-e13a-5ae9-9906-53c52d009e09,user_00054,Synthetic User 00054,Finance,"OU=Finance,DC=corp,DC=local",True,2020-11-11T00:00:00,2023-12-20T01:04:21.497792,12.0,False,0,False,2023-09-21T00:00:00,102,True,fresh,2024-01-01T00:00:00,train
68b7d9a3-bcb5-ce10-baf6-8e5c2b047487,user_00055,Synthetic User 00055,Operations,"OU=Operations,DC=corp,DC=local",True,2022-12-20T00:00:00,2023-12-26T22:25:10.247189,5.1,False,0,False,2023-09-02T00:00:00,121,False,fresh,2024-01-01T00:00:00,train
ebdad5c9-363d-cc60-1542-7f6b4dc3304c,user_00056,Synthetic User 00056,Executive,"OU=Executive,DC=corp,DC=local",True,2022-04-28T00:00:00,2023-12-27T22:30:43.000521,4.1,False,0,False,2023-07-07T00:00:00,178,False,fresh,2024-01-01T00:00:00,train
a4af02fe-abf8-d1c7-b1b8-e6f1239204ac,user_00057,Synthetic User 00057,Executive,"OU=Executive,DC=corp,DC=local",True,2022-09-24T00:00:00,2023-12-27T20:43:25.471443,4.1,False,0,False,2023-10-09T00:00:00,84,False,fresh,2024-01-01T00:00:00,test
e038a534-3b6e-09f0-7d25-4faa7ba0f260,user_00058,Synthetic User 00058,Finance,"OU=Finance,DC=corp,DC=local",True,2021-01-04T00:00:00,2023-12-30T10:04:25.776678,1.6,True,2,False,2023-08-19T00:00:00,135,True,stale_mild,2024-01-01T00:00:00,train
faf0039e-426e-22a6-110f-c34603f124e7,user_00059,Synthetic User 00059,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-12-06T00:00:00,2023-12-30T04:37:19.734287,1.8,False,0,False,2023-09-25T00:00:00,98,True,fresh,2024-01-01T00:00:00,test
eeb5cb92-e52b-b123-a056-76b471efe3a8,user_00060,Synthetic User 00060,Security,"OU=Security,DC=corp,DC=local",True,2021-04-27T00:00:00,2023-12-09T12:56:23.651311,22.5,False,0,False,2023-09-19T00:00:00,104,False,fresh,2024-01-01T00:00:00,train
aed85492-4eb9-1d25-5e38-a0d4bf9e7ad6,svc_00061,Synthetic User 00061,Legal,"OU=Legal,DC=corp,DC=local",True,2022-09-01T00:00:00,2023-12-31T19:28:00.094125,0.2,False,0,True,2023-10-04T00:00:00,89,True,fresh,2024-01-01T00:00:00,test
9d8b99f2-897a-c859-5166-63dff9bade6e,user_00062,Synthetic User 00062,Operations,"OU=Operations,DC=corp,DC=local",True,2021-12-13T00:00:00,2023-12-30T00:17:34.478833,2.0,False,0,False,2023-11-14T00:00:00,48,False,stale_mild,2024-01-01T00:00:00,test
ee4c1081-613d-c907-d1e2-d760dd0fa6b9,user_00063,Synthetic User 00063,Executive,"OU=Executive,DC=corp,DC=local",True,2020-09-29T00:00:00,2023-12-16T18:01:52.950094,15.2,False,0,False,2023-08-09T00:00:00,145,True,fresh,2024-01-01T00:00:00,train
7203115a-bcda-1bba-4a30-d1fa53b6cd61,user_00064,Synthetic User 00064,Operations,"OU=Operations,DC=corp,DC=local",True,2020-03-25T00:00:00,2023-12-27T10:26:18.565763,4.6,False,0,False,2023-09-14T00:00:00,109,True,fresh,2024-01-01T00:00:00,val
276145ba-565a-482f-52ea-162665cc55d7,user_00065,Synthetic User 00065,Legal,"OU=Legal,DC=corp,DC=local",True,2021-12-20T00:00:00,2023-12-29T08:37:21.935215,2.6,False,0,False,2023-11-05T00:00:00,57,True,fresh,2024-01-01T00:00:00,train
3814fec5-5071-ef6f-9db5-e5b61b8e9de4,user_00066,Synthetic User 00066,Security,"OU=Security,DC=corp,DC=local",True,2022-03-23T00:00:00,2023-12-27T16:16:35.095528,4.3,False,0,False,2023-12-19T00:00:00,13,False,fresh,2024-01-01T00:00:00,val
a18124eb-0265-813d-d0b4-a7526fbd24e0,user_00067,Synthetic User 00067,IT,"OU=IT,DC=corp,DC=local",True,2021-10-18T00:00:00,2023-12-23T04:36:22.211590,8.8,False,0,False,2023-12-24T00:00:00,8,False,fresh,2024-01-01T00:00:00,test
c194d1fc-bd4d-0367-9f40-c17eee3dfc2d,user_00068,Synthetic User 00068,Legal,"OU=Legal,DC=corp,DC=local",True,2021-09-15T00:00:00,2023-12-24T20:06:36.162543,7.2,False,0,False,2023-12-14T00:00:00,18,False,fresh,2024-01-01T00:00:00,train
68eff95e-0fbf-006b-4c2a-cf420c0032ba,user_00069,Synthetic User 00069,Operations,"OU=Operations,DC=corp,DC=local",True,2022-12-02T00:00:00,2023-12-26T16:47:14.784823,5.3,False,0,False,2023-11-14T00:00:00,48,False,fresh,2024-01-01T00:00:00,train
c3bbb4d9-35b9-8b51-7018-d3c1ff33dfed,user_00070,Synthetic User 00070,Finance,"OU=Finance,DC=corp,DC=local",True,2021-06-14T00:00:00,2023-12-29T01:21:25.013516,2.9,True,1,False,2023-12-30T00:00:00,2,True,fresh,2024-01-01T00:00:00,test
5fc0fbe1-fd94-9199-6ca5-465ed5e6b314,user_00071,Synthetic User 00071,HR,"OU=HR,DC=corp,DC=local",True,2021-07-31T00:00:00,2023-12-19T22:32:23.780919,12.1,False,0,False,2023-08-01T00:00:00,153,False,fresh,2024-01-01T00:00:00,train
81c86ff0-5a4f-3149-5822-24ab2cef75f6,user_00072,Synthetic User 00072,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-12-25T00:00:00,2023-12-25T01:08:37.526605,7.0,False,0,False,2023-09-01T00:00:00,122,False,fresh,2024-01-01T00:00:00,val
958677a7-6a10-55ee-bef5-e933414d8d50,user_00073,Synthetic User 00073,Finance,"OU=Finance,DC=corp,DC=local",True,2022-07-13T00:00:00,2023-12-19T05:45:38.085928,12.8,False,0,False,2023-09-18T00:00:00,105,True,fresh,2024-01-01T00:00:00,train
22180f87-95ae-61d1-464a-d578d6df3a42,user_00074,Synthetic User 00074,IT,"OU=IT,DC=corp,DC=local",True,2021-05-14T00:00:00,2023-12-26T00:06:15.979430,6.0,False,0,False,2023-07-22T00:00:00,163,True,stale_mild,2024-01-01T00:00:00,test
2f5c98cb-8bbe-e9d5-009e-61654bc59ca3,user_00075,Synthetic User 00075,Security,"OU=Security,DC=corp,DC=local",True,2020-06-09T00:00:00,2023-12-20T15:24:56.295660,11.4,False,0,False,2023-09-12T00:00:00,111,False,fresh,2024-01-01T00:00:00,train
97426679-0bea-805c-3521-11911b89fda9,user_00076,Synthetic User 00076,Executive,"OU=Executive,DC=corp,DC=local",True,2021-04-08T00:00:00,2023-12-26T18:25:35.446049,5.2,False,0,False,2023-09-21T00:00:00,102,False,fresh,2024-01-01T00:00:00,test
83d83405-056f-9e36-cf7b-73365350638e,user_00077,Synthetic User 00077,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-03-23T00:00:00,2023-12-25T07:27:36.900548,6.7,False,0,False,2023-10-30T00:00:00,63,True,stale_mild,2024-01-01T00:00:00,train
7bcc2584-c3ed-3e94-a161-5825883b8665,user_00078,Synthetic User 00078,Executive,"OU=Executive,DC=corp,DC=local",True,2020-11-20T00:00:00,2023-12-25T10:09:24.593330,6.6,False,0,False,2023-10-24T00:00:00,69,True,fresh,2024-01-01T00:00:00,test
e49db712-224c-275d-9852-76aa8e73aa9f,user_00079,Synthetic User 00079,Executive,"OU=Executive,DC=corp,DC=local",True,2021-09-23T00:00:00,2023-12-13T13:27:39.353017,18.4,False,0,False,2023-12-07T00:00:00,25,False,fresh,2024-01-01T00:00:00,val
d39ec2ec-a1e7-7059-3d1a-f01921b1f586,user_00080,Synthetic User 00080,Executive,"OU=Executive,DC=corp,DC=local",True,2021-03-09T00:00:00,2023-12-22T02:22:37.089999,9.9,False,0,False,2023-07-29T00:00:00,156,True,fresh,2024-01-01T00:00:00,val
41e003e1-e214-632b-baaa-07d995663378,user_00081,Synthetic User 00081,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-11-05T00:00:00,2023-12-30T18:04:02.865421,1.2,False,0,False,2023-08-25T00:00:00,129,False,fresh,2024-01-01T00:00:00,train
64f6b5e9-0575-b262-65b7-2dc7925de541,user_00082,Synthetic User 00082,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-01-17T00:00:00,2023-12-21T05:56:43.163825,10.8,False,0,False,2023-07-19T00:00:00,166,False,stale_mild,2024-01-01T00:00:00,test
ef44f589-d099-4856-a5be-16b787b9eb6b,user_00083,Synthetic User 00083,HR,"OU=HR,DC=corp,DC=local",True,2021-12-26T00:00:00,2023-12-29T02:54:35.034667,2.9,False,0,False,2023-12-21T00:00:00,11,True,fresh,2024-01-01T00:00:00,train
1eb9b1ba-172e-5310-3cdd-b1c527797651,svc_00084,Synthetic User 00084,HR,"OU=HR,DC=corp,DC=local",True,2021-04-26T00:00:00,2023-12-31T19:30:11.339427,0.2,False,0,True,2023-11-07T00:00:00,55,True,fresh,2024-01-01T00:00:00,train
ec6899ce-a8a1-686b-0d3e-ef7782dc8be6,svc_00085,Synthetic User 00085,Security,"OU=Security,DC=corp,DC=local",True,2020-03-09T00:00:00,2023-12-30T15:11:16.546044,1.4,False,0,True,2023-08-21T00:00:00,133,False,fresh,2024-01-01T00:00:00,train
d63b355d-60be-94ac-ff6e-8b71b40440ab,user_00086,Synthetic User 00086,Legal,"OU=Legal,DC=corp,DC=local",True,2022-08-08T00:00:00,2023-12-26T22:31:16.087065,5.1,False,0,False,2023-10-31T00:00:00,62,True,fresh,2024-01-01T00:00:00,train
ab796ff4-e6ef-0b96-0ef1-1c054adb79fc,user_00087,Synthetic User 00087,HR,"OU=HR,DC=corp,DC=local",True,2022-03-18T00:00:00,2023-12-23T18:35:34.536914,8.2,False,0,False,2023-12-13T00:00:00,19,True,fresh,2024-01-01T00:00:00,val
79b18b5c-ec16-493d-6bcd-da7a0e88b35d,user_00088,Synthetic User 00088,IT,"OU=IT,DC=corp,DC=local",True,2022-01-26T00:00:00,2023-12-28T09:16:48.058573,3.6,False,0,False,2023-10-23T00:00:00,70,True,stale_mild,2024-01-01T00:00:00,test
13ff3602-819c-6a25-ff52-6bdba3e0b2de,user_00089,Synthetic User 00089,Finance,"OU=Finance,DC=corp,DC=local",True,2022-09-15T00:00:00,2023-12-26T19:01:17.236593,5.2,False,0,False,2023-10-09T00:00:00,84,False,fresh,2024-01-01T00:00:00,test
cecac2d3-500f-1f4c-241a-1f296597bbae,user_00090,Synthetic User 00090,Legal,"OU=Legal,DC=corp,DC=local",True,2021-07-03T00:00:00,2023-12-30T02:34:55.030158,1.9,False,0,False,2023-09-02T00:00:00,121,False,fresh,2024-01-01T00:00:00,train
5ab79326-759b-ee3a-e147-254853cb45d0,user_00091,Synthetic User 00091,Legal,"OU=Legal,DC=corp,DC=local",True,2021-09-20T00:00:00,2023-12-29T14:58:15.601015,2.4,True,1,False,2023-11-07T00:00:00,55,True,fresh,2024-01-01T00:00:00,val
a68c7f92-5c2a-bcce-c075-a6dfc18583e3,svc_00092,Synthetic User 00092,Legal,"OU=Legal,DC=corp,DC=local",True,2021-09-18T00:00:00,2023-12-31T21:06:02.837922,0.1,False,0,True,2023-08-09T00:00:00,145,False,fresh,2024-01-01T00:00:00,train
e85f9b9c-5bd8-cf83-00ba-20a8ec25c4ee,user_00093,Synthetic User 00093,IT,"OU=IT,DC=corp,DC=local",False,2021-06-11T00:00:00,2023-08-19T07:56:01.398157,134.7,True,2,False,2023-10-02T00:00:00,91,True,fresh,2024-01-01T00:00:00,test
9be8af85-11df-e478-e3e7-c8f4a9a604e0,user_00094,Synthetic User 00094,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-08-29T00:00:00,2023-12-30T04:37:17.143045,1.8,False,0,False,2023-10-06T00:00:00,87,False,fresh,2024-01-01T00:00:00,val
89c29860-57c2-a321-3465-a304a027e629,user_00095,Synthetic User 00095,Legal,"OU=Legal,DC=corp,DC=local",True,2021-08-06T00:00:00,2023-12-29T05:20:05.371028,2.8,False,0,False,2023-10-25T00:00:00,68,True,fresh,2024-01-01T00:00:00,train
