user_id,username,display_name,department,ou_path,account_enabled,account_created_at,account_last_logon,days_since_last_logon,is_privileged,privileged_group_count,is_service_account,password_last_set,days_since_password_change,mfa_enabled,source_freshness_flag,last_updated_at,split
6ab09b82-4714-ee02-7e84-422649ee4f73,user_00010,Synthetic User 00010,Finance,"OU=Finance,DC=corp,DC=local",True,2020-02-25T00:00:00,2023-12-29T08:31:06.430592,2.6,False,0,False,2023-11-27T00:00:00,35,False,fresh,2024-01-01T00:00:00,test
97b66935-b8c5-bce4-1c50-3fad49e7146a,user_00011,Synthetic User 00011,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-12-13T00:00:00,2023-12-29T05:09:22.357882,2.8,False,0,False,2023-09-08T00:00:00,115,False,fresh,2024-01-01T00:00:00,train
1e970dca-be01-ff65-d034-9efe08c8965b,user_00012,Synthetic User 00012,HR,"OU=HR,DC=corp,DC=local",True,2020-05-12T00:00:00,2023-12-21T10:29:16.412098,10.6,False,0,False,2023-07-24T00:00:00,161,False,fresh,2024-01-01T00:00:00,val
123a3151-cd30-4c9a-86f0-08a8eaa9544d,svc_00013,Synthetic User 00013,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-09-06T00:00:00,2023-12-31T12:06:12.439871,0.5,False,0,True,2023-08-04T00:00:00,150,True,fresh,2024-01-01T00:00:00,val
0c6a104d-46b4-9aef-9ea0-ead7bb92a9cb,user_00014,Synthetic User 00014,Legal,"OU=Legal,DC=corp,DC=local",True,2021-01-22T00:00:00,2023-12-17T07:22:09.477461,14.7,False,0,False,2023-11-25T00:00:00,37,False,fresh,2024-01-01T00:00:00,val
fdbb06e5-6055-b1fa-9075-51d66f08ad21,user_00015,Synthetic User 00015,Legal,"OU=Legal,DC=corp,DC=local",True,2022-11-15T00:00:00,2023-12-16T02:52:44.164627,15.9,False,0,False,2023-09-04T00:00:00,119,False,fresh,2024-01-01T00:00:00,train
d66e4ae7-5354-aa4f-efec-a0ba5d86bba5,user_00016,Synthetic User 00016,HR,"OU=HR,DC=corp,DC=local",True,2021-05-19T00:00:00,2023-12-22T14:09:51.789100,9.4,False,0,False,2023-11-16T00:00:00,46,False,fresh,2024-01-01T00:00:00,train
4f97ae5b-6069-030f-d73e-970e2cc7a7ec,user_00017,Synthetic User 00017,Legal,"OU=Legal,DC=corp,DC=local",True,2022-07-02T00:00:00,2023-12-21T07:54:20.386380,10.7,False,0,False,2023-08-02T00:00:00,152,True,stale_mild,2024-01-01T00:00:00,train
46791af5-5fe9-f623-ae50-54ba376c112d,svc_00018,Synthetic User 00018,HR,"OU=HR,DC=corp,DC=local",True,2020-03-15T00:00:00,2023-12-31T16:17:25.487807,0.3,False,0,True,2023-07-30T00:00:00,155,True,fresh,2024-01-01T00:00:00,train
3074c3d2-7e01-9b69-2874-2a6233706d95,user_00019,Synthetic User 00019,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-04-25T00:00:00,2023-12-29T13:38:10.913472,2.4,True,1,False,2023-11-26T00:00:00,36,True,fresh,2024-01-01T00:00:00,train
4022b259-5f4e-1384-cd3c-8334c80d7b7c,svc_00020,Synthetic User 00020,IT,"OU=IT,DC=corp,DC=local",True,2020-08-22T00:00:00,2023-12-31T21:36:00,0.1,False,0,True,2023-12-05T00:00:00,27,False,stale_mild,2024-01-01T00:00:00,train
4106cae1-7a24-3570-c4a0-92030550d6a4,user_00021,Synthetic User 00021,Security,"OU=Security,DC=corp,DC=local",True,2022-04-06T00:00:00,2023-12-25T17:02:00.508239,6.3,False,0,False,2023-07-19T00:00:00,166,True,fresh,2024-01-01T00:00:00,train
429ea10b-809c-8792-a115-b87f7920aaf5,user_00022,Synthetic User 00022,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-12-06T00:00:00,2023-12-28T06:38:15.572057,3.7,False,0,False,2023-08-04T00:00:00,150,False,fresh,2024-01-01T00:00:00,val
24c7c97e-6b16-5815-bed6-45bec907e0f1,user_00023,Synthetic User 00023,Security,"OU=Security,DC=corp,DC=local",True,2020-12-03T00:00:00,2023-12-27T01:18:54.351189,4.9,False,0,False,2023-09-29T00:00:00,94,False,fresh,2024-01-01T00:00:00,train
fc1a5671-6ac8-3623-d7a3-db4de20a8518,user_00024,Synthetic User 00024,Operations,"OU=Operations,DC=corp,DC=local",True,2021-09-01T00:00:00,2023-12-29T16:51:18.391759,2.3,False,0,False,2023-09-26T00:00:00,97,False,fresh,2024-01-01T00:00:00,val
d4a97b5e-c982-f9aa-a93b-e9b27dc79bf1,user_00025,Synthetic User 00025,HR,"OU=HR,DC=corp,DC=local",True,2020-11-19T00:00:00,2023-12-18T06:45:20.582088,13.7,False,0,False,2023-11-26T00:00:00,36,True,fresh,2024-01-01T00:00:00,val
d1de2ea7-4216-965f-be0a-44ba80178a03,svc_00026,Synthetic User 00026,Legal,"OU=Legal,DC=corp,DC=local",True,2021-04-19T00:00:00,2023-12-31T10:34:13.568064,0.6,False,0,True,2023-12-30T00:00:00,2,True,fresh,2024-01-01T00:00:00,train
ef3ab93c-951a-0b11-11d5-9d7baf81964e,user_00027,Synthetic User 00027,IT,"OU=IT,DC=corp,DC=local",True,2022-03-08T00:00:00,2023-12-27T07:18:25.756584,4.7,False,0,False,2023-08-19T00:00:00,135,True,fresh,2024-01-01T00:00:00,train
d05c6828-0418-3b6c-ce02-2cbf78378939,user_00028,Synthetic User 00028,Finance,"OU=Finance,DC=corp,DC=local",True,2021-04-23T00:00:00,2023-12-25T13:31:57.065257,6.4,False,0,False,2023-11-09T00:00:00,53,False,fresh,2024-01-01T00:00:00,test
9cf8bf33-8635-19d2-f3b6-060d84e8db7a,user_00029,Synthetic User 00029,HR,"OU=HR,DC=corp,DC=local",True,2022-08-17T00:00:00,2023-12-28T02:36:44.990553,3.9,False,0,False,2023-08-05T00:00:00,149,False,stale_mild,2024-01-01T00:00:00,train
baeb63f7-62dc-e71c-1fda-cbd5ef09fced,user_00030,Synthetic User 00030,IT,"OU=IT,DC=corp,DC=local",True,2022-02-12T00:00:00,2023-12-29T00:33:35.002659,3.0,False,0,False,2023-10-14T00:00:00,79,True,fresh,2024-01-01T00:00:00,train
d2b008a3-20bf-29eb-f892-91f9629351a8,user_00031,Synthetic User 00031,IT,"OU=IT,DC=corp,DC=local",True,2020-11-27T00:00:00,2023-12-26T11:27:01.026556,5.5,False,0,False,2023-09-22T00:00:00,101,True,fresh,2024-01-01T00:00:00,val
03993ffd-c7b6-dcc4-0267-5187d43b2831,user_00032,Synthetic User 00032,Legal,"OU=Legal,DC=corp,DC=local",True,2022-06-29T00:00:00,2023-12-23T13:20:17.742115,8.4,False,0,False,2023-09-11T00:00:00,112,False,fresh,2024-01-01T00:00:00,train
cf6caf5a-5475-3d33-449c-da8c6ad95b1f,user_00033,Synthetic User 00033,Finance,"OU=Finance,DC=corp,DC=local",True,2020-04-26T00:00:00,2023-12-30T11:24:59.540356,1.5,False,0,False,2023-12-23T00:00:00,9,True,fresh,2024-01-01T00:00:00,train
530af954-251e-9032-0830-626bdc4a4d48,user_00034,Synthetic User 00034,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-04-19T00:00:00,2023-12-28T17:37:55.707258,3.3,False,0,False,2023-10-03T00:00:00,90,True,fresh,2024-01-01T00:00:00,test
847291be-3d59-a1e3-e7ec-3ba5991725db,svc_00035,Synthetic User 00035,IT,"OU=IT,DC=corp,DC=local",True,2021-06-22T00:00:00,2023-12-30T20:19:33.266460,1.2,False,0,True,2023-11-11T00:00:00,51,False,fresh,2024-01-01T00:00:00,train
49fac4d8-0cd6-b9c2-ee6c-dbac63bbd5df,user_00036,Synthetic User 00036,HR,"OU=HR,DC=corp,DC=local",True,2022-11-09T00:00:00,2023-12-28T08:01:32.473106,3.7,False,0,False,2023-12-28T00:00:00,4,False,stale_mild,2024-01-01T00:00:00,train
a0b61d32-7f8c-31ae-9652-25104900c18c,user_00037,Synthetic User 00037,HR,"OU=HR,DC=corp,DC=local",True,2022-07-16T00:00:00,2023-12-25T13:18:06.902298,6.4,False,0,False,2023-12-12T00:00:00,20,True,fresh,2024-01-01T00:00:00,train
e372b944-d064-0f19-bdb9-8e5e4163fc28,user_00038,Synthetic User 00038,Legal,"OU=Legal,DC=corp,DC=local",True,2022-02-15T00:00:00,2023-12-25T07:22:06.945363,6.7,False,0,False,2023-08-14T00:00:00,140,True,fresh,2024-01-01T00:00:00,test
d067641c-1a6c-71e9-3dfb-5198c780ac29,user_00039,Synthetic User 00039,IT,"OU=IT,DC=corp,DC=local",True,2022-02-19T00:00:00,2023-12-27T11:28:31.969761,4.5,False,0,False,2023-08-09T00:00:00,145,False,fresh,2024-01-01T00:00:00,val
03430193-b631-e193-9fa8-0aeeb61cae51,user_00040,Synthetic User 00040,Finance,"OU=Finance,DC=corp,DC=local",True,2020-08-09T00:00:00,2023-12-21T13:24:34.253050,10.4,False,0,False,2023-10-31T00:00:00,62,False,stale_mild,2024-01-01T00:00:00,test
adfbdcc0-c81b-0f80-f115-20cf7c6c4ae0,user_00041,Synthetic User 00041,Security,"OU=Security,DC=corp,DC=local",True,2020-10-30T00:00:00,2023-02-15T13:11:07.713083,319.5,True,2,False,2023-11-23T00:00:00,39,True,fresh,2024-01-01T00:00:00,test
72afecab-437f-0bbf-c3cb-a0e662e15299,user_00042,Synthetic User 00042,Finance,"OU=Finance,DC=corp,DC=local",True,2020-10-13T00:00:00,2023-12-31T08:13:32.056739,0.7,False,0,False,2023-08-15T00:00:00,139,True,fresh,2024-01-01T00:00:00,test
032c4953-f0f9-f801-b8c7-bcc25e725a19,svc_00043,Synthetic User 00043,IT,"OU=IT,DC=corp,DC=local",True,2022-07-27T00:00:00,2023-12-31T21:36:00,0.1,False,0,True,2023-11-18T00:00:00,44,True,fresh,2024-01-01T00:00:00,train
8b75a26a-4db1-fca8-380d-14dce5799b31,user_00044,Synthetic User 00044,Finance,"OU=Finance,DC=corp,DC=local",True,2020-12-04T00:00:00,2023-12-27T10:45:35.210795,4.6,False,0,False,2023-09-22T00:00:00,101,True,stale_mild,2024-01-01T00:00:00,val
b84c2565-f527-ce07-a9b5-cfea03004acd,user_00045,Synthetic User 00045,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-05-28T00:00:00,2023-12-23T08:11:48.119544,8.7,False,0,False,2023-11-06T00:00:00,56,True,fresh,2024-01-01T00:00:00,train
ff86de61-53cf-6801-0665-a5d015918ab9,user_00046,Synthetic User 00046,Executive,"OU=Executive,DC=corp,DC=local",True,2021-01-14T00:00:00,2023-12-19T16:36:24.427249,12.3,False,0,False,2023-12-13T00:00:00,19,False,stale_mild,2024-01-01T00:00:00,val
7c0e06a2-5bbf-0682-ee57-1e86d3240940,user_00047,Synthetic User 00047,Security,"OU=Security,DC=corp,DC=local",True,2021-04-23T00:00:00,2023-12-27T19:28:49.723236,4.2,False,0,False,2023-09-08T00:00:00,115,False,fresh,2024-01-01T00:00:00,val
ed761a7a-bf31-d6e7-1637-a36cf6d860ec,user_00048,Synthetic User 00048,Operations,"OU=Operations,DC=corp,DC=local",True,2022-11-25T00:00:00,2023-12-25T07:24:26.297868,6.7,False,0,False,2023-12-26T00:00:00,6,True,fresh,2024-01-01T00:00:00,test
37ddc306-d5e3-e9be-cd68-0c98fea22915,user_00049,Synthetic User 00049,Executive,"OU=Executive,DC=corp,DC=local",True,2022-03-04T00:00:00,2023-12-29T08:59:18.224098,2.6,False,0,False,2023-10-07T00:00:00,86,False,fresh,2024-01-01T00:00:00,val
094f3e24-4b58-3397-9768-cda2d658642b,user_00050,Synthetic User 00050,Finance,"OU=Finance,DC=corp,DC=local",True,2020-12-05T00:00:00,2023-12-28T18:51:16.488735,3.2,False,0,False,2023-11-07T00:00:00,55,True,fresh,2024-01-01T00:00:00,val
5c31a15c-6cd4-330c-3eeb-8fcc12777383,user_00051,Synthetic User 00051,Legal,"OU=Legal,DC=corp,DC=local",True,2021-05-01T00:00:00,2023-12-27T16:05:56.536516,4.3,False,0,False,2023-11-24T00:00:00,38,True,fresh,2024-01-01T00:00:00,train
b6e4718c-eb5f-061b-baa4-390d53dbf3ac,user_00052,Synthetic User 00052,HR,"OU=HR,DC=corp,DC=local",True,2021-08-24T00:00:00,2023-10-21T08:23:36.942281,71.7,False,0,False,2023-11-09T00:00:00,53,False,fresh,2024-01-01T00:00:00,train
27b72116-a89d-5158-528f-8f02513c27f0,user_00053,Synthetic User 00053,IT,"OU=IT,DC=corp,DC=local",True,2020-06-14T00:00:00,2023-11-10T01:28:40.224339,51.9,False,0,False,2023-12-18T00:00:00,14,True,fresh,2024-01-01T00:00:00,train
a66100ee-6772-9100-0e73-d4f292643996,user_00054,Synthetic User 00054,Operations,"OU=Operations,DC=corp,DC=local",True,2020-12-08T00:00:00,2023-12-16T03:03:55.464456,15.9,False,0,False,2023-10-15T00:00:00,78,False,fresh,2024-01-01T00:00:00,train
37e328ec-eb60-a1f9-c6f3-f676d5975367,user_00055,Synthetic User 00055,Security,"OU=Security,DC=corp,DC=local",True,2021-04-19T00:00:00,2023-12-20T08:55:33.837418,11.6,False,0,False,2023-09-03T00:00:00,120,True,stale_mild,2024-01-01T00:00:00,test
7c84a780-6b5f-8a0d-25dc-2df663c86b26,user_00056,Synthetic User 00056,Finance,"OU=Finance,DC=corp,DC=local",True,2020-11-23T00:00:00,2023-12-26T09:21:24.793830,5.6,False,0,False,2023-09-09T00:00:00,114,True,fresh,2024-01-01T00:00:00,train
78bffc6a-b116-3dfe-35b6-50eca4552755,user_00057,Synthetic User 00057,IT,"OU=IT,DC=corp,DC=local",True,2021-04-04T00:00:00,2023-11-28T23:48:00.671032,33.0,False,0,False,2023-11-09T00:00:00,53,False,fresh,2024-01-01T00:00:00,train
ee21ba45-df3e-d63c-8c47-96ed600455e9,user_00058,Synthetic User 00058,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-10-03T00:00:00,2023-12-23T01:25:18.455103,8.9,False,0,False,2023-12-03T00:00:00,29,False,fresh,2024-01-01T00:00:00,val
ab4818c8-7499-8a64-d09a-ab97358b22e1,user_00059,Synthetic User 00059,HR,"OU=HR,DC=corp,DC=local",True,2022-03-11T00:00:00,2023-12-28T18:45:26.358331,3.2,False,0,False,2023-12-16T00:00:00,16,False,fresh,2024-01-01T00:00:00,train
4b6a0a99-a1e9-4a31-91c9-c587391e14ca,user_00060,Synthetic User 00060,Security,"OU=Security,DC=corp,DC=local",True,2022-12-05T00:00:00,2023-12-17T11:09:25.149449,14.5,False,0,False,2023-09-16T00:00:00,107,True,fresh,2024-01-01T00:00:00,train
28c28efb-7134-2df9-76b1-fb82f4e95108,svc_00061,Synthetic User 00061,Operations,"OU=Operations,DC=corp,DC=local",True,2020-07-04T00:00:00,2023-12-31T16:16:54.160546,0.3,False,0,True,2023-07-22T00:00:00,163,False,fresh,2024-01-01T00:00:00,train
e9c9ef0b-57ba-8964-e0c4-55904eccc862,user_00062,Synthetic User 00062,Legal,"OU=Legal,DC=corp,DC=local",True,2020-09-11T00:00:00,2023-10-20T07:34:04.178591,72.7,False,0,False,2023-12-11T00:00:00,21,True,fresh,2024-01-01T00:00:00,train
26316085-86ac-3963-fd7c-754fc219ec67,user_00063,Synthetic User 00063,HR,"OU=HR,DC=corp,DC=local",True,2021-10-04T00:00:00,2023-12-29T03:13:17.510188,2.9,False,0,False,2023-08-19T00:00:00,135,False,fresh,2024-01-01T00:00:00,train
2049f31a-d9bd-bc24-1fbe-867ed09378f2,user_00064,Synthetic User 00064,HR,"OU=HR,DC=corp,DC=local",True,2022-08-16T00:00:00,2023-12-22T04:11:33.259423,9.8,False,0,False,2023-08-23T00:00:00,131,False,fresh,2024-01-01T00:00:00,train
f0de7e4d-00d9-48f5-8549-40a816db6e15,user_00065,Synthetic User 00065,IT,"OU=IT,DC=corp,DC=local",True,2021-05-01T00:00:00,2023-12-25T04:51:03.365428,6.8,False,0,False,2023-11-24T00:00:00,38,False,stale_mild,2024-01-01T00:00:00,train
0934dd26-939f-bdfd-cdd6-067dbac02ffa,user_00066,Synthetic User 00066,Finance,"OU=Finance,DC=corp,DC=local",True,2021-10-29T00:00:00,2023-12-26T05:07:03.947334,5.8,False,0,False,2023-10-16T00:00:00,77,True,fresh,2024-01-01T00:00:00,train
b7c2138f-9e22-e9ca-b19c-657043eb71f7,user_00067,Synthetic User 00067,Operations,"OU=Operations,DC=corp,DC=local",True,2022-07-29T00:00:00,2023-12-26T23:00:59.880122,5.0,False,0,False,2023-11-13T00:00:00,49,True,fresh,2024-01-01T00:00:00,test
54c4bfe4-1e80-966e-ce1a-5942b16cecc0,user_00068,Synthetic User 00068,Security,"OU=Security,DC=corp,DC=local",True,2021-11-18T00:00:00,2023-12-23T18:46:10.073407,8.2,False,0,False,2023-11-27T00:00:00,35,False,fresh,2024-01-01T00:00:00,train
7c12b620-66e4-c1b9-a04b-5acb31047c95,svc_00069,Synthetic User 00069,Executive,"OU=Executive,DC=corp,DC=local",True,2022-01-18T00:00:00,2023-12-30T13:58:50.099833,1.4,False,0,True,2023-07-28T00:00:00,157,True,fresh,2024-01-01T00:00:00,train
628b4161-90cb-d60d-2bae-73b01ee73292,svc_00070,Synthetic User 00070,Operations,"OU=Operations,DC=corp,DC=local",True,2022-05-09T00:00:00,2023-12-31T03:56:58.862670,0.8,False,0,True,2023-08-17T00:00:00,137,False,fresh,2024-01-01T00:00:00,test
fde3ac8d-87e8-62df-1594-86158fad6921,user_00071,Synthetic User 00071,Engineering,"OU=Engineering,DC=corp,DC=local",True,2022-06-19T00:00:00,2023-05-12T12:56:57.963010,233.5,True,3,False,2023-08-20T00:00:00,134,True,fresh,2024-01-01T00:00:00,test
d8f364d6-0864-aea6-9c42-50821407af2f,user_00072,Synthetic User 00072,Legal,"OU=Legal,DC=corp,DC=local",True,2020-07-04T00:00:00,2023-12-22T04:49:37.884398,9.8,False,0,False,2023-11-16T00:00:00,46,False,fresh,2024-01-01T00:00:00,train
ace51292-7106-a1ac-5dbb-152f48efb814,user_00073,Synthetic User 00073,Engineering,"OU=Engineering,DC=corp,DC=local",True,2021-07-17T00:00:00,2023-12-23T00:36:32.247007,9.0,False,0,False,2023-11-07T00:00:00,55,False,fresh,2024-01-01T00:00:00,test
d0447ac9-c0e9-f5ad-7170-8afd35331290,user_00074,Synthetic User 00074,Legal,"OU=Legal,DC=corp,DC=local",True,2022-05-29T00:00:00,2023-12-30T01:40:46.350995,1.9,False,0,False,2023-08-28T00:00:00,126,False,fresh,2024-01-01T00:00:00,val
8e768d1f-91d5-7a24-12e7-f73db62f8ff1,user_00075,Synthetic User 00075,Security,"OU=Security,DC=corp,DC=local",True,2022-04-04T00:00:00,2023-12-21T21:41:31.776862,10.1,False,0,False,2023-12-10T00:00:00,22,True,fresh,2024-01-01T00:00:00,test
073c2617-5396-681e-d81d-75280901ed80,user_00076,Synthetic User 00076,Executive,"OU=Executive,DC=corp,DC=local",True,2021-01-21T00:00:00,2023-12-30T11:30:07.423779,1.5,False,0,False,2023-10-06T00:00:00,87,False,fresh,2024-01-01T00:00:00,test
d3df5492-3e9c-52cf-648f-63cfc8588e00,user_00077,Synthetic User 00077,Operations,"OU=Operations,DC=corp,DC=local",True,2020-05-25T00:00:00,2023-12-22T14:37:23.169655,9.4,False,0,False,2023-10-29T00:00:00,64,False,fresh,2024-01-01T00:00:00,train
64d69a29-d925-91d8-b2f2-8ce539e0cce6,user_00078,Synthetic User 00078,Legal,"OU=Legal,DC=corp,DC=local",True,2020-08-16T00:00:00,2023-12-29T13:06:45.794306,2.5,False,0,False,2023-08-21T00:00:00,133,False,fresh,2024-01-01T00:00:00,train
042cbe6b-2777-9afc-248c-8a63ab02aabf,user_00079,Synthetic User 00079,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-10-18T00:00:00,2023-12-25T00:31:13.017812,7.0,False,0,False,2023-09-23T00:00:00,100,False,fresh,2024-01-01T00:00:00,train
367b1a96-315a-5f30-15a4-d413a81062ff,user_00080,Synthetic User 00080,Finance,"OU=Finance,DC=corp,DC=local",True,2021-08-15T00:00:00,2023-12-28T23:57:54.967131,3.0,False,0,False,2023-12-20T00:00:00,12,True,fresh,2024-01-01T00:00:00,val
64fc8a13-5a98-62ec-f82a-4c0fd35807d1,user_00081,Synthetic User 00081,IT,"OU=IT,DC=corp,DC=local",True,2022-01-15T00:00:00,2023-12-21T21:34:52.688019,10.1,False,0,False,2023-08-07T00:00:00,147,False,fresh,2024-01-01T00:00:00,test
9417afc0-0641-9460-bd00-4201c2044767,user_00082,Synthetic User 00082,Finance,"OU=Finance,DC=corp,DC=local",True,2021-08-14T00:00:00,2023-12-12T22:21:47.188493,19.1,False,0,False,2023-09-07T00:00:00,116,True,fresh,2024-01-01T00:00:00,train
3e85ae9a-c9c6-754d-28bb-b24002d989b8,user_00083,Synthetic User 00083,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-01-31T00:00:00,2023-12-23T12:15:50.930137,8.5,False,0,False,2023-10-08T00:00:00,85,False,fresh,2024-01-01T00:00:00,train
9f07f24d-cdf9-f369-e116-1999a9bba6cc,user_00084,Synthetic User 00084,IT,"OU=IT,DC=corp,DC=local",True,2021-10-17T00:00:00,2023-12-16T00:54:59.495568,16.0,False,0,False,2023-09-13T00:00:00,110,True,fresh,2024-01-01T00:00:00,test
ec42b895-4808-4ac1-71d7-0d82d50576c6,svc_00085,Synthetic User 00085,Engineering,"OU=Engineering,DC=corp,DC=local",True,2020-05-30T00:00:00,2023-12-31T17:02:58.254425,0.3,False,0,True,2023-09-29T00:00:00,94,True,fresh,2024-01-01T00:00:00,train
0816a48c-832c-39da-fdf5-d5d0f2a21c8e,user_00086,Synthetic User 00086,IT,"OU=IT,DC=corp,DC=local",True,2021-03-22T00:00:00,2023-12-30T05:45:31.162216,1.8,False,0,False,2023-10-06T00:00:00,87,True,stale_mild,2024-01-01T00:00:00,train
bcb7464c-67af-b41e-2493-8e433a1b0a20,user_00087,Synthetic User 00087,IT,"OU=IT,DC=corp,DC=local",True,2020-06-01T00:00:00,2023-12-20T18:29:07.146488,11.2,False,0,False,2023-12-22T00:00:00,10,True,fresh,2024-01-01T00:00:00,val
41442c6b-03fd-6776-c603-ae83bf477830,svc_00088,Synthetic User 00088,Legal,"OU=Legal,DC=corp,DC=local",True,2021-05-22T00:00:00,2023-12-31T18:19:55.260980,0.2,False,0,True,2023-10-26T00:00:00,67,False,fresh,2024-01-01T00:00:00,train
ad30af9f-716f-0dfc-d700-9b4a6b7e3d0b,user_00089,Synthetic User 00089,Security,"OU=Security,DC=corp,DC=local",True,2022-08-31T00:00:00,2023-12-26T19:19:18.037871,5.2,False,0,False,2023-09-15T00:00:00,108,False,fresh,2024-01-01T00:00:00,train
7d6ba5f4-4459-31bb-bc7d-f2fb1db8521a,user_00090,Synthetic User 00090,HR,"OU=HR,DC=corp,DC=local",True,2022-10-10T00:00:00,2023-12-22T02:46:43.609086,9.9,False,0,False,2023-12-25T00:00:00,7,True,stale_mild,2024-01-01T00:00:00,train
72c6c7f5-f546-cdf1-968f-c899b016a850,user_00091,Synthetic User 00091,Security,"OU=Security,DC=corp,DC=local",True,2021-06-04T00:00:00,2023-12-16T01:48:01.961611,15.9,True,3,False,2023-12-30T00:00:00,2,True,fresh,2024-01-01T00:00:00,test
7a5e5775-5f40-2620-27a9-8ff0024eeb77,user_00092,Synthetic User 00092,Legal,"OU=Legal,DC=corp,DC=local",True,2021-01-18T00:00:00,2023-12-27T04:44:05.762831,4.8,False,0,False,2023-11-27T00:00:00,35,False,fresh,2024-01-01T00:00:00,val
89146386-fdb2-420d-5a30-8b62fdf5b396,user_00093,Synthetic User 00093,HR,"OU=HR,DC=corp,DC=local",True,2020-09-28T00:00:00,2023-12-25T08:11:00.058037,6.7,False,0,False,2023-10-22T00:00:00,71,True,fresh,2024-01-01T00:00:00,test
2c425ac2-95b0-40fa-7f61-566d79b4a3d2,user_00094,Synthetic User 00094,Legal,"OU=Legal,DC=corp,DC=local",True,2020-12-25T00:00:00,2023-12-22T10:00:03.080551,9.6,False,0,False,2023-09-13T00:00:00,110,False,fresh,2024-01-01T00:00:00,train
989be968-e392-5fb2-8c08-a59652b7409b,user_00095,Synthetic User 00095,Executive,"OU=Executive,DC=corp,DC=local",True,2021-06-02T00:00:00,2023-12-28T03:44:32.907589,3.8,False,0,False,2023-08-19T00:00:00,135,False,fresh,2024-01-01T00:00:00,train
43d73184-29b9-478c-8237-f1f723e0221b,user_00096,Synthetic User 00096,HR,"OU=HR,DC=corp,DC=local",True,2021-06-10T00:00:00,2023-12-26T02:09:44.228590,5.9,False,0,False,2023-10-13T00:00:00,80,False,fresh,2024-01-01T00:00:00,test
