event_id,computer_id,cve_id,action_type,action_timestamp,actor_type,remediation_latency_days,is_anomalous,anomaly_class
95dfaef9-60eb-9d8d-3750-6df0269df0b5,4fbd8654-8465-ebb7-ac25-0e4b99b9d70a,CVE-SYNTH-2024-03411,patch_applied,2023-10-26T00:00:00,automated,67.0,False,
5a623285-10f9-4661-222a-62195401dd86,18a39189-8f39-0a30-4753-0c8ed06ab15f,CVE-SYNTH-2024-61779,patch_applied,2023-11-20T21:36:00,manual,41.1,False,
c5e3bd22-c511-c5c1-c035-7e8291af3baa,1127438e-3001-382b-fafc-853b5ecc968b,CVE-SYNTH-2024-61985,patch_applied,2023-10-04T04:48:00,automated,88.8,False,
7937c091-3492-b308-f456-a0c691f83709,1c63907e-8f49-a513-98ae-899394af193b,CVE-SYNTH-2024-22675,patch_applied,2023-12-08T14:24:00,automated,23.4,False,
d2d257d6-a003-9e1b-118a-5eb51b191df5,ddf20a2c-386b-14ad-975b-09f13cfb73c5,CVE-SYNTH-2024-05667,patch_applied,2023-10-10T14:24:00,automated,82.4,False,
67f6bc9c-0640-4c10-8028-4d2407f3f35c,ddf20a2c-386b-14ad-975b-09f13cfb73c5,CVE-SYNTH-2024-27297,patch_applied,2023-11-14T09:36:00,automated,47.6,False,
f51c0df7-216b-1863-157e-b64e6c379310,2ba6db5d-f0a6-da95-bb61-d2ea72de2caf,CVE-SYNTH-2024-51367,patch_applied,2023-12-16T00:00:00,automated,16.0,False,
4263890b-e357-e851-d9e6-8c6af871838f,b3db64c7-e46d-c99b-e3cb-c2059279144d,CVE-SYNTH-2024-06563,patch_applied,2023-12-08T21:36:00,automated,23.1,False,
fe942c45-7141-0629-2dba-77fc12ca0893,710209ea-cce9-d568-16e3-9252ec7b0045,CVE-SYNTH-2024-15633,patch_applied,2023-11-22T16:48:00,automated,39.3,False,
d7eeff8b-4a21-3db1-a38d-f339f1656f19,3b7a2363-9805-12e1-1347-15d8c8c3c51e,CVE-SYNTH-2024-74942,patch_applied,2023-10-12T12:00:00,automated,80.5,False,
675f9348-7371-adc0-c1f8-6b28da17e9f5,3b7a2363-9805-12e1-1347-15d8c8c3c51e,CVE-SYNTH-2024-76810,patch_applied,2023-08-26T02:24:00,manual,127.9,False,
e3335530-f54a-574a-d23e-178cd8911c63,3b7a2363-9805-12e1-1347-15d8c8c3c51e,CVE-SYNTH-2024-82749,patch_applied,2023-08-21T07:12:00,automated,132.7,False,
860b8658-848d-359b-9294-117f4d083b27,2d780ad5-13bd-d3f4-7c2b-7b469c72c7a4,CVE-SYNTH-2024-42803,patch_applied,2023-11-20T21:36:00,manual,41.1,False,
62cf3fd0-8ea0-9441-3368-92f0c1e0661c,fc223c02-b9c6-d08e-baf8-bdcf0208a904,CVE-SYNTH-2024-51025,patch_applied,2023-10-04T19:12:00,manual,88.2,False,
a90678e5-841a-1bbc-938f-1cd51a8ca4bb,97d89203-447e-e23c-54d9-30906a431944,CVE-SYNTH-2024-00609,patch_applied,2023-10-25T12:00:00,automated,67.5,False,
d5267680-3d9e-211a-8bf7-6a27dc5e9635,97d89203-447e-e23c-54d9-30906a431944,CVE-SYNTH-2024-28008,patch_applied,2023-11-29T16:48:00,automated,32.3,False,
b7b6ad0c-6017-4d3e-beb2-f9c09cc233da,6376b60e-7ed7-0c76-ef08-359a2ec609c9,CVE-SYNTH-2024-43285,patch_applied,2023-12-02T21:36:00,manual,29.1,False,
083c7ef4-4731-5341-d9f3-09945a1d112a,6bfadbd1-6af2-9ed5-80d7-fb57dabfdc26,CVE-SYNTH-2024-48838,patch_applied,2023-11-25T12:00:00,automated,36.5,False,
9b372650-60e7-a419-06d9-3db76121bd27,85ae5e2f-750a-df2d-5a59-f48319f8bc4b,CVE-SYNTH-2024-75833,patch_applied,2023-12-02T09:36:00,manual,29.6,False,
be73e05b-8fe3-57e9-fb69-c79b9b745f4e,27009b97-3b60-480b-bf5c-868eb7ad74ca,CVE-SYNTH-2024-59533,patch_applied,2023-12-10T04:48:00,automated,21.8,False,
671c0378-b95d-ca83-a816-cd8c0fba3f76,226f86af-44fc-8487-39d9-0830d6da1148,CVE-SYNTH-2024-25819,patch_applied,2023-10-22T07:12:00,automated,70.7,False,
e668327e-8342-c195-dbb7-00d65cd6318b,226f86af-44fc-8487-39d9-0830d6da1148,CVE-SYNTH-2024-24182,patch_applied,2023-03-01T02:24:00,manual,305.9,False,
b856c7e8-7901-4dd2-53ec-60d185add4c1,3292326b-addd-a7f8-4df7-731ec7301bdd,CVE-SYNTH-2024-71943,patch_applied,2023-09-24T09:36:00,manual,98.6,False,
3d9868cd-3de2-f65c-2234-828a4f123ff5,3292326b-addd-a7f8-4df7-731ec7301bdd,CVE-SYNTH-2024-42487,patch_applied,2023-09-27T21:36:00,automated,95.1,False,
f2f7e74e-6424-bf88-79bb-42a652d0f5a6,79366830-4961-d970-63da-e62a245ae2d2,CVE-SYNTH-2024-71001,patch_applied,2023-11-28T07:12:00,manual,33.7,False,
88763c87-e8ab-e9d1-a9d6-6a7d2d42aa17,21dc0a10-fe87-68f8-a454-287034038b49,CVE-SYNTH-2024-58090,patch_applied,2023-11-12T21:36:00,manual,49.1,False,
ef25d5c1-f54d-729d-6e8c-574f08270565,b3b2493e-9fc5-0049-e3d3-3d594b1ac357,CVE-SYNTH-2024-67514,patch_applied,2023-07-04T04:48:00,manual,180.8,False,
362281ad-f0d3-6607-c1b4-7e16b0af1258,5dbfe621-c063-aa40-2fac-ec3b3048870b,CVE-SYNTH-2024-71672,patch_applied,2023-10-09T21:36:00,automated,83.1,False,
13a28295-7276-2378-4152-b98eff31acd6,2d51bc42-af6f-d01c-5f09-836b0c9ffedd,CVE-SYNTH-2024-74527,patch_applied,2023-11-30T14:24:00,automated,31.4,False,
5f0ef541-bdac-1275-d8e6-4bce3ddd6b62,2d51bc42-af6f-d01c-5f09-836b0c9ffedd,CVE-SYNTH-2024-34658,patch_applied,2023-12-24T02:24:00,manual,7.9,False,
21b2e8ec-bb92-51bf-c247-ba5402851300,2ce98923-bcf6-bee7-65e4-e6d316e6afb8,CVE-SYNTH-2024-24648,patch_applied,2023-12-18T14:24:00,automated,13.4,False,
752e0134-0212-b5df-1277-f5ca008ef16d,8ce5a585-5eaa-9fc8-275d-d373a56b9dbb,CVE-SYNTH-2024-16413,patch_applied,2023-09-28T00:00:00,automated,95.0,False,
966fb49d-2ab6-c98e-cd23-36ca5e9ed8b8,8ce5a585-5eaa-9fc8-275d-d373a56b9dbb,CVE-SYNTH-2024-13353,patch_applied,2023-09-12T00:00:00,automated,111.0,False,
6b2fcbf2-f451-5b68-f4d6-9889bc6f49aa,8ce5a585-5eaa-9fc8-275d-d373a56b9dbb,CVE-SYNTH-2024-87921,patch_applied,2023-08-01T02:24:00,automated,152.9,False,
4b58cfc6-d565-da9d-cb74-995f8fe6c9a4,b0f12ad8-13d2-aa2b-2965-5b2508980d12,CVE-SYNTH-2024-53562,patch_applied,2023-11-09T09:36:00,automated,52.6,False,
2c200774-1b4f-1235-d7ac-a64d9f2dda80,44005e8c-12f2-2185-d134-c03b7f006599,CVE-SYNTH-2024-60662,patch_applied,2023-11-01T16:48:00,manual,60.3,False,
7be428f2-6515-69ed-5c81-e8752303619e,44005e8c-12f2-2185-d134-c03b7f006599,CVE-SYNTH-2024-11650,patch_applied,2023-11-22T04:48:00,automated,39.8,False,
5b5e56a0-e114-50a4-1266-99269cdf228b,1fd48efa-295e-f44a-1625-0de1fe857b2b,CVE-SYNTH-2024-43044,patch_applied,2023-11-03T02:24:00,automated,58.9,False,
90e8e089-869a-4d1f-85f3-2d623d9f7eef,6d3c1b64-8a13-a51e-8511-0c90115f8aef,CVE-SYNTH-2024-52196,patch_applied,2023-11-30T19:12:00,automated,31.2,False,
c949e3ee-e62c-d77f-b5a7-e3ef38856d0b,6d3c1b64-8a13-a51e-8511-0c90115f8aef,CVE-SYNTH-2024-06904,patch_applied,2023-08-14T19:12:00,manual,139.2,False,
5efc2fa4-6706-d47a-2658-b94e9ca8f7d5,5804a8a3-6a7b-2c3b-1652-246b1a2e9388,CVE-SYNTH-2024-04689,patch_applied,2023-10-11T16:48:00,automated,81.3,False,
7ae29a22-a5f4-4652-2de6-6ee08053b445,d8287f51-50e5-e3b9-8986-8c01ea731ee6,CVE-SYNTH-2024-73600,patch_applied,2023-11-03T07:12:00,automated,58.7,False,
34b0b283-8ee1-73ba-0eea-ea06b9e9fb26,0a6ee592-ac84-6aa3-0194-83df20cc0251,CVE-SYNTH-2024-12264,patch_applied,2023-10-26T14:24:00,automated,66.4,False,
083204af-f816-c4fc-ec93-039ff61a2cc0,cf67945f-0d9d-147b-d1f1-07692aff1f91,CVE-SYNTH-2024-81780,patch_applied,2023-12-05T07:12:00,manual,26.7,False,
60b7d42c-0d24-eeb6-5209-a5e34776c7d7,c3349aec-1dcb-3844-6c57-95c1daf3c318,CVE-SYNTH-2024-68704,patch_applied,2023-12-03T00:00:00,manual,29.0,False,
0079dc7c-41e0-7d33-188a-270153d42f51,41b7a271-5937-6fc0-c966-3f6d1b3606ca,CVE-SYNTH-2024-46829,patch_applied,2023-05-16T07:12:00,automated,229.7,False,
69d6b19d-a0a0-a39c-cd5b-27df87f0fad3,41b7a271-5937-6fc0-c966-3f6d1b3606ca,CVE-SYNTH-2024-47439,patch_applied,2023-12-18T02:24:00,manual,13.9,False,
fd281c63-fefb-8384-d506-2c8e9c268e37,c8d8da1f-e0ba-b876-8981-ee4e47f25e58,CVE-SYNTH-2024-28970,patch_applied,2023-11-22T12:00:00,manual,39.5,False,
99295294-06ab-cb75-64c1-f575d6b0dcea,5d05d7c2-04f9-7a8d-1fc5-31aebb1b1b8d,CVE-SYNTH-2024-28711,patch_applied,2023-12-04T00:00:00,automated,28.0,False,
795d5bf2-7ced-8275-a818-d124667c16be,9f7ba3b2-ed55-e2c5-d0d8-077695bc95fc,CVE-SYNTH-2024-78709,patch_applied,2023-12-01T07:12:00,manual,30.7,False,
697e5f73-d2c4-9454-a8af-d063dbd0aa10,9f7ba3b2-ed55-e2c5-d0d8-077695bc95fc,CVE-SYNTH-2024-69049,patch_applied,2023-12-22T00:00:00,manual,10.0,False,
9c848a07-f628-aff6-f10f-5667b6890554,9f7ba3b2-ed55-e2c5-d0d8-077695bc95fc,CVE-SYNTH-2024-16082,patch_applied,2023-12-02T00:00:00,automated,30.0,False,
ea6d8fb4-4565-f997-fc5c-12a61ff3df08,3aeb74bc-b04e-8688-767f-68b9131bdc8a,CVE-SYNTH-2024-38634,patch_applied,2023-11-27T09:36:00,automated,34.6,False,
647c3620-e216-4919-db13-608c13a2aaaf,2b418dfd-a80e-b397-a519-53f24b7f64d2,CVE-SYNTH-2024-49929,patch_applied,2023-12-03T07:12:00,automated,28.7,False,
1464af09-3ca7-ea65-7140-c74d2723246e,5a086989-e1e6-98c2-c352-74aac9502229,CVE-SYNTH-2024-71024,patch_applied,2023-11-14T14:24:00,manual,47.4,False,
d7897d68-9988-af9f-1213-f37817e3b22a,738bd905-4384-8c29-9dd2-0c6cc639a802,CVE-SYNTH-2024-31440,patch_applied,2023-12-11T12:00:00,automated,20.5,False,
d0c6879d-1be2-a31f-1f75-8d4b32292d3b,738bd905-4384-8c29-9dd2-0c6cc639a802,CVE-SYNTH-2024-45219,patch_applied,2023-12-18T12:00:00,automated,13.5,False,
2855b064-4a18-f9a9-c3fe-6341b3e888a1,83e241f7-2172-1505-0780-7c767d2dc22e,CVE-SYNTH-2024-35226,patch_applied,2023-11-06T09:36:00,manual,55.6,False,
1994c0c9-a82b-b610-59bc-2f99ed530133,8b6c3c0b-2ad4-5ec4-c9c8-b6cee6441f1e,CVE-SYNTH-2024-77125,patch_applied,2023-09-21T19:12:00,automated,101.2,False,
c8025519-b412-cac8-3ca4-aa4964b09630,9091e9ef-c0ae-3d4a-ac1c-94276036d1a4,CVE-SYNTH-2024-82754,patch_applied,2023-12-05T21:36:00,automated,26.1,False,
ebc26b02-8b34-54be-af6a-96c6f67cada9,9091e9ef-c0ae-3d4a-ac1c-94276036d1a4,CVE-SYNTH-2024-58041,patch_applied,2023-11-20T09:36:00,automated,41.6,False,
55fa4c56-4eac-7d2c-bf35-108969bf7d04,ce34d22d-a48e-4ce0-49d1-da2a0c4b3bc4,CVE-SYNTH-2024-31847,patch_applied,2023-11-10T21:36:00,manual,51.1,False,
dac6cee7-6158-3ba3-9e1e-cbe2461886e4,ce34d22d-a48e-4ce0-49d1-da2a0c4b3bc4,CVE-SYNTH-2024-28961,patch_applied,2023-09-04T02:24:00,automated,118.9,False,
aeba1746-f61a-ad41-f83e-2a2c7aff67df,78af0391-52c0-fdca-c6bc-ffe2f9fe3797,CVE-SYNTH-2024-48073,patch_applied,2023-12-10T00:00:00,automated,22.0,False,
253932c2-efa5-19e1-794a-0aa7281c656a,b9f9538d-31db-2c56-6acd-982b42cccc48,CVE-SYNTH-2024-25751,patch_applied,2023-11-01T19:12:00,automated,60.2,False,
41a305a0-57d2-ed9f-c12b-60d2cef15a8f,7b579fe3-5d52-58d6-1d7d-e8cb9ca7025a,CVE-SYNTH-2024-20852,patch_applied,2023-11-19T00:00:00,manual,43.0,False,
dd2cbc74-a979-ab0b-d637-aba206ce9aaa,532ec176-2449-71d6-ad09-6460aa95711e,CVE-SYNTH-2024-13473,patch_applied,2023-12-02T12:00:00,automated,29.5,False,
68617492-94d4-aa59-2426-369c87cfcd3d,865e8309-2143-55ab-0687-45215bce1ff8,CVE-SYNTH-2024-59873,patch_applied,2023-12-09T02:24:00,automated,22.9,False,
23e1ddf1-ceb8-70ce-f7bb-1f1470203f52,1cf1658b-9dec-6171-118c-a479b8fe19b1,CVE-SYNTH-2024-78207,patch_applied,2023-12-15T12:00:00,automated,16.5,False,
8bd756aa-009d-2651-7dd2-283b8367bc18,2f049678-f316-5663-48e8-c37057b391de,CVE-SYNTH-2024-00083,patch_applied,2023-07-16T19:12:00,manual,168.2,False,
8d8c226d-a334-b142-50ce-90aabea6596b,2f049678-f316-5663-48e8-c37057b391de,CVE-SYNTH-2024-55969,patch_applied,2023-12-11T19:12:00,manual,20.2,False,
4a572373-739f-5111-f1a1-9f0305164fa2,d64b991f-8566-51a5-4c2b-ecd85e8395b7,CVE-SYNTH-2024-02118,patch_applied,2023-11-16T09:36:00,automated,45.6,False,
a40d5ff6-1da5-4937-147c-53cc5da3c4bd,fa3a51fe-e6c7-baf9-8df1-6f06144dc33b,CVE-SYNTH-2024-44888,patch_applied,2023-10-29T21:36:00,manual,63.1,False,
954a32f2-9eeb-a51c-6029-274cfa7758df,fa3a51fe-e6c7-baf9-8df1-6f06144dc33b,CVE-SYNTH-2024-13809,patch_applied,2023-11-17T14:24:00,automated,44.4,False,
de7a13c9-703f-328f-a833-fc9d35bb2215,2857cc36-1510-e886-1a21-424cc72511b2,CVE-SYNTH-2024-46270,patch_applied,2023-12-04T09:36:00,automated,27.6,False,
98fc1a2a-29fb-fe03-21e6-dfa64c5cade1,35a3636d-4ca8-baf1-5f7f-7ea323270baf,CVE-SYNTH-2024-27843,patch_applied,2023-12-21T00:00:00,automated,11.0,False,
d8c230ca-ec00-0672-a49e-be169a4e713d,35a3636d-4ca8-baf1-5f7f-7ea323270baf,CVE-SYNTH-2024-81522,patch_applied,2023-08-21T14:24:00,automated,132.4,False,
cf3747cd-df37-433e-0818-578e87cac7ea,a1f23211-b194-5ec9-0750-490d070c5664,CVE-SYNTH-2024-10120,patch_applied,2023-10-20T21:36:00,manual,72.1,False,
3c3fccfc-475c-7c6c-5754-184f753e9d41,f7c37165-f773-eb69-2c05-ff89689dc643,CVE-SYNTH-2024-80740,patch_applied,2023-10-03T04:48:00,automated,89.8,False,
518e5bda-cdd9-2d6e-3ba5-d5483d9804f2,f7c37165-f773-eb69-2c05-ff89689dc643,CVE-SYNTH-2024-39955,patch_applied,2023-12-13T02:24:00,automated,18.9,False,
d1c3736b-11e9-5882-c383-27855dd0cbec,f7c37165-f773-eb69-2c05-ff89689dc643,CVE-SYNTH-2024-40927,patch_applied,2023-11-22T19:12:00,automated,39.2,False,
701c1459-117b-1e10-0d0c-e153f2fd62ce,83ed5cbc-7b7e-0964-2440-8497ac606487,CVE-SYNTH-2024-67958,patch_applied,2023-09-11T09:36:00,manual,111.6,False,
98117835-fceb-8eaf-063f-5256017b36ae,37224c55-94a9-5202-7b09-c6f3c8be92f0,CVE-SYNTH-2024-79178,patch_applied,2023-11-28T09:36:00,manual,33.6,False,
cbf0be05-528f-9d12-589e-166fe731bbea,5ac83961-9fa0-ee78-f707-c7bf89e8f5a5,CVE-SYNTH-2024-57291,patch_applied,2023-10-29T12:00:00,manual,63.5,False,
dbf792f8-532b-c3e1-b1af-250967fda513,5ac83961-9fa0-ee78-f707-c7bf89e8f5a5,CVE-SYNTH-2024-46393,patch_applied,2023-11-27T02:24:00,automated,34.9,False,
28ebab22-2567-9282-a4ae-c2d90489be8a,1ec059b6-81bc-54db-2c51-6223e3cf39d6,CVE-SYNTH-2024-63760,patch_applied,2023-11-20T07:12:00,automated,41.7,False,
8d062e20-8d1a-0b72-7213-33306f20111f,70ff6f5e-f760-e7c5-dc37-30f50762d9f3,CVE-SYNTH-2024-78735,patch_applied,2023-12-28T02:24:00,manual,3.9,False,
4b70f5ee-6145-5a6e-39b7-16b84e073248,8e74a0db-bab8-4a85-4588-082bb2452a91,CVE-SYNTH-2024-80389,patch_applied,2023-12-08T07:12:00,automated,23.7,False,
ba002e70-440f-30df-545b-8cb9e2e58b74,4daddb72-8e38-22b7-3294-decb60655517,CVE-SYNTH-2024-64337,patch_applied,2023-07-13T07:12:00,automated,171.7,False,
8d0aaf91-5355-856a-3647-1817cfb4b453,bd3da3ee-a3cd-6494-71d6-1874866f93f0,CVE-SYNTH-2024-36037,patch_applied,2023-12-12T19:12:00,automated,19.2,False,
50389bef-7869-537a-4bd6-fd60092f8a99,7353978e-6098-c4da-a838-173ba767607b,CVE-SYNTH-2024-01290,patch_applied,2023-07-18T02:24:00,manual,166.9,False,
725f83d5-a6e8-a4d6-c47c-3a70baa719e8,7353978e-6098-c4da-a838-173ba767607b,CVE-SYNTH-2024-88474,patch_applied,2023-10-08T09:36:00,automated,84.6,False,
b5ec1510-b645-ece9-ee87-d7e1877d8cfa,0e84515a-ca03-905f-61ab-6c12c20b5f5c,CVE-SYNTH-2024-65193,patch_applied,2023-12-11T19:12:00,automated,20.2,False,
4177684e-1290-48d0-eb42-eba9b3f65370,0e84515a-ca03-905f-61ab-6c12c20b5f5c,CVE-SYNTH-2024-36762,patch_applied,2023-11-20T00:00:00,automated,42.0,False,
4fe10341-b707-203a-aba1-d94887d24dec,0fa58b92-40f6-b751-a868-fc6571cf28d2,CVE-SYNTH-2024-47856,patch_applied,2023-01-23T07:12:00,automated,342.7,False,
fc13cbd6-507b-50f9-992c-15699d053bf4,0fa58b92-40f6-b751-a868-fc6571cf28d2,CVE-SYNTH-2024-10205,patch_applied,2023-12-18T19:12:00,automated,13.2,False,
bc166fbb-7a87-5c5e-6a63-75ed9c130ff1,981ae4e9-80e4-9847-b314-77ff03fef85d,CVE-SYNTH-2024-51485,patch_applied,2023-11-22T04:48:00,automated,39.8,False,
58b56aab-0381-12a5-b1f9-306729ab94de,981ae4e9-80e4-9847-b314-77ff03fef85d,CVE-SYNTH-2024-66911,patch_applied,2023-11-26T12:00:00,automated,35.5,False,
1692fd5d-e4c7-ddc6-d5d3-7981c6e90953,981ae4e9-80e4-9847-b314-77ff03fef85d,CVE-SYNTH-2024-21157,patch_applied,2023-12-15T09:36:00,automated,16.6,False,
1a80164c-d98d-6a57-43b2-39495a61afd3,981ae4e9-80e4-9847-b314-77ff03fef85d,CVE-SYNTH-2024-78148,patch_applied,2023-11-27T16:48:00,automated,34.3,False,
