event_id,user_id,group_id,action,event_timestamp,actor_user_id,is_privileged_group,is_anomalous,anomaly_class
3053fa18-87f8-5813-c6b8-f8bc52ab8525,4192df04-0252-019b-74bd-e9a8fa81068b,ad2e40bc-3c58-2433-4463-96d66615a880,add,2024-01-10T09:00:00,63d9bde7-591a-1920-8b69-26c09ebe35eb,False,False,
bb76b848-28ab-33bd-e791-03bba5732590,3f233c6b-09fd-341a-6bc4-40fbb3e2f347,71132d05-f0af-a967-54c7-17c4f2bd357b,add,2024-02-16T12:00:00,bccd2120-6c43-18b5-1e56-cbcb68e87556,False,False,
b92642e0-ff1c-ab4b-f3d8-12b6a2c63dfd,a09585c2-c19c-0f54-6197-1a3113a4b839,2cc47458-bbbc-b694-fcec-36d33cf77871,add,2024-02-06T16:00:00,ba7cacfd-1cdf-8c83-9f78-c560befcf263,False,False,
6387a5bc-8a69-9c72-a276-8400e2bc3f61,82d6a542-375c-41d3-3fd8-ac7d59484ed2,9834a811-3a01-88dc-c454-55db9d03ca4e,add,2024-02-09T12:00:00,9767298f-23ca-1980-8023-6410435e672d,False,False,
37965a57-0586-5c91-91d1-9a21660a996d,487f7d2e-b12d-f2dc-b4b5-38ccfc54f10c,1621d1f4-b8b1-6cc3-cc54-00a943e91aa3,add,2024-02-27T15:00:00,60085fee-89d1-9499-4600-f0e865b67bb5,False,False,
e5485687-c67e-a9f8-e525-e3e027b8a2c3,d925ca8c-9873-195f-828e-266a03a99617,26e936e6-c500-9445-e889-ff1cc86038cc,add,2024-03-09T13:00:00,a406e786-b02e-0528-90c1-b262bf941d59,False,False,
524ce5cb-8bdd-1e42-be57-cc07d33ece6c,60085fee-89d1-9499-4600-f0e865b67bb5,ad2e40bc-3c58-2433-4463-96d66615a880,add,2024-03-03T13:00:00,499a6437-40cf-48c2-f5ee-912b17ffdb6f,False,False,
22da7871-9369-8539-e066-e0766394e914,f0178fff-90db-7b54-a834-7903eaab223b,1e0e10c6-0cb9-0e2f-3ba7-a8252f66f525,add,2024-02-20T13:00:00,3ca7b7db-63a9-0116-74b5-e4c3d78696ca,False,False,
612f84a6-717e-2650-acd5-c5c1a790913b,445ff558-e63d-f129-32ed-e50da6726229,a9a405c4-490c-3f57-8576-343fc9be77fc,add,2024-03-29T16:00:00,72cbd943-a1ec-e183-26ad-63dc567c2615,False,False,
24fb5152-ae8d-354c-a58a-b7fb0508322c,e2e002d4-8664-4fd7-305e-529800a29f01,9375186d-d40b-e6b7-6f35-b9193ef6fad2,add,2024-03-21T15:00:00,81c86ff0-5a4f-3149-5822-24ab2cef75f6,False,False,
7dc6a0cb-7218-c711-03d5-fd4c73d0189a,b6daac35-5d4d-4714-539e-89af5e88f24b,83a2dbf6-b94d-4b05-e62f-8a445f111fcd,add,2024-03-12T12:00:00,1980de7c-f800-448c-ad9d-45a2e7686d2f,False,False,
34e08d3b-aed1-a021-ac12-66b24526aaf2,fe450f98-ff90-a07f-afb1-28632d40df9c,6a41a252-2bb9-b72f-689a-466f1248f4a6,add,2024-03-05T15:00:00,d9b605e9-2880-002d-0d58-9aeb1cc55a01,True,False,
4b6e2114-077e-a68b-c5d4-0226952ba39d,ec55dce0-36ba-abc3-6626-731a1093fa08,05e1c657-5ae2-093c-76ce-71fe705cb621,add,2024-02-06T09:00:00,f6545f3d-725e-c0ff-49f8-102bb3eeb3c2,False,False,
1061e218-4e6f-8f60-9c1a-7c1082d59ae4,61b7ae14-d081-3ce0-9abe-7ad24ffc6fca,ad2e40bc-3c58-2433-4463-96d66615a880,add,2024-02-27T13:00:00,f6545f3d-725e-c0ff-49f8-102bb3eeb3c2,False,False,
f546813f-89d8-ce80-55f7-2dcf5d9b3ae5,cf2137fe-0292-6639-2292-874e1cd74f26,05e1c657-5ae2-093c-76ce-71fe705cb621,add,2024-03-06T10:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,False,False,
2de51f6b-9a57-e784-0096-96c8c2e90415,72d67582-8293-434d-387c-9db392f44737,24a263f5-9650-ba73-045e-bcb7d345e246,add,2024-03-07T16:00:00,9120852a-4cb2-2c84-056c-4997a48778e4,False,False,
ff60ded1-1603-07d9-4871-ab102767e73c,20382009-d738-a9c4-81e4-d30522dccb55,944b2a40-8530-3387-8309-b91acd5789c4,add,2024-01-22T14:00:00,500a0c8e-ff30-9f86-69d3-c25033ee4496,False,False,
15a614e1-d7e4-1b5c-4fa3-06edca6b7da7,979b2b48-c9c6-8509-9844-d80a33827359,d8c67bcc-4a81-6da2-5170-d93b09d05cc4,add,2024-01-31T19:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,False,True,group_membership_drift
947dc935-1688-79c2-f65f-8b14d3a58b6b,f6f572a8-aa19-b88b-c1c3-4546fd4a5fec,6fe78591-27ff-103e-bd56-e70f47ab7e6e,add,2024-03-05T02:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,False,True,group_membership_drift
357c6f9a-de55-f409-cbf0-c662ae51ff2b,515c9ae6-0ad3-4633-6295-2c7d05838415,2a4be2eb-c730-e32f-8b6a-d5af82fa03b0,add,2024-01-18T05:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,False,True,group_membership_drift
897bb5a8-3682-5f1b-1c4d-4dc0d1a09d35,1eb9b1ba-172e-5310-3cdd-b1c527797651,f55e310b-84da-1fc4-c003-5202f859bc6d,add,2024-02-22T16:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,False,True,group_membership_drift
dabf7e94-d3bc-b512-dc94-edce7930c576,ba0bce73-588d-3f5b-ee39-3f2684af9cb2,1e08d8a2-9472-b7d8-e1e0-e38e4f46fb0e,add,2024-03-08T04:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
ec6865ce-aa84-8d40-2b0d-f95c19fcfcc5,48deb1d8-3b2f-6d76-2a48-f64ede623ba3,1e08d8a2-9472-b7d8-e1e0-e38e4f46fb0e,add,2024-02-10T05:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
88ac2dd9-036f-79f4-82dd-c9b8cdd4834b,e9dc0297-a815-e34f-74ee-506ec44d0242,6a41a252-2bb9-b72f-689a-466f1248f4a6,add,2024-02-13T11:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
973252e5-4a71-bc6e-8db5-c8a5e62740a5,e9dc0297-a815-e34f-74ee-506ec44d0242,5acd55cd-2598-29c3-9961-af43f500608a,add,2024-02-19T11:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
d5d810a7-b2fb-f222-ab28-5c5cdbe8beec,e9dc0297-a815-e34f-74ee-506ec44d0242,5acd55cd-2598-29c3-9961-af43f500608a,add,2024-02-22T09:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
418641ae-21ab-f072-0c56-11007ab09844,e9dc0297-a815-e34f-74ee-506ec44d0242,e9f05c70-312b-e866-6eb1-d142402a447b,add,2024-03-05T14:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
6239bbe2-1c32-aec4-5d5a-e3cc899cef75,e9dc0297-a815-e34f-74ee-506ec44d0242,1e08d8a2-9472-b7d8-e1e0-e38e4f46fb0e,add,2024-03-06T12:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
8c25d626-0f20-2c84-7a65-81747a8c6bcb,f5fc1e6a-84ff-782c-c2fd-27dc1524afa8,5acd55cd-2598-29c3-9961-af43f500608a,add,2024-02-13T09:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
ff80dae5-1ecb-d58d-bda7-f0980d5d065a,f5fc1e6a-84ff-782c-c2fd-27dc1524afa8,e9f05c70-312b-e866-6eb1-d142402a447b,add,2024-02-20T14:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
4acb74d9-a698-5aff-b8e9-3c76f3653de6,f5fc1e6a-84ff-782c-c2fd-27dc1524afa8,6a41a252-2bb9-b72f-689a-466f1248f4a6,add,2024-02-21T10:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
58ba46c7-841c-56e1-b734-a54a274aff11,f5fc1e6a-84ff-782c-c2fd-27dc1524afa8,5acd55cd-2598-29c3-9961-af43f500608a,add,2024-02-25T15:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
2391e6e0-7e33-a33f-954a-ab084805e097,f5fc1e6a-84ff-782c-c2fd-27dc1524afa8,5acd55cd-2598-29c3-9961-af43f500608a,add,2024-02-29T11:00:00,2149da87-cf4c-1bdf-08ca-f5114838e84e,True,True,privilege_escalation_drift
