event_id,user_id,computer_id,event_timestamp,logon_type,success,is_off_hours,is_cross_segment,is_anomalous,anomaly_class
0ce068b6-a4c6-cd53-ada1-036cc9af72eb,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-05T05:22:00,interactive,True,True,False,False,
b277fcc7-4304-2a7e-a4b7-9c56c4c57db3,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-08T03:18:00,interactive,True,True,False,False,
0ba8e890-6703-f17f-b821-f8168fd29103,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-06T08:18:00,interactive,True,False,False,False,
a5c891bd-2838-2bca-d0a3-048f3978e9c6,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-05T17:33:00,interactive,True,False,False,False,
2f8c6922-0546-dd73-1030-d29690d92562,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-26T10:20:00,interactive,False,False,False,False,
edb6e689-3b51-0395-434b-f9c33ae73d21,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-09T23:31:00,interactive,True,True,False,False,
7e089f02-b06b-6cf2-1405-a57273bfb6d1,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-22T01:19:00,interactive,True,True,False,False,
8f5e8ce0-c54d-aac6-594b-5ba3d19c52fd,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-19T17:39:00,interactive,True,False,False,False,
5f249d5c-9ebd-0dc4-0fc1-de034d5636ae,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-28T20:52:00,interactive,True,True,False,False,
d790ce3e-ca99-8e47-20c7-7f90d0b501a1,9d1af36d-9a7f-0631-197d-1dca49b882a9,f995e558-0430-5012-433b-82644c7ef4bd,2024-03-08T23:10:00,interactive,True,True,False,False,
520a4e8f-194f-294b-5bb9-cd4ee4288a34,9d1af36d-9a7f-0631-197d-1dca49b882a9,28014eae-a522-2aed-64f5-1ff03448a1ae,2024-03-13T14:23:00,interactive,True,False,False,False,
48bd1693-3d2c-210f-ecc6-c2027342a56d,9d1af36d-9a7f-0631-197d-1dca49b882a9,6ac1fec3-fab0-207a-adad-0a7295835698,2024-03-10T14:24:00,remote_interactive,True,True,False,False,
33d443df-e1b7-4cef-898d-0ff29d947b02,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-23T06:55:00,interactive,True,True,False,False,
c617aa75-190c-c60c-24c5-6d059aec20d0,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-12T03:13:00,interactive,True,True,False,False,
4fca1bf9-7197-d4bf-f481-8f66aa936354,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-07T20:53:00,interactive,True,True,False,False,
d67c0aa4-17e6-3b72-f5d6-bbd17d238cf6,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-22T10:38:00,interactive,True,False,False,False,
8ca5d6f4-d3b3-0d19-6391-d2807ba09573,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-16T14:38:00,interactive,True,False,False,False,
e94b056a-0d12-f658-3757-ea810df42e95,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-17T22:41:00,interactive,True,True,False,False,
f2b78b54-a89e-a727-f114-b89db622b766,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-01T15:59:00,interactive,True,False,False,False,
75111458-4be0-92ab-450f-077c83612761,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-19T11:16:00,interactive,True,False,False,False,
9f6e44ce-bf12-b28c-8b63-10ddb6850c5e,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-13T15:31:00,interactive,True,False,False,False,
e3788d86-f099-5be0-d77a-63468445bd32,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-08T17:58:00,interactive,True,False,False,False,
6d5c2da7-ce56-036f-32cb-73d2f3a16921,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-24T08:17:00,interactive,True,True,False,False,
4736ec92-bee3-22e4-db72-7ad655b51c4f,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-23T12:22:00,interactive,True,False,False,False,
aed34e4e-fb45-12ad-4592-09b915d5635d,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-20T09:25:00,interactive,True,False,False,False,
85bb523f-8ddc-4ee9-0f66-f1649de974c5,9d1af36d-9a7f-0631-197d-1dca49b882a9,279f3c9a-61d4-bffd-0f9b-e500562f77b6,2024-02-18T05:14:00,interactive,True,True,False,False,
cbb619d0-857f-fe59-e009-bc3e1773f265,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-11T04:27:00,interactive,True,True,False,False,
24edceec-47a0-eb3c-7f19-a9d02144dc47,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-28T19:53:00,interactive,False,True,False,False,
8ad63feb-1ff5-0135-151d-c0a3c7b064cc,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-27T23:02:00,interactive,True,True,False,False,
8b96782e-0fe3-4af6-7bfe-10bb382b8d5f,9d1af36d-9a7f-0631-197d-1dca49b882a9,ccde8350-d953-3566-f9a1-fb9876296163,2024-02-18T01:42:00,interactive,True,True,False,False,
e96bcd35-07eb-d847-1df1-ac97baac4caa,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-23T23:12:00,interactive,True,True,False,False,
3f1bb8cf-7e65-72c2-87ef-90d78548bd43,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-12T19:30:00,interactive,True,True,False,False,
fba5eda1-9736-fd3b-4e45-85823638b3e2,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-30T16:05:00,interactive,True,False,False,False,
235a1ba9-1432-c98e-911e-1b3b41402ca5,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-14T22:53:00,interactive,True,True,False,False,
4a701eac-3108-43cb-cfe8-a612ae6d67ea,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-06T14:16:00,interactive,True,True,False,False,
ab47c177-1ac4-b556-47c0-220117522915,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-11T05:02:00,interactive,True,True,False,False,
55a1f266-6f16-3f02-d8e7-06121ae35e56,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-24T04:41:00,interactive,False,True,False,False,
8da84364-4d09-57bd-3a90-449161cd961b,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-19T19:25:00,interactive,True,True,False,False,
115deea2-a444-43c4-a3b1-ccc1df0a82e8,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-21T21:30:00,interactive,True,True,False,False,
0161545a-d647-a181-0dec-75b38616adbb,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-18T11:52:00,interactive,True,False,False,False,
a1c75729-8a05-397c-1b89-b1f8516a3dea,9d1af36d-9a7f-0631-197d-1dca49b882a9,cab96b92-da8a-3c12-9e69-1f2381166256,2024-01-17T13:01:00,interactive,True,False,False,False,
e6b16e40-4881-7d74-5b1c-2683ceb33e3b,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-02T15:22:00,interactive,True,False,False,False,
b702aa0a-358e-24f3-488a-766189d18795,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-06T04:32:00,interactive,True,True,False,False,
abffd35b-fd26-ff61-5365-a9cc333f5218,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-20T16:31:00,interactive,True,False,False,False,
bf769a50-d158-73d4-a6d6-487a5f433d63,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-10T09:48:00,interactive,True,False,False,False,
3d03b0b3-088e-311d-2d1e-7f2e1706d84c,9d1af36d-9a7f-0631-197d-1dca49b882a9,eed3a30f-9483-821d-47ba-03c9e8df79b0,2024-02-22T14:35:00,interactive,True,False,False,False,
7cf4625b-6905-5fb4-abba-40c7cb2a36f3,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-26T07:08:00,remote_interactive,True,True,False,False,
c8f3da1e-5fc5-0a2d-eece-16139c9e907a,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-12T21:27:00,interactive,True,True,False,False,
ff8aa4ac-4ee8-c3c3-3140-4d76cc190327,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-05T09:27:00,interactive,True,False,False,False,
fd81a7d4-bf35-0168-3cf3-125beba46a42,9d1af36d-9a7f-0631-197d-1dca49b882a9,b88fc344-29ef-a7a4-448b-8400103b2e97,2024-03-25T11:26:00,interactive,True,False,False,False,
70ee5c39-c1b0-4e8c-da09-4914c4d39f2e,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-10T04:17:00,interactive,True,True,False,False,
eab38620-c43a-3277-9140-ae2acbfc0528,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-25T15:55:00,interactive,True,True,False,False,
5efbcf7a-7bfa-168f-8a6e-4f0f4bb9edf5,9d1af36d-9a7f-0631-197d-1dca49b882a9,494db4ae-56e9-ed6d-3948-1618dc5d3b0d,2024-02-05T10:30:00,interactive,True,False,False,False,
afac57e8-d938-38c7-4b1d-ceb49382e7c5,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-18T02:49:00,interactive,True,True,False,False,
f552992b-2471-db94-0c50-fd89fcef8726,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-21T03:10:00,interactive,True,True,False,False,
82ff4366-10d3-5f52-fa47-4416ebb3572f,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-21T11:33:00,interactive,True,True,False,False,
928edd88-6e54-5989-010a-ae8cab471a53,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-23T16:56:00,interactive,True,False,False,False,
ba5825b8-2b1d-a151-5f6e-3d79d7612d51,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-26T13:32:00,interactive,True,False,False,False,
0fa4082f-dc5c-3580-ccb8-8d786b8d30c1,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-20T03:43:00,interactive,False,True,False,False,
4c5ad2f0-1401-367a-6bde-8934c6e5c2f8,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-02T12:13:00,interactive,False,False,False,False,
ded90a75-bbd9-82df-cda0-50fd0c6f168e,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-30T01:11:00,interactive,True,True,False,False,
5a923786-977c-35c0-f202-7f749f1e6d51,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-31T17:43:00,interactive,True,False,False,False,
6c3a7895-e29d-6cb0-79b6-5f5606eba98b,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-08T00:42:00,interactive,True,True,False,False,
d8782308-3c01-ac6f-5992-031851d86459,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-03T20:09:00,interactive,True,True,False,False,
60101323-f079-6f98-4f11-5e02d0bfddb9,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-14T16:51:00,interactive,True,False,False,False,
b31770ec-c151-210c-7e03-fc272aa98558,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-18T11:28:00,remote_interactive,True,True,False,False,
cf2c60ee-fc47-472d-b0cb-8ce49c64fab6,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-08T08:38:00,interactive,True,False,False,False,
288e9aec-a003-290c-2e6a-fcac296c61d1,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-12T09:09:00,interactive,True,False,False,False,
4d004f6d-42e1-7a79-0624-f82bf2bf940a,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-10T09:23:00,interactive,True,False,False,False,
162f08f5-9b5b-673a-f096-f63e9c7f410a,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-04T08:31:00,remote_interactive,True,False,False,False,
544c17b3-d880-d751-2a43-0a38b21ad432,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-28T07:45:00,interactive,True,True,False,False,
fc92c298-ee6c-a621-fd3e-2c3895558973,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-18T16:36:00,remote_interactive,False,False,False,False,
d78a9746-0cee-c8d2-fec9-cda786de6131,9d1af36d-9a7f-0631-197d-1dca49b882a9,0974a200-1215-8022-2c6c-19748bff5842,2024-01-24T12:07:00,interactive,True,False,False,False,
cf4258da-ef25-7acf-ac2f-a5aa5522229e,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-30T18:08:00,remote_interactive,True,True,False,False,
062bc490-770d-542f-acd4-68789d59e917,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-07T19:12:00,interactive,True,True,False,False,
c5d4ae6f-be2c-7b02-83a8-406282e11db7,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-03T20:09:00,interactive,True,True,False,False,
cab6e926-3e7b-c6a3-2904-8a6fecd8b881,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-02T16:29:00,interactive,True,True,False,False,
676e3d56-b266-78f8-4b88-711bd7cd37d2,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-21T15:00:00,interactive,True,False,False,False,
9be217b7-5d6e-ceb8-7107-4de73b58e1fd,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-02-16T06:14:00,interactive,True,True,False,False,
207eec3d-7e55-e57e-fe48-d7020ef9ae71,9d1af36d-9a7f-0631-197d-1dca49b882a9,967de686-10f7-e715-bcad-1c8150fe4719,2024-01-26T19:11:00,interactive,True,True,False,False,
b936d223-cb76-c8b7-328d-bc2fc57c7320,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-27T10:11:00,interactive,True,False,False,False,
753cb09e-70c8-3273-3e42-f6a39f0d3ae6,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-16T03:09:00,interactive,True,True,False,False,
66628a9a-da5d-3005-2123-a4d6c8c33bcf,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-30T04:25:00,interactive,True,True,False,False,
ddc339ee-bb2c-e043-c589-7523086defe0,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-22T13:43:00,interactive,True,False,False,False,
0fb35e60-a016-e225-8d1a-d2d8dec46bb6,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-18T13:11:00,interactive,True,False,False,False,
766ff1ee-9832-3183-2626-02386ebd2389,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-03T22:05:00,interactive,True,True,False,False,
4f343906-654a-6fdd-3de3-730d4705b416,9d1af36d-9a7f-0631-197d-1dca49b882a9,f16beeb5-bfb2-a86e-b715-d0467bacb9f2,2024-03-28T15:26:00,interactive,True,False,False,False,
c389c0dc-ab7d-2141-da60-20ce464e0ed9,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-03-19T13:45:00,remote_interactive,True,False,False,False,
faee7d64-244a-118f-3786-6727aa7d1e80,9d1af36d-9a7f-0631-197d-1dca49b882a9,a27a5efc-e0d1-bf74-ad2b-f5210bb061ce,2024-01-18T09:24:00,interactive,True,False,False,False,
a6ad81f5-4909-4e73-2684-8eebd4893e34,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-01-01T16:21:00,interactive,True,False,False,False,
547a51b4-79ff-8e85-22f5-d0cf1b301fa3,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-03-25T11:30:00,interactive,True,False,False,False,
3e54134d-df2a-de7d-f807-5c1f6bf9ad1b,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-03-15T09:30:00,interactive,True,False,False,False,
051e8067-d3c7-4585-2678-389b0a816ea9,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-02-05T11:48:00,interactive,True,False,False,False,
9f8d8b0c-ca9d-e39c-49be-b587d0b6606e,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-02-23T00:23:00,interactive,True,True,False,False,
ca4c4f68-6207-3650-77b7-6f7897415679,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-01-21T12:53:00,interactive,True,True,False,False,
30841f75-0f08-0b5d-dd39-6adf636f5f50,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-03-06T17:49:00,interactive,True,False,False,False,
b7ff3ba6-b8fe-4519-6011-cb493f19eb8c,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-03-08T13:24:00,interactive,True,False,False,False,
5ad52d3c-d760-c569-64cf-781c965030a7,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-03-08T16:58:00,interactive,True,False,False,False,
0b564802-3cae-5d18-30c3-183fd6ebf821,aa77f6f5-e684-5511-0353-9e9d9a8f950f,a8fae309-7398-6b0c-5b35-642e471dcc40,2024-01-23T14:06:00,interactive,True,False,False,False,
