event_id,computer_id,cve_id,action_type,action_timestamp,actor_type,remediation_latency_days,is_anomalous,anomaly_class
d5b41f06-00ee-6350-6844-2366b0823272,70fddfd5-89be-18b2-a8ff-59c0fc3aab8a,CVE-SYNTH-2024-68689,patch_applied,2023-12-04T21:36:00,automated,27.1,False,
6c3f9569-2f40-c67d-1774-388ba3e13993,61193897-1883-059b-a8a8-404b36221e51,CVE-SYNTH-2024-71248,patch_applied,2023-09-23T04:48:00,manual,99.8,False,
aaa19146-7d6a-1128-daf7-747eba9fe0fc,61193897-1883-059b-a8a8-404b36221e51,CVE-SYNTH-2024-07290,patch_applied,2023-10-16T00:00:00,manual,77.0,False,
d8769d18-e818-9dee-a800-1495dc7d63db,e908bd3c-cdff-d57b-ade9-6216d9734081,CVE-SYNTH-2024-12642,patch_applied,2023-12-24T07:12:00,automated,7.7,False,
68a2c28f-7140-7625-9419-b0e2873b01c2,a107720d-ae6c-a98a-b188-6fda1bfa8a4f,CVE-SYNTH-2024-55088,patch_applied,2023-10-06T19:12:00,automated,86.2,False,
698e3260-ca5c-3877-0fe9-bedf7b73774e,a107720d-ae6c-a98a-b188-6fda1bfa8a4f,CVE-SYNTH-2024-70601,patch_applied,2023-10-28T00:00:00,automated,65.0,False,
f7ad6b94-705b-e819-daab-a01dabf5138b,df165cf4-7f90-5c51-6120-929e0a59c9eb,CVE-SYNTH-2024-60577,patch_applied,2023-12-08T14:24:00,automated,23.4,False,
974e870c-ee4d-9a5c-8102-f054351d652a,df165cf4-7f90-5c51-6120-929e0a59c9eb,CVE-SYNTH-2024-08924,patch_applied,2023-11-20T09:36:00,automated,41.6,False,
e07d17e8-1fc1-983e-bb2a-3847402a35c6,9a8ad15c-5ac4-9568-4bbe-18fdafb55edc,CVE-SYNTH-2024-24048,patch_applied,2023-12-01T19:12:00,manual,30.2,False,
c534f626-c2ed-eb20-f80e-9f3b9b4204a8,b9978a86-a4d1-77d1-8a79-74082970d326,CVE-SYNTH-2024-26676,patch_applied,2023-12-19T14:24:00,automated,12.4,False,
d72838e7-e251-4d17-8131-22fe0c9a053f,51b78c0a-d6bd-5fe2-b0f9-34c05e502a90,CVE-SYNTH-2024-65084,patch_applied,2023-08-21T21:36:00,automated,132.1,False,
bbfda716-98ac-cd5b-3b0b-d1d91e89a3d0,2ffe92e1-5059-857f-6192-acf7ede1bb2c,CVE-SYNTH-2024-74514,patch_applied,2023-12-21T19:12:00,manual,10.2,False,
c46b1530-199e-d29a-b507-b47cd12f3d53,2ffe92e1-5059-857f-6192-acf7ede1bb2c,CVE-SYNTH-2024-16033,patch_applied,2023-11-04T02:24:00,automated,57.9,False,
29639b47-3528-6d58-ec69-fb7a4873800a,b3f4b408-95a2-2f5e-0fc4-0dd7db86e741,CVE-SYNTH-2024-56907,patch_applied,2023-12-12T07:12:00,manual,19.7,False,
0aae0160-acb7-c451-349b-0e554c280409,ca2da460-ead0-7051-e84a-66d3b1cd5f8d,CVE-SYNTH-2024-77135,patch_applied,2023-11-15T12:00:00,manual,46.5,False,
ef45bef3-ff02-5f04-53dd-c8aa77d815c9,f461707b-2653-98c2-f617-397b34d42102,CVE-SYNTH-2024-80648,patch_applied,2023-12-15T16:48:00,automated,16.3,False,
b31598b6-d4df-d4bc-a736-906b42d3dada,3466088b-c6e1-2faa-0451-77fc91161090,CVE-SYNTH-2024-37035,patch_applied,2023-11-09T19:12:00,manual,52.2,False,
e1483a86-6b55-8718-2c43-23298696ae3c,858f672f-53b7-7b11-e4c3-49982cc7c73d,CVE-SYNTH-2024-47169,patch_applied,2023-12-07T02:24:00,manual,24.9,False,
37248421-7be8-83fd-a5a2-931f4fa2ce54,5095bdc0-0865-5209-cf06-21c86f421cf7,CVE-SYNTH-2024-52957,patch_applied,2023-12-03T16:48:00,automated,28.3,False,
09f1fa48-8204-5a6c-e050-a2412542dc1d,aa061e2d-df04-58a4-609d-a79cf91e998a,CVE-SYNTH-2024-21865,patch_applied,2023-10-14T14:24:00,automated,78.4,False,
93721c66-e884-d446-9a21-1613863b28e4,99bb9525-5275-8dbb-a01c-3fcc0fe99b45,CVE-SYNTH-2024-15943,patch_applied,2023-11-09T12:00:00,manual,52.5,False,
652512ff-34b6-9a4c-8b74-7ad8d25ba923,99bb9525-5275-8dbb-a01c-3fcc0fe99b45,CVE-SYNTH-2024-28441,patch_applied,2023-10-27T21:36:00,manual,65.1,False,
67edd65a-9b63-b082-46c4-cfd0a8ea84d7,9a39bc09-f495-c5c4-23a3-b489a0f93ea1,CVE-SYNTH-2024-76685,patch_applied,2023-10-27T16:48:00,automated,65.3,False,
d687d656-4456-bae8-c27f-f79dea6f8818,9a39bc09-f495-c5c4-23a3-b489a0f93ea1,CVE-SYNTH-2024-56124,patch_applied,2023-11-23T09:36:00,manual,38.6,False,
1abd9631-bb23-0355-7c04-1d3d0642d7c8,17b3c119-3887-8cff-c25e-46b848694536,CVE-SYNTH-2024-17337,patch_applied,2023-05-19T21:36:00,automated,226.1,False,
f4353bf9-0aa6-3d43-8195-6dcd993b9063,f4893692-d13d-cac4-a98d-e80ac0fb9c8a,CVE-SYNTH-2024-51098,patch_applied,2023-12-04T16:48:00,automated,27.3,False,
08e49236-2eb7-b7e6-6b7e-3e20b4bc53f8,b3e47886-1991-dd76-ad77-ca7af969e0f3,CVE-SYNTH-2024-10111,patch_applied,2023-11-04T00:00:00,automated,58.0,False,
49eb6e04-1bb8-4cff-e6d1-5a0c86b6720f,bbd5f65f-bc8b-61d5-a584-089efcbb20ab,CVE-SYNTH-2024-79023,patch_applied,2023-11-24T02:24:00,manual,37.9,False,
4244e88d-227c-5920-5fcb-e2fe2bd49968,be2c5c27-2f0c-f1ca-1499-129d325d8f5f,CVE-SYNTH-2024-48567,patch_applied,2023-09-06T00:00:00,automated,117.0,False,
a4542d2a-6d35-20a9-edfa-10142cd3506c,417f4bdb-143c-0d9c-3a0f-809c00b37250,CVE-SYNTH-2024-68636,patch_applied,2023-11-19T21:36:00,automated,42.1,False,
26bb15af-3c16-46f9-c7e6-69efd27f14af,899bad00-20a0-d211-6963-47a15957e362,CVE-SYNTH-2024-37386,patch_applied,2023-11-22T09:36:00,manual,39.6,False,
b1bb858a-50d1-882d-54b6-3b305871447f,899bad00-20a0-d211-6963-47a15957e362,CVE-SYNTH-2024-70549,patch_applied,2023-11-11T04:48:00,automated,50.8,False,
cdd2ff2e-b12f-7c85-79cd-ec64aef01642,cf0027f9-6a32-2a93-625d-c8fb7fe6346a,CVE-SYNTH-2024-76053,patch_applied,2023-12-06T07:12:00,manual,25.7,False,
542fb62a-a4bb-dfaf-6b9d-8bcca1bf113c,a033d505-9024-1ba4-b9d2-31acc38ec6e9,CVE-SYNTH-2024-69736,patch_applied,2023-12-10T21:36:00,automated,21.1,False,
1d80026d-d183-2a6c-7113-f007dc16b7bd,50b3af24-fbd8-c1e7-2ef8-95bbcfcafff2,CVE-SYNTH-2024-33279,patch_applied,2023-12-07T14:24:00,automated,24.4,False,
c0a23f25-4f65-4ce4-b8f5-982dbc56161a,21c5491f-8a65-617c-51d9-913a5f309db6,CVE-SYNTH-2024-67137,patch_applied,2023-11-20T19:12:00,manual,41.2,False,
44108d9c-a0bd-81c1-6961-6a6561bd81be,37584d8d-5907-986b-864a-04ec7928b88c,CVE-SYNTH-2024-30046,patch_applied,2023-11-13T12:00:00,automated,48.5,False,
94e716e6-223a-d83b-9313-161b9b679c62,b7dc21f0-dfce-fe0f-846f-b5771b90c782,CVE-SYNTH-2024-74088,patch_applied,2023-11-12T12:00:00,automated,49.5,False,
80794040-ceb8-4a2d-99cc-47d2d444c241,83ec0bbe-7c04-ef6e-088d-570fbc8cc0c2,CVE-SYNTH-2024-42803,patch_applied,2023-11-23T16:48:00,automated,38.3,False,
768cfac4-6aa9-0b38-6be7-1f87645f4d6b,d0637a45-f2d1-e90c-4ceb-9700ed544ae5,CVE-SYNTH-2024-59358,patch_applied,2023-12-09T00:00:00,automated,23.0,False,
959b7692-05ac-f070-d7fa-41b5c2e43b8f,d0637a45-f2d1-e90c-4ceb-9700ed544ae5,CVE-SYNTH-2024-30198,patch_applied,2023-09-23T00:00:00,manual,100.0,False,
f003fda7-2da4-3353-fd39-555d30119454,04efa053-75b1-56be-c414-2c132d397577,CVE-SYNTH-2024-11125,patch_applied,2023-10-18T21:36:00,automated,74.1,False,
bb107f5c-d615-41c8-1a75-9a13dababbfc,230640a5-16f9-b7d0-f6c3-7581538334f0,CVE-SYNTH-2024-04293,patch_applied,2023-06-30T02:24:00,automated,184.9,False,
7e3bab87-32ef-46d3-6a82-de4037300356,da0e2dea-a85a-fe64-6cc6-3e7146e0f445,CVE-SYNTH-2024-16072,patch_applied,2023-11-22T21:36:00,manual,39.1,False,
953132a0-1440-2509-e768-bb74ce3eddab,ed5f4107-5da1-42e7-5b54-29fe55769a0e,CVE-SYNTH-2024-05860,patch_applied,2023-12-06T09:36:00,automated,25.6,False,
463c1938-d529-a02d-e058-a6df4d7c1757,1f37c974-73a2-924a-d217-5428ea7550f8,CVE-SYNTH-2024-24239,patch_applied,2023-11-13T16:48:00,automated,48.3,False,
065a8829-ad9f-b344-cc7c-633e88598632,4764b939-cbfb-b2c1-c956-52cd15410f5b,CVE-SYNTH-2024-16194,patch_applied,2023-11-25T04:48:00,automated,36.8,False,
15b9251d-a220-3380-5650-9e0b2a711415,497b172e-299b-65e8-3ce5-eae9a842f5c3,CVE-SYNTH-2024-53881,patch_applied,2023-12-03T16:48:00,automated,28.3,False,
0b112b0b-3f95-a0fe-fe54-cc097d12f2b1,497b172e-299b-65e8-3ce5-eae9a842f5c3,CVE-SYNTH-2024-34008,patch_applied,2023-12-24T04:48:00,automated,7.8,False,
daaf753d-08c2-4b0d-33fc-3c1aa2f27cf6,e5bc921b-9f35-7f24-0bf9-f9e87ab0de01,CVE-SYNTH-2024-53384,patch_applied,2023-11-14T00:00:00,manual,48.0,False,
be351058-07f0-bb51-0cff-3f45f97d6382,e5bc921b-9f35-7f24-0bf9-f9e87ab0de01,CVE-SYNTH-2024-03644,patch_applied,2023-11-13T19:12:00,automated,48.2,False,
016cda82-1bbe-c6e0-99b8-8d4d6c01e22f,8179939d-3ecd-a2b3-8087-b42139037a07,CVE-SYNTH-2024-40974,patch_applied,2023-09-20T21:36:00,automated,102.1,False,
ae842ce4-ce36-a793-3a01-59f6e1223d5b,8179939d-3ecd-a2b3-8087-b42139037a07,CVE-SYNTH-2024-19329,patch_applied,2023-10-27T12:00:00,automated,65.5,False,
dde1300e-4fa3-e767-3c17-9a7b18fdaae2,82143d25-83be-71d1-a7b0-4f0cd71a9ad8,CVE-SYNTH-2024-16405,patch_applied,2023-12-18T12:00:00,automated,13.5,False,
9bcb6823-7bc9-1b0d-829a-066df9ea8ff3,d01fd66a-7bc6-eda0-980b-d59eead543ad,CVE-SYNTH-2024-36813,patch_applied,2023-09-10T04:48:00,manual,112.8,False,
b9817f77-1f32-a42b-a9c6-05d77803f794,d01fd66a-7bc6-eda0-980b-d59eead543ad,CVE-SYNTH-2024-43629,patch_applied,2023-10-14T12:00:00,manual,78.5,False,
099854e1-52b7-d829-f432-74e6765321f8,bf755609-5a50-18f8-c81c-1fcf7707bb75,CVE-SYNTH-2024-44982,patch_applied,2023-08-30T21:36:00,manual,123.1,False,
1f995564-7c1c-d8e2-47fe-e68b3ba1714b,87c6a326-09e5-b31f-eb37-3c6743aba574,CVE-SYNTH-2024-22782,patch_applied,2023-11-04T14:24:00,automated,57.4,False,
879e9998-31ad-9f2a-2c7c-2ca6a5511409,df72bb8d-91b8-b8a4-4150-d60f298b6c0f,CVE-SYNTH-2024-11736,patch_applied,2023-10-30T09:36:00,automated,62.6,False,
41282ef0-2f94-1068-f636-699e3fb5c3f3,dc1c2571-132a-5624-9afa-fb0e753d9d27,CVE-SYNTH-2024-88325,patch_applied,2023-12-20T21:36:00,automated,11.1,False,
5e9b2701-da83-167b-e06c-b78c0721e4de,3bbd173d-213b-33aa-f257-b0f486025694,CVE-SYNTH-2024-77648,patch_applied,2023-11-09T04:48:00,manual,52.8,False,
2c1b5a25-805e-e341-c938-9af8bf29f5a9,538217d2-99ba-bfba-f73b-c7db19e5aa51,CVE-SYNTH-2024-89277,patch_applied,2023-11-20T04:48:00,automated,41.8,False,
b1bffaf1-acbd-74b6-fa10-aed9562bdd33,b7456c10-248d-53a6-8bd3-7b9e07753bdb,CVE-SYNTH-2024-51395,patch_applied,2023-12-18T19:12:00,automated,13.2,False,
225e3c8f-d374-0021-c733-04b7e4512f19,0e5eba24-a5b3-7ddb-51a6-aba8b117a4ad,CVE-SYNTH-2024-53214,patch_applied,2023-11-20T21:36:00,automated,41.1,False,
a0bf75d5-e060-d960-7994-be191c6c00e2,276f4561-d6ae-b680-6e05-6936a192f02d,CVE-SYNTH-2024-60286,patch_applied,2023-12-12T04:48:00,manual,19.8,False,
999f7625-2577-f4dd-1bd2-df6c27116fe4,acb6e131-4f38-7f1e-7a19-7eda6ee4c05b,CVE-SYNTH-2024-30022,patch_applied,2023-11-24T19:12:00,manual,37.2,False,
c12fb03e-1425-2ae6-54f9-2556dc9ca15c,ef578f4b-3584-ede9-1fcd-37e83e9f2925,CVE-SYNTH-2024-69697,patch_applied,2023-12-11T12:00:00,automated,20.5,False,
f09a450a-8c93-2837-8863-3dd8e5be7f0b,ef578f4b-3584-ede9-1fcd-37e83e9f2925,CVE-SYNTH-2024-24961,patch_applied,2023-09-22T00:00:00,manual,101.0,False,
2cec545f-5d3f-9179-3faf-752719a6e482,f1fbab5b-8b89-0aea-a556-2f23122b00e0,CVE-SYNTH-2024-39701,patch_applied,2023-08-28T07:12:00,manual,125.7,False,
8f9c294f-5797-a1d4-5bba-6c5c3825edc0,def0f7dc-2e93-6d65-a5d4-f941d809b104,CVE-SYNTH-2024-23650,patch_applied,2023-10-27T21:36:00,manual,65.1,False,
db7ebab2-d1d9-87ec-de84-b6a260db4438,eb8ed75d-462f-81ce-dd78-858041828b4b,CVE-SYNTH-2024-57520,patch_applied,2023-12-06T14:24:00,automated,25.4,False,
0124636c-43e0-0b34-8b21-0d4e01484df1,c961175a-a1d1-1d94-0a8f-d375a2562d02,CVE-SYNTH-2024-82907,patch_applied,2023-11-02T09:36:00,automated,59.6,False,
9aca5547-24d1-77f7-c9bd-8fe5fe748b9f,b090268a-bec6-9f00-1ba3-2edc2d96cf28,CVE-SYNTH-2024-85377,patch_applied,2023-11-23T02:24:00,automated,38.9,False,
b13d6764-d2d1-fe84-19b4-cab0ad07d794,a1d493e0-aad5-05ae-b170-66d7b07b6501,CVE-SYNTH-2024-40141,patch_applied,2023-10-27T12:00:00,automated,65.5,False,
fa811096-d9f5-12fb-1c27-73f307e48aea,de567825-295d-2994-f1af-918ec1d48f01,CVE-SYNTH-2024-16830,patch_applied,2023-10-09T19:12:00,automated,83.2,False,
3d7329bb-2851-a2d5-e268-db9d9c844bfa,905d222c-26f8-6974-442d-742d0c2b2235,CVE-SYNTH-2024-80178,patch_applied,2023-11-25T02:24:00,manual,36.9,False,
f67c993c-f217-0656-11d2-6489e20f2a05,d8920904-3b1d-5c1a-93ee-9daa5ab6ca87,CVE-SYNTH-2024-88546,patch_applied,2023-12-19T00:00:00,automated,13.0,False,
