group_id,group_name,group_type,is_privileged,member_count,ou_path,source_freshness_flag,last_updated_at
fe9b3315-921d-d1af-3487-292aff93de13,IT_Staff_026,security,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
d1c53801-c877-e298-6af1-c143b83e84ee,HR_Staff_027,security,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
bee21253-b894-43d4-71f8-a6d1491e5066,Legal_Staff_028,security,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
d37e1a10-ec3a-6281-0996-4e9ff521bcf0,Operations_Staff_029,security,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
bf8de1d5-ffa2-5c0c-cae0-600f0f82358e,Security_Staff_030,security,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
79c38436-897b-32ac-b535-ac5c48b13816,Executive_Staff_031,security,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
e84e827c-64d7-299b-e507-2024b00566a9,Finance_Staff_032,security,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
bc5befaf-370a-1a5b-2152-8aa933140d1d,Engineering_Staff_033,security,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
b094206c-39ab-8b2a-7b49-611b030a3a54,IT_Staff_034,security,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
b71adfa7-7bae-18da-f0cc-f1c71ddeaa33,HR_Staff_035,security,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
3423608e-845e-256d-7c0f-84beea3e4d2b,Legal_Staff_036,security,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
18aa114f-8211-305f-2a75-a7f8e054249c,Operations_Staff_037,security,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
d94f5cdb-0848-0d10-f2f9-ab970676b8ac,Security_Staff_038,security,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
457ec127-a8d3-e97a-e125-0d68021efbe8,Executive_Staff_039,security,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
5de8b164-a5ec-3be8-9ba5-59eb0ea667e8,Finance_DL_000,distribution,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
94c19dfb-6c75-f43b-b8c6-86422ce02b51,Engineering_DL_001,distribution,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
ef605d98-bea6-be05-679d-328335a1fb09,IT_DL_002,distribution,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
c66f2e86-6739-8428-30cb-7bf17047767f,HR_DL_003,distribution,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
23dbc5ea-0b66-dd7e-b610-03de5816c782,Legal_DL_004,distribution,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
2fbbbe1f-8552-1f8e-ee08-092e87b7035f,Operations_DL_005,distribution,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
6e3b9ad6-c175-52bf-0922-f87e7232cb1b,Security_DL_006,distribution,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
f21cbb77-1495-1123-87ec-57d7af42ee60,Executive_DL_007,distribution,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
57a4dc18-8d75-cf93-50b2-ee9ca5080ecd,Finance_DL_008,distribution,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
19ac9457-c826-44d4-8252-1961d88f099e,Engineering_DL_009,distribution,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
178c89dc-50f2-5972-9c25-fc75f11055d1,IT_DL_010,distribution,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
809efd93-fe72-6962-7372-53a7dd592a48,HR_DL_011,distribution,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
311c0e82-d06a-61e1-e406-f55fbf6f8576,Legal_DL_012,distribution,False,0,"OU=Legal,DC=corp,DC=local",fresh,2024-01-01T00:00:00
c032771f-90a6-ae31-66bf-512195fd65a1,Operations_DL_013,distribution,False,0,"OU=Operations,DC=corp,DC=local",fresh,2024-01-01T00:00:00
bba213ed-a100-1297-65c5-52f8694bfaa4,Security_DL_014,distribution,False,0,"OU=Security,DC=corp,DC=local",fresh,2024-01-01T00:00:00
a481c7ef-3f69-23d3-fbef-98e44238849e,Executive_DL_015,distribution,False,0,"OU=Executive,DC=corp,DC=local",fresh,2024-01-01T00:00:00
94aa1625-e8a9-67fc-1fe2-2b836dab565e,Finance_DL_016,distribution,False,0,"OU=Finance,DC=corp,DC=local",fresh,2024-01-01T00:00:00
a594b719-a3f2-ea93-182c-14bcd29295e8,Engineering_DL_017,distribution,False,0,"OU=Engineering,DC=corp,DC=local",fresh,2024-01-01T00:00:00
1fcd4e0d-3503-0673-9820-5b26c174a58a,IT_DL_018,distribution,False,0,"OU=IT,DC=corp,DC=local",fresh,2024-01-01T00:00:00
ad994b43-dcb3-def2-c657-952c89563493,HR_DL_019,distribution,False,0,"OU=HR,DC=corp,DC=local",fresh,2024-01-01T00:00:00
